"","coef","std","ci.low","ci.high","ilag","name","smooth","df.date","df.tmmx","df.rmax","df.combo"
"1",0.000833643109978717,"0.000667196735706198",-0.00052737245348091,0.00209023625353463,0,"lag.data","ns",2,1,1,"211"
"2",0.000474560183679965,"0.000692375645722196",-0.000937991009274741,0.00177824203445845,0,"lag.data","ns",3,1,1,"311"
"3",0.00160371933669361,"0.000654887632631332",0.000266888633339618,0.00283673955241636,0,"lag.data","ns",4,1,1,"411"
"4",0.00210968605644309,"0.000660803708693313",0.000760305244465718,0.0033535922060767,0,"lag.data","ns",5,2,2,"522"
"5",0.0020348047500823,"0.000660080610864517",0.000687311457945955,0.00327766936053867,0,"lag.data","ns",6,2,2,"622"
"6",0.00201104544336883,"0.000659295994512902",0.000665263067254972,0.0032525404700607,0,"lag.data","ns",7,2,2,"722"
"7",0.00210282806924628,"0.000658977399402671",0.000757134714871929,0.00334334245439201,0,"lag.data","ns",9,2,2,"922"
"8",0.00219775436207946,"0.000662103475457845",0.000846228099172044,0.00344448199477386,0,"lag.data","ns",11,3,3,"1133"
"9",0.00219279466332386,"0.000662194846208602",0.000841229303767372,0.003439845447604,0,"lag.data","ns",14,3,3,"1433"
"10",0.00107735623830552,"0.000615694861041087",-0.000178303368811256,0.00223762385413547,1,"lag.data","ns",2,1,1,"211"
"11",0.000726165821467162,"0.000640578616929083",-0.000580572538359548,0.00193288013452712,1,"lag.data","ns",3,1,1,"311"
"12",0.00195093330343932,"0.000605126714786941",0.000716486361410241,0.00309147422287534,1,"lag.data","ns",4,1,1,"411"
"13",0.00243907760999042,"0.000611115955769699",0.00119221322599854,0.00359093493194792,1,"lag.data","ns",5,2,2,"522"
"14",0.0023729940130741,"0.000611565955344886",0.00112556227381896,0.0035259759581469,1,"lag.data","ns",6,2,2,"622"
"15",0.00231573854257922,"0.000612253532578755",0.00106705797856562,0.00347014126479593,1,"lag.data","ns",7,2,2,"722"
"16",0.00235690497115256,"0.000612685372099269",0.00110699642801777,0.00351189636117316,1,"lag.data","ns",9,2,2,"922"
"17",0.00243523521395098,"0.000613690604799951",0.0011834470565692,0.00359213552202749,1,"lag.data","ns",11,3,3,"1133"
"18",0.00243846021017338,"0.000612678241160116",0.00118886753505767,0.00359358685203814,1,"lag.data","ns",14,3,3,"1433"
"19",0.000519632807955196,"0.000618395961581365",-0.000741472782168792,0.00168481738460713,2,"lag.data","ns",2,1,1,"211"
