"","coef","std","ci.low","ci.high","ilag","name","smooth","df.date","df.tmmx","df.rmax","df.combo"
"1",0.232630143917509,"0.00715228045002202",0.21854360709727,0.246582020344258,0,"lag.data","ns",2,1,1,"211"
"2",0.233117775796279,"0.00720328869588602",0.218930961872866,0.247169160819966,0,"lag.data","ns",3,1,1,"311"
"3",0.241095216822753,"0.00718153920191929",0.226946154138767,0.255098792281325,0,"lag.data","ns",4,1,1,"411"
"4",0.2424316169651,"0.00724753359279175",0.228160493713263,0.256572254694708,0,"lag.data","ns",5,2,2,"522"
"5",0.242278592098506,"0.00722651430073243",0.228051154532049,0.256380698623636,0,"lag.data","ns",6,2,2,"622"
"6",0.246032055703116,"0.00718215920392486",0.231893952889338,0.260049364275462,0,"lag.data","ns",7,2,2,"722"
"7",0.252436790857647,"0.00727453974319014",0.238121384370429,0.266638849917869,0,"lag.data","ns",8,2,2,"822"
"8",0.253238791963318,"0.00729230869471297",0.238893487640636,0.267480409678812,0,"lag.data","ns",9,3,3,"933"
"9",0.252870930978729,"0.00725554915746451",0.238597278211315,0.267040205777183,0,"lag.data","ns",10,3,3,"1033"
"10",0.235039244742755,"0.00690039610460403",0.221448899393391,0.24850043175534,1,"lag.data","ns",2,1,1,"211"
"11",0.235825633831702,"0.00695953223638686",0.222119334238955,0.249402615594447,1,"lag.data","ns",3,1,1,"311"
"12",0.243650132396904,"0.00698423542511219",0.22989210053032,0.257272124175432,1,"lag.data","ns",4,1,1,"411"
"13",0.245477309933194,"0.00704920862462835",0.231597489442089,0.25923255147249,1,"lag.data","ns",5,2,2,"522"
"14",0.245868182738546,"0.00702947067663802",0.232028867103969,0.259586655503097,1,"lag.data","ns",6,2,2,"622"
"15",0.24689800127563,"0.00699197781084742",0.23313287784654,0.260543576885721,1,"lag.data","ns",7,2,2,"722"
"16",0.252631283347873,"0.00713428239477826",0.238591573808876,0.266560145482189,1,"lag.data","ns",8,2,2,"822"
"17",0.25354368136668,"0.00717093908991713",0.239437345770451,0.267549237593831,1,"lag.data","ns",9,3,3,"933"
"18",0.252604220971427,"0.00716217328478006",0.238513818974783,0.266591478321367,1,"lag.data","ns",10,3,3,"1033"
"19",0.234738264314637,"0.00684651583965488",0.22125370699078,0.248094377850067,2,"lag.data","ns",2,1,1,"211"
"20",0.235117967321346,"0.00689244776365945",0.221543324820262,0.248564001970962,2,"lag.data","ns",3,1,1,"311"
"21",0.241742241090288,"0.00693442899739595",0.228082704507191,0.255267902859203,2,"lag.data","ns",4,1,1,"411"
"22",0.244242391746062,"0.00703965090199526",0.230380168305894,0.257978274580617,2,"lag.data","ns",5,2,2,"522"
"23",0.245693838579416,"0.00701400142047767",0.23188362890158,0.259381198299412,2,"lag.data","ns",6,2,2,"622"
"24",0.245721642575183,"0.00699012759581515",0.231958175021674,0.259362108637793,2,"lag.data","ns",7,2,2,"722"
"25",0.252217793817129,"0.007255394210575",0.237938656322951,0.266382577134423,2,"lag.data","ns",8,2,2,"822"
"26",0.254554490086689,"0.00733012043120734",0.240134962342464,0.26887159656442,2,"lag.data","ns",9,3,3,"933"
"27",0.253125412665716,"0.00733512226047081",0.238693772928376,0.267450186025732,2,"lag.data","ns",10,3,3,"1033"
"28",0.236177332434004,"0.00700534490243338",0.222380769343379,0.249843888818399,3,"lag.data","ns",2,1,1,"211"
"29",0.236723448112099,"0.00704747619473393",0.222844177102066,0.250472438269869,3,"lag.data","ns",3,1,1,"311"
"30",0.242621013558035,"0.00707933824289749",0.228676258474576,0.256429387529291,3,"lag.data","ns",4,1,1,"411"
"31",0.245643393716109,"0.00718660421900018",0.231490103606207,0.259664084813453,3,"lag.data","ns",5,2,2,"522"
"32",0.248658121017845,"0.00718837043240616",0.23450592304816,0.262686907522847,3,"lag.data","ns",6,2,2,"622"
"33",0.248384858364301,"0.00713453278790814",0.234337568161737,0.262307410910907,3,"lag.data","ns",7,2,2,"722"
"34",0.255422336588066,"0.0073802498689401",0.240900041260576,0.269833233188468,3,"lag.data","ns",8,2,2,"822"
"35",0.255717845801308,"0.00742452221092873",0.241111920464231,0.27021838295183,3,"lag.data","ns",9,3,3,"933"
"36",0.254461054453366,"0.00742949086968028",0.23984430363151,0.268970397266383,3,"lag.data","ns",10,3,3,"1033"
