"lag.data","lag.data.low","lag.data.high","hazardmap","hazardmap.low","hazardmap.high","lag.data:hazardmap","lag.data:hazardmap.low","lag.data:hazardmap.high","lag","df.date","df.tmmx","df.rmax"
0.0191752761936491,0.0161833227560205,0.0220121293434597,0.0041515094044477,0.00189707637533392,0.00638892313316239,-0.000669748466826889,-0.000781123657285613,-0.000553169049204852,0,5,2,2
0.0035186844932513,0.00244883177578364,0.00451978201379661,-0.00111394610886807,-0.00310836723461548,0.000873595650726309,-7.35767767483824e-05,-0.000126443123025771,-2.05178939892367e-05,5,5,2,2
0.0019404829034269,0.000473131237629976,0.00332484968734986,-0.00311004928344871,-0.00521392513226727,-0.00101349290436835,6.14003102646439e-05,-1.47345617286215e-05,0.000137674186981828,10,5,2,2
0.00626424643315271,0.00316312970314756,0.009302269190794,0.00137869813762602,-0.00102090060341792,0.00377247271936852,-0.000359102923362864,-0.000506606648754593,-0.000211816657040462,15,5,2,2
