"lag.smoke","lag.smoke.low","lag.smoke.high","lag","df.date","df.tmmx","df.rmax","pm.threshold"
0.0662941391731974,0.0204422969068689,0.11196049012002,0,5,2,2,18
0.146908608753977,0.101074409039981,0.192554022739102,1,5,2,2,18
0.206511829967428,0.160632912998953,0.252202139543642,2,5,2,2,18
0.0558743899743694,0.00781513039508165,0.10371061261611,3,5,2,2,18
0.0534155510258685,0.00414080304614669,0.102444320442609,4,5,2,2,18
0.106573347754308,0.0567250869703038,0.156164592673653,5,5,2,2,18
0.220172162114523,0.169893262212921,0.270194125281672,6,5,2,2,18
0.191904698858166,0.140910808165225,0.242609596833032,7,5,2,2,18
0.207790696466848,0.156334117456207,0.258941216460469,8,5,2,2,18
0.153288704641146,0.100884989777308,0.20536406731363,9,5,2,2,18
0.140614543502382,0.0871237335249368,0.193754625711638,10,5,2,2,18
0.164428191285347,0.110633602304067,0.217836667200891,11,5,2,2,18
0.188861202699522,0.134696202064843,0.242607434110227,12,5,2,2,18
0.136260497754775,0.0799168631495845,0.19211868212146,13,5,2,2,18
0.101857768605627,0.0443794573935274,0.158805099403475,14,5,2,2,18
0.0482895103118377,-0.0106237747608742,0.106607249101415,15,5,2,2,18
-0.0099704319007514,-0.0701566767815428,0.0495640274383998,16,5,2,2,18
-0.0897847575977184,-0.152800608133147,-0.0275142170759598,17,5,2,2,18
-0.198733118024481,-0.265549900176435,-0.132803813680916,18,5,2,2,18
-0.0340251752483597,-0.0998912554663049,0.0309969229280048,19,5,2,2,18
0.0389064763943038,-0.0288045401245285,0.105739185239904,20,5,2,2,18
0.0166499594818831,-0.0525437937510459,0.0849088482312159,21,5,2,2,18
-0.0526172086103391,-0.123771587249445,0.0174903528982046,22,5,2,2,18
0.0140883902917622,-0.0553622630641718,0.0825158488386101,23,5,2,2,18
0.0969482324583646,0.0282654769713821,0.164626398917016,24,5,2,2,18
0.152957607269402,0.0844589837838658,0.220465953375376,25,5,2,2,18
0.0402287592791929,-0.0327030627300852,0.112008508559362,26,5,2,2,18
0.0548556074670211,-0.0209554692077305,0.129422254071879,27,5,2,2,18
0.00578797155447083,-0.0720169608188208,0.0822233934726124,28,5,2,2,18
