"lag.data","lag.data.low","lag.data.high","fireday1","fireday1.low","fireday1.high","lag.data:fireday1","lag.data:fireday1.low","lag.data:fireday1.high","lag","df.date","df.tmmx","df.rmax"
0.0281732642750382,0.0187459436272164,0.0375695275228856,0.501787498656848,0.320100813623729,0.683714004060889,-0.0281020163091085,-0.0378712193648768,-0.0183098013387576,0,5,2,2
0.0350365190796349,0.0262054429379349,0.0438297970830497,0.837115443358581,0.663050216304097,1.01145596447592,-0.0371673904766537,-0.0463464823907045,-0.0279617700428167,5,5,2,2
0.0196079351894514,0.01059047080896,0.0285861173839555,0.410837651953656,0.235389579494918,0.585734841495268,-0.0164526372589977,-0.0256531498126849,-0.00721812471629302,10,5,2,2
0.0258944478990396,0.0169805285719495,0.0347710350450756,0.692687590570034,0.40950263441353,0.977789373109402,-0.0317335035646007,-0.0429748396423535,-0.0206483896816683,15,5,2,2
0.0125620360008931,0.00340166905996635,0.0216695340556426,0.181860124799644,-0.0856948326136631,0.448344251791299,-0.00598573265880395,-0.0165214946993348,0.00450528938985933,20,5,2,2
0.0207019225737138,0.0116076052490489,0.0297477934100077,0.544403197874439,0.275995220930848,0.810893120469744,-0.0208419741464941,-0.0314721183499031,-0.0102658043696781,25,5,2,2
