"","coef","std","ci.low","ci.high","ilag","name","smooth","df.date","df.tmmx","df.rmax"
"1",0.00210968605644309,"0.000660803708693313",0.000760305244465718,0.0033535922060767,0,"lag.data","ns",5,2,2
"2",0.00243907760999042,"0.000611115955769699",0.00119221322599854,0.00359093493194792,1,"lag.data","ns",5,2,2
"3",0.00195248936872714,"0.000614206977251704",0.00069921559060702,0.00310991813869239,2,"lag.data","ns",5,2,2
"4",0.00166089757141025,"0.000628732805227617",0.000378723159662743,0.00284615349532076,3,"lag.data","ns",5,2,2
"5",0.00168448801188949,"0.000638949107843374",0.00038105705311588,0.0028886118588876,4,"lag.data","ns",5,2,2
"6",0.00174533103122055,"0.000665808121281285",0.000384693285121625,0.00299788667936812,5,"lag.data","ns",5,2,2
"7",0.00218235525253353,"0.000683859990181389",0.000783450612444317,0.00346786200245003,6,"lag.data","ns",5,2,2
"8",0.00263281193883986,"0.000684369144402519",0.00123077407969846,0.00391772413544558,7,"lag.data","ns",5,2,2
"9",0.00308141432958581,"0.000636429740453739",0.00177680072705838,0.00427627911355202,8,"lag.data","ns",5,2,2
"10",0.00375267457825108,"0.000593472671654603",0.00253784313279034,0.00486921094979895,9,"lag.data","ns",5,2,2
"11",0.00463544140950351,"0.000619195870141432",0.00336763367993611,0.00580070711480858,10,"lag.data","ns",5,2,2
"12",0.00533397132967011,"0.000713967002526725",0.00386765199175736,0.00667465141341918,11,"lag.data","ns",5,2,2
"13",0.00486473226017129,"0.000945758680652117",0.00289537283205359,0.00661074285366837,12,"lag.data","ns",5,2,2
"14",0.00649975463040142,"0.000879132196321729",0.00464922711851479,0.00811633468516924,13,"lag.data","ns",5,2,2
"15",0.00734894490428869,"0.00147425758884993",0.00435009117353758,0.010131066215542,14,"lag.data","ns",5,2,2
"16",0.00529119751504835,"0.00167251951898608",0.00192406215793744,0.00848162132235144,15,"lag.data","ns",5,2,2
"17",0.0050910379671503,"0.00161782816755219",0.00183519389855346,0.00817905776214033,16,"lag.data","ns",5,2,2
"18",0.00636966692753028,"0.00150758481724807",0.00333263108135813,0.0092449674537867,17,"lag.data","ns",5,2,2
"19",0.00749531275511335,"0.00146348315141216",0.00454833674816416,0.0102882169468607,18,"lag.data","ns",5,2,2
"20",0.00703686593320287,"0.00153184270591285",0.0039485484458213,0.00995641094420153,19,"lag.data","ns",5,2,2
"21",0.00898096301104188,"0.0015513055475077",0.00584777696917076,0.0119326449826111,20,"lag.data","ns",5,2,2
"22",0.0109821458007064,"0.00157666210843475",0.00779375434641007,0.0139789891439635,21,"lag.data","ns",5,2,2
"23",0.00941821600617095,"0.00165712568736051",0.00607633941847043,0.0125748965794776,22,"lag.data","ns",5,2,2
"24",0.0091277267412561,"0.00154379027507361",0.00601439566343072,0.0120686508693509,23,"lag.data","ns",5,2,2
"25",0.00902036374324472,"0.00145456314331451",0.00608462492290757,0.0117903609237739,24,"lag.data","ns",5,2,2
"26",0.00720446727378987,"0.00151995388014892",0.00413629813831574,0.0100982831851689,25,"lag.data","ns",5,2,2
"27",0.00695139914188907,"0.00156255963392232",0.00379506212529928,0.00992390307448881,26,"lag.data","ns",5,2,2
"28",0.00868162492689383,"0.00158394557327174",0.00547638607099874,0.011689538916846,27,"lag.data","ns",5,2,2
"29",0.00861218219019847,"0.00175324560136888",0.0050601461186304,0.0119364144699356,28,"lag.data","ns",5,2,2
