"lag.data","lag.data.low","lag.data.high","hazardmap","hazardmap.low","hazardmap.high","lag.data:hazardmap","lag.data:hazardmap.low","lag.data:hazardmap.high","lag","df.date","df.tmmx","df.rmax"
0.0207099397708043,0.0177981472535918,0.0234800899010485,0.00301913567068759,0.000774778019702477,0.00524800559907504,-0.000717269517037543,-0.000826338670668615,-0.000603494766280552,0,5,2,2
0.00431730714781992,0.00329605006082268,0.00527315630085409,-0.00238832520609151,-0.00436154676523203,-0.000422134132448959,-7.98425459778082e-05,-0.000131008013422592,-2.85715889887865e-05,5,5,2,2
0.00324872871129467,0.00187255500677973,0.00454668644703734,-0.00391626752746582,-0.00598620943128168,-0.00185378592464775,2.90881376137344e-05,-4.43119153933908e-05,0.000102555586081152,10,5,2,2
0.00930977800067887,0.00629449441230624,0.0122625243919871,0.00103754022173976,-0.00132496017236653,0.00339414477692238,-0.000449044046559981,-0.000593492991972941,-0.000304837859099382,15,5,2,2
0.0207099397708043,0.0177981472535918,0.0234800899010485,0.00301913567068759,0.000774778019702477,0.00524800559907504,-0.000717269517037543,-0.000826338670668615,-0.000603494766280552,0,5,2,2
0.00431730714781992,0.00329605006082268,0.00527315630085409,-0.00238832520609151,-0.00436154676523203,-0.000422134132448959,-7.98425459778082e-05,-0.000131008013422592,-2.85715889887865e-05,5,5,2,2
0.00324872871129467,0.00187255500677973,0.00454668644703734,-0.00391626752746582,-0.00598620943128168,-0.00185378592464775,2.90881376137344e-05,-4.43119153933908e-05,0.000102555586081152,10,5,2,2
0.00930977800067887,0.00629449441230624,0.0122625243919871,0.00103754022173976,-0.00132496017236653,0.00339414477692238,-0.000449044046559981,-0.000593492991972941,-0.000304837859099382,15,5,2,2
