"","coef","std","ci.low","ci.high","ilag","name","smooth","df.date","df.tmmx","df.rmax","df.combo"
"1",0.21071620140221,"0.00538276874066523",0.2001252991601,0.221226423941267,0,"lag.data","ns",2,1,1,"211"
"2",0.22173158747794,"0.00521035617721721",0.211479339537139,0.231904556025941,0,"lag.data","ns",3,1,1,"311"
"3",0.22519818537442,"0.00529714526598952",0.214775768849662,0.235541019141268,0,"lag.data","ns",4,1,1,"411"
"4",0.222886509411012,"0.00530087024099508",0.212459033021241,0.233239059818545,0,"lag.data","ns",5,2,2,"522"
"5",0.225334084017503,"0.00528888251359754",0.214931002679173,0.235663958272941,0,"lag.data","ns",6,2,2,"622"
"6",0.233885420114546,"0.00537936481330536",0.223310996510233,0.244398517054872,0,"lag.data","ns",7,2,2,"722"
"7",0.232475621957422,"0.00534725661690752",0.221964307904538,0.242925965430776,0,"lag.data","ns",8,2,2,"822"
"8",0.233726036042807,"0.0052772914882793",0.223352348185176,0.244039705874963,0,"lag.data","ns",9,3,3,"933"
"9",0.232690726692967,"0.00529429271372036",0.222285129100443,0.243039118540774,0,"lag.data","ns",10,3,3,"1033"
"10",0.0256857003786587,"0.00127917452248592",0.0230121026829104,0.0280547253585261,1,"lag.data","ns",2,1,1,"211"
"11",0.0292483144155652,"0.00128296763487282",0.0266012119487664,0.0316556968630515,1,"lag.data","ns",3,1,1,"311"
"12",0.0296667597621685,"0.00135626701854699",0.0268912680127521,0.0322340886279056,1,"lag.data","ns",4,1,1,"411"
"13",0.028834989364782,"0.00141684474563661",0.0259526579686732,0.0315343362329868,1,"lag.data","ns",5,2,2,"522"
"14",0.0286815406855843,"0.00144736452351224",0.0257502960034672,0.0314533305158427,1,"lag.data","ns",6,2,2,"622"
"15",0.028687098843155,"0.00147126528541344",0.0257186933725168,0.0315175392590812,1,"lag.data","ns",7,2,2,"722"
"16",0.0287198951445094,"0.00148467565502276",0.0257331774524306,0.0315865851344315,1,"lag.data","ns",8,2,2,"822"
"17",0.0330754252116763,"0.00159453474959651",0.0298847874536397,0.0361663775800158,1,"lag.data","ns",9,3,3,"933"
"18",0.0329796589326283,"0.00158940403056237",0.0297986248814071,0.0360610211504636,1,"lag.data","ns",10,3,3,"1033"
"19",0.0146141184985458,"0.00115202210303677",0.0121933902423569,0.0167338786335201,2,"lag.data","ns",2,1,1,"211"
"20",0.0179810616538801,"0.0011315902123289",0.015633389049693,0.0200918533698928,2,"lag.data","ns",3,1,1,"311"
"21",0.0182919829179428,"0.00119713935517292",0.0158271210357686,0.0205436932050477,2,"lag.data","ns",4,1,1,"411"
"22",0.0174191627758043,"0.0012531787990939",0.0148484440083068,0.0197863887010715,2,"lag.data","ns",5,2,2,"522"
"23",0.0173149116975749,"0.00128449040949187",0.0146911890372563,0.0197533179440818,2,"lag.data","ns",6,2,2,"622"
"24",0.0173634653534342,"0.00130749737032203",0.0147021546612235,0.0198559334718833,2,"lag.data","ns",7,2,2,"722"
"25",0.0173985047592838,"0.00131754878580891",0.0147232461249673,0.0199176936746873,2,"lag.data","ns",8,2,2,"822"
"26",0.017844916181198,"0.00130410949421256",0.0151851906846194,0.0203283205433472,2,"lag.data","ns",9,3,3,"933"
"27",0.0178211941415642,"0.001298411861483",0.0151709909919202,0.020291919057065,2,"lag.data","ns",10,3,3,"1033"
"28",0.0110602627167803,"0.00110115670146189",0.00874848474796221,0.0130846847973674,3,"lag.data","ns",2,1,1,"211"
"29",0.0144940279723866,"0.00105649947413042",0.0122973428517518,0.0164584248474024,3,"lag.data","ns",3,1,1,"311"
"30",0.0147848214173995,"0.00111922204155427",0.0124723786206372,0.0168799519143913,3,"lag.data","ns",4,1,1,"411"
"31",0.0139412269155068,"0.00118327666615395",0.0115034914264736,0.0161628546679329,3,"lag.data","ns",5,2,2,"522"
"32",0.0138881212042337,"0.00121715329970972",0.0113888657189467,0.0161815130088407,3,"lag.data","ns",6,2,2,"622"
"33",0.0139809029061615,"0.00123942211102718",0.0114420878895488,0.0163227745437145,3,"lag.data","ns",7,2,2,"722"
"34",0.0140349631872261,"0.00124860541102168",0.0114815455646067,0.0163984586662975,3,"lag.data","ns",8,2,2,"822"
"35",0.0140158510951811,"0.00120207011754462",0.0115400678878092,0.016277777247197,3,"lag.data","ns",9,3,3,"933"
"36",0.0139896761296601,"0.00120098555138587",0.0115148384272413,0.0162482743674587,3,"lag.data","ns",10,3,3,"1033"
