"","coef","std","ci.low","ci.high","ilag","name","smooth","df.date","df.tmmx","df.rmax","df.combo"
"1",0.234254474639346,"0.00470418490432072",0.225009574253776,0.24345026352524,0,"lag.data","ns",5,1,1,"511"
"2",0.244922636741765,"0.00481526129793833",0.235464161676845,0.254340072512357,0,"lag.data","ns",10,1,1,"1011"
"3",0.245921595047206,"0.00486454655071712",0.236372259412791,0.255441484346249,0,"lag.data","ns",15,2,2,"1522"
"4",0.2510486364574,"0.0048303181550135",0.241565562797787,0.260500548697359,0,"lag.data","ns",20,2,2,"2022"
"5",0.256870303235762,"0.004789733226991",0.247467259528326,0.26624306914026,0,"lag.data","ns",25,3,3,"2533"
"6",0.25865432378651,"0.00477344445874643",0.249284805879786,0.267996815385472,0,"lag.data","ns",30,3,3,"3033"
"7",0.261707864834958,"0.00473251116489304",0.252418823520172,0.270970350696139,0,"lag.data","ns",35,4,4,"3544"
"8",0.0285213441738358,"0.00126443473104447",0.0259448290861613,0.0309223361204497,1,"lag.data","ns",5,1,1,"511"
"9",0.0285639270441232,"0.00132779876957861",0.0258864673909444,0.0311178350517313,1,"lag.data","ns",10,1,1,"1011"
"10",0.0300427916192355,"0.00129995455271112",0.027418827793252,0.0325362210841009,1,"lag.data","ns",15,2,2,"1522"
"11",0.0312448013388648,"0.0014562863410349",0.0283493905142731,0.0340831223298748,1,"lag.data","ns",20,2,2,"2022"
"12",0.0358153205474447,"0.00163814896733868",0.0325900494238407,0.0390339853127049,1,"lag.data","ns",25,3,3,"2533"
"13",0.0374911739329496,"0.00176773005783952",0.0340403427616193,0.0409945323575929,1,"lag.data","ns",30,3,3,"3033"
"14",0.038697171050534,"0.00187268347853265",0.0350504952045165,0.0424076902477225,1,"lag.data","ns",35,4,4,"3544"
"15",0.0171905164267609,"0.0011242048402434",0.0148879218128918,0.0193135581473993,2,"lag.data","ns",5,1,1,"511"
"16",0.017310009886873,"0.00118031643228808",0.0149147098630615,0.0195641031016584,2,"lag.data","ns",10,1,1,"1011"
"17",0.0185200017485525,"0.00116100833684263",0.0161628397191705,0.0207333570148793,2,"lag.data","ns",15,2,2,"1522"
"18",0.0199939497376714,"0.0013474567423094",0.0173062521122564,0.0226116118815172,2,"lag.data","ns",20,2,2,"2022"
"19",0.0218516968186245,"0.00148479079494781",0.018934151989242,0.0247854622748141,2,"lag.data","ns",25,3,3,"2533"
"20",0.0219616515841519,"0.00151599759678004",0.0189898988065326,0.0249657484722609,2,"lag.data","ns",30,3,3,"3033"
"21",0.0219547763050783,"0.00147693366121029",0.0190552463830565,0.0248764087689005,2,"lag.data","ns",35,4,4,"3544"
"22",0.013741560389211,"0.0010560027896685",0.0115719481725895,0.0157266633183627,3,"lag.data","ns",5,1,1,"511"
"23",0.013960943901205,"0.00111164665940014",0.0116917855628229,0.0160660069940483,3,"lag.data","ns",10,1,1,"1011"
"24",0.0147419343438075,"0.00109837400381011",0.0125046920764671,0.0168263086114201,3,"lag.data","ns",15,2,2,"1522"
"25",0.0159301327389524,"0.00126891603663324",0.0133892758468856,0.0183845062702724,3,"lag.data","ns",20,2,2,"2022"
"26",0.0174836674273007,"0.00135520055903391",0.0147977424249798,0.020136718905919,3,"lag.data","ns",25,3,3,"2533"
"27",0.0171485913697136,"0.00133897032617064",0.0144929089632076,0.0197698173461218,3,"lag.data","ns",30,3,3,"3033"
"28",0.0173455193552813,"0.00133706052385863",0.0146904929309849,0.0199563248823842,3,"lag.data","ns",35,4,4,"3544"
