"","coef","std","ci.low","ci.high","ilag","name","smooth","df.date","df.tmmx","df.rmax","df.combo"
"1",0.000152747070930113,"0.000431199561437539",-0.000715422172372708,0.000975239546951661,0,"lag.data","ns",2,1,1,"211"
"2",0.00124312654434221,"0.00040148988220268",0.000434525956485892,0.00200882175839865,0,"lag.data","ns",3,1,1,"311"
"3",0.00282053671079096,"0.000369421064260737",0.00207615805408554,0.00352485999876802,0,"lag.data","ns",4,1,1,"411"
"4",0.00254911831416396,"0.00558917384301746",-0.0132955690269394,0.0101667163001466,0,"lag.data","ns",5,2,2,"522"
"5",0.0023693923781135,"0.000448678743944667",0.00146103442083752,0.00322082007060615,0,"lag.data","ns",8,2,2,"822"
"6",0.00235018703658944,"0.00037505554086084",0.00159523466491344,0.00306596614325955,0,"lag.data","ns",9,3,3,"933"
"7",0.00238384398762322,"0.000375703175792608",0.00162748623163318,0.00310076632443685,0,"lag.data","ns",10,3,3,"1033"
"8",0.00109232648334505,"0.000391197341554001",0.000304539367508638,0.00183848308135106,1,"lag.data","ns",2,1,1,"211"
"9",0.00212750600357131,"0.000364321482514383",0.00139387851461366,0.00282253074080522,1,"lag.data","ns",3,1,1,"311"
"10",0.00373982282259564,"0.000333914520070034",0.00306738623116418,0.00437692228563664,1,"lag.data","ns",4,1,1,"411"
"11",0.00347432853397738,"0.00260969392615878",-0.00279537260715966,0.00768671913424439,1,"lag.data","ns",5,2,2,"522"
"12",0.00317309362545614,"0.000447647345151631",0.00226498072469466,0.00402104438643332,1,"lag.data","ns",8,2,2,"822"
"13",0.00316811293673768,"0.000342623274249426",0.00247888214143543,0.003822503986502,1,"lag.data","ns",9,3,3,"933"
"14",0.00318937187120768,"0.000343276967023466",0.00249875267488974,0.00384494481355783,1,"lag.data","ns",10,3,3,"1033"
"15",0.000844135970306035,"0.000405858968681625",2.65512460794398e-05,0.0016179411558542,2,"lag.data","ns",2,1,1,"211"
"16",0.00195816857490588,"0.000377310247113334",0.00119796729302662,0.00267752793181119,2,"lag.data","ns",3,1,1,"311"
"17",0.00373340557576247,"0.000343422511761894",0.00304122037405965,0.00438804432723334,2,"lag.data","ns",4,1,1,"411"
"18",0.00344344512445469,"0.00267127770383334",-0.00299428330115223,0.00772940069198514,2,"lag.data","ns",5,2,2,"522"
"19",0.00311515303854152,"0.0147884756353823",-0.0614015093760569,0.01743094336929,2,"lag.data","ns",6,2,2,"622"
"20",0.00304608494777785,"0.000470822738678697",0.00208981503364117,0.00393678595697285,2,"lag.data","ns",8,2,2,"822"
"21",0.00302400158376091,"0.000355708931736214",0.00230802498009292,0.00370295341465749,2,"lag.data","ns",9,3,3,"933"
"22",0.0030394912682455,"0.00035651302415718",0.0023218311792304,0.00371991894642572,2,"lag.data","ns",10,3,3,"1033"
"23",0.000867592613437745,"0.000413081451094875",3.55954184340275e-05,0.00165528386932714,3,"lag.data","ns",2,1,1,"211"
"24",0.00204440097018079,"0.000384009369771516",0.00127076360854975,0.00277658037434852,3,"lag.data","ns",3,1,1,"311"
"25",0.00395941702465879,"0.000348537035784544",0.00325693790614916,0.00462381862420729,3,"lag.data","ns",4,1,1,"411"
"26",0.00365733812453775,"0.00269837827052059",-0.00283161401245633,0.00799640333317673,3,"lag.data","ns",5,2,2,"522"
"27",0.00329431591445329,"0.0155968074693122",-0.0657628468443743,0.018187030813299,3,"lag.data","ns",6,2,2,"622"
"28",0.00318414923216075,"0.000483250727708369",0.00220289396048031,0.00409860047905414,3,"lag.data","ns",8,2,2,"822"
"29",0.0031708484855536,"0.000363920740751865",0.00243864775633109,0.00386577637261607,3,"lag.data","ns",9,3,3,"933"
"30",0.00317901373100953,"0.000365053960225361",0.00244448457712244,0.00387606217715849,3,"lag.data","ns",10,3,3,"1033"
