"","coef","ci.low","ci.high","ilag","name"
"54",-0.00780017608170199,-0.0198428473380606,0.00416571404918191,0,"lag.data"
"55",-0.000318505546731706,-0.00116241105720624,0.000500771937239422,0,"lag.data"
"56",0.000219648045433432,-0.000945285652502971,0.00133157013101943,0,"lag.data"
"57",0.00386678930104163,-0.00984162761645857,0.0188609289860244,0,"lag.data"
"58",-0.0509279461561642,-0.123172888110697,0.00720731924089408,0,"lag.data"
"59",0.0011240650441861,-0.00114465680690386,0.00322436855497845,0,"lag.data"
"60",0.0145159757187893,-0.0155563001300702,0.0456125118516802,0,"lag.data"
"61",0.0324600932040775,0.00892676089191235,0.0610998914265605,0,"lag.data"
"62",-8.45927823951893e-05,-0.00558941893474212,0.00408662910413324,0,"lag.data"
"63",-8.57268698105398e-05,-0.00161094121971318,0.00138883839305364,0,"lag.data"
"64",-0.000673313425781589,-0.00623655006210474,0.00442843392428024,0,"lag.data"
"65",0.0108246617618781,0.00214839280423298,0.0198256042972099,0,"lag.data"
"66",-0.00101601563721086,-0.00620274081646596,0.00367893136746029,0,"lag.data"
"67",0.00455402722685279,0.00118775241988448,0.00770183995740608,0,"lag.data"
"68",0.000363776739632393,-0.0153941417739593,0.0109363993543768,0,"lag.data"
"69",0.000674835420883942,-0.002567565648928,0.00362671244724847,0,"lag.data"
"70",-0.00408973461378164,-0.0116164466939726,0.00258265152686686,0,"lag.data"
"71",0.00118425782773839,-0.00407213874838485,0.00588963428688323,0,"lag.data"
"72",0.00270421299657273,-0.00152837575053463,0.00669250862558042,0,"lag.data"
"73",-0.000597703823351301,-0.00511163055076375,0.00372802933452904,0,"lag.data"
"74",0.0107246445308598,-0.016103194968346,0.0368282560289586,0,"lag.data"
"75",0.160602243269722,0.0253287844405116,0.439991133373917,0,"lag.data"
"76",-0.000639339414104701,-0.00420840224872687,0.00273844848964506,0,"lag.data"
"77",-0.00253118765847063,-0.00790729748768011,0.00245597097127737,0,"lag.data"
"78",-0.000581051664665038,-0.0132541726054178,0.00904379388176814,0,"lag.data"
"79",0.0020445507102655,-0.00129392475536135,0.00471717954391812,0,"lag.data"
"80",-0.00148003740124182,-0.00767350230851588,0.00415223449898107,0,"lag.data"
"81",-0.00166193876807641,-0.00706390687470424,0.0028635233484771,0,"lag.data"
"82",0.00546476101747339,-0.00276836787502804,0.0126734902005421,0,"lag.data"
"83",-0.000903147711207304,-0.0051979405747893,0.00310343063218004,0,"lag.data"
"84",-0.0101175757358801,-0.028859448644806,0.00442252045037634,0,"lag.data"
"85",-0.00102764926803984,-0.00722754154615217,0.00467529781864404,0,"lag.data"
"86",8.75331282423655e-05,-0.00185065589592274,0.00187046678981699,0,"lag.data"
"87",0.00188261293683984,-0.00395327857688072,0.00678502584441939,0,"lag.data"
"88",-0.0021679486673819,-0.00925014506954155,0.00415018061798725,0,"lag.data"
"89",7.77624837824533e-05,-0.00353330459216189,0.00328267734329767,0,"lag.data"
"90",-0.00370984298394527,-0.0109139214893513,0.00274137993495461,0,"lag.data"
"91",-0.0126436916715248,-0.0204755782800111,-0.00550703628257661,0,"lag.data"
"92",-0.000664651717905845,-0.00466562291534595,0.00260151404507213,0,"lag.data"
"93",-0.00574200154121431,-0.0154713738337747,0.00248784778771713,1,"lag.data"
"94",-0.000656043234144557,-0.00657130025503052,0.00471322353967833,1,"lag.data"
"95",0.00160356500713792,-0.0190848903954247,0.0195668544410263,1,"lag.data"
"96",0.00335984154883051,-0.000934174801842575,0.00747516044958365,1,"lag.data"
"97",-0.00330625021203541,-0.00936794864825242,0.00238846470085655,1,"lag.data"
"98",0.0388442539454694,0.00683947852828888,0.0697543164365497,1,"lag.data"
"99",-0.0456506121012613,-0.107358673615186,0.00245171601913131,1,"lag.data"
"100",0.00242365557516085,-0.0052615051077717,0.00956245505889797,1,"lag.data"
"101",-0.0121868355064216,-0.126269398777277,0.0789145950871839,1,"lag.data"
"102",0.0204767807732684,0.0134577841621179,0.0271938968867163,1,"lag.data"
"103",-0.00582011583887086,-0.0168466914382596,0.00384556663765239,1,"lag.data"
"104",0.0122511141901867,-0.0221937826366611,0.0356927226332422,1,"lag.data"
"105",-0.00538367093727626,-0.0157148518779237,0.00294752348964404,1,"lag.data"
"106",-0.000351249715012923,-0.0118832629145689,0.010273924517779,1,"lag.data"
"107",0.000283796125087173,-0.0113424458407453,0.00743519995566756,1,"lag.data"
"108",-0.00122703162955889,-0.0134134207984581,0.00935601523415124,1,"lag.data"
"109",0.00191579314609063,-0.0166774200242732,0.0190324152487653,1,"lag.data"
"110",0.0040763145886362,-0.00899813214159264,0.0159781824291199,1,"lag.data"
"111",0.0117112259153439,-0.00246313569163566,0.0253602435051109,1,"lag.data"
"112",-0.0025262528710149,-0.00670696037501691,0.00138663283477599,1,"lag.data"
"113",0.00985209617788924,-0.0170557208898486,0.0352684923086889,1,"lag.data"
"114",-0.00142448042726903,-0.00878680597119143,0.00546831667907332,1,"lag.data"
"115",0.00142483549499706,-0.00643246486915305,0.00893552815999209,1,"lag.data"
"116",-0.000721629177739238,-0.02202927908299,0.0199401038303251,1,"lag.data"
"117",-0.0104769179354036,-0.0223431330111748,0.000894570660825799,1,"lag.data"
"118",0.0011354918651049,-0.0040694099878451,0.00600777723886593,1,"lag.data"
"119",0.00621431750747213,-0.00302073856982631,0.0149985727032748,1,"lag.data"
"120",-0.000723496584987174,-0.0133350589473576,0.0107413951813078,1,"lag.data"
"121",-0.00154391269185078,-0.00765108215268805,0.00414387384640677,1,"lag.data"
"122",0.00683106872190797,-0.020134211408722,0.0312128510548676,1,"lag.data"
"123",-0.0023432867516591,-0.00771593531288859,0.00269218303070672,1,"lag.data"
"124",-0.00699917427050926,-0.0148931674043671,-0.00029959195846864,1,"lag.data"
"125",0.00294927739460653,-0.00814792459882236,0.0133807138472029,1,"lag.data"
"126",-0.00523988911807036,-0.0129153976056738,0.0015631257012247,1,"lag.data"
"127",-0.000881502608204853,-0.0122973319353641,0.00938296000746445,1,"lag.data"
"128",0.000564500892999309,-0.0052240215723893,0.00575695851420798,1,"lag.data"
"129",-0.000445261205663064,-0.0103982000312415,0.00840764185747047,1,"lag.data"
"130",-0.00179498117965827,-0.0114031180984347,0.00729539843598391,1,"lag.data"
"131",0.0198816790146367,-0.0150639914728072,0.053437686275133,1,"lag.data"
"132",0.000543970116431438,-0.00647942386774076,0.00724094485276004,1,"lag.data"
"133",-0.000137034348090518,-0.00468800487992921,0.00399284555598049,1,"lag.data"
"134",-0.000665392578122963,-0.00304787641090484,0.0015395352565852,1,"lag.data"
"135",0.00220741590686687,-0.00551358541470239,0.00933067819059331,1,"lag.data"
"136",-0.0235224278024534,-0.0651080544433711,0.0110573890987635,1,"lag.data"
"137",-0.00506480697144562,-0.0247671688447922,0.00488208028897862,1,"lag.data"
"138",0.00108990503261581,-0.00142261915128624,0.00354936776555647,1,"lag.data"
"139",0.000104901742171251,-0.00335379192202025,0.0033054126489324,1,"lag.data"
"140",-0.000739212021488653,-0.00233718044820025,0.00077169572438544,1,"lag.data"
"141",0.000396685258919124,-0.0045764126394977,0.00457947496040165,1,"lag.data"
"142",0.00136555105545323,-0.0118183886239856,0.0129968265917156,1,"lag.data"
"143",-0.000873387911679129,-0.00224052689876355,0.000451655151330151,1,"lag.data"
"144",0.000965234918767025,-0.0012265812601741,0.00306501300326974,1,"lag.data"
"145",-0.00288693381221136,-0.0190822483047492,0.013169172120762,1,"lag.data"
"146",-0.000281943587779335,-0.00113702159237648,0.000546383655879504,1,"lag.data"
"147",0.000109232521129663,-0.00109544395523863,0.00126136499053349,1,"lag.data"
"148",-0.00473659513817786,-0.0174373869573082,0.00707990149089734,1,"lag.data"
"149",-0.031291161449064,-0.114081249406071,0.033600490926172,1,"lag.data"
"150",0.00109400410788441,-0.00140049512716676,0.00338595241689093,1,"lag.data"
"151",0.00505193491882277,-0.0209210796726862,0.0269747337886868,1,"lag.data"
"152",0.0211589433104132,0.00207766053936379,0.0432343171841884,1,"lag.data"
"153",-0.00179720482108689,-0.00781342075147202,0.00249000309986752,1,"lag.data"
"154",0.00036394192565609,-0.00118523623321176,0.00187064246131005,1,"lag.data"
"155",0.00180225874360527,-0.00363336161844006,0.00688319964434199,1,"lag.data"
"156",0.00960664229638667,-0.000120707485720425,0.0193832501765367,1,"lag.data"
"157",-0.0020726279205105,-0.0075443141358815,0.00281618289831015,1,"lag.data"
"158",0.00523494232867568,0.00134727155727746,0.00901507530918934,1,"lag.data"
"159",0.00242521872876446,-0.0119473365413192,0.012793465950123,1,"lag.data"
"160",0.000309388419159113,-0.00283248727141021,0.00313306445560677,1,"lag.data"
"161",-0.00329543248429934,-0.0106073383852402,0.00338556630310177,1,"lag.data"
"162",0.000729156816806562,-0.00482139675022972,0.00563990525421568,1,"lag.data"
"163",0.00287527860343564,-0.00144697398806028,0.00690956514400964,1,"lag.data"
"164",0.000161925350528238,-0.00446067604116678,0.00457391063148403,1,"lag.data"
"165",0.00530187625604064,-0.0219033713710637,0.0311871358547264,1,"lag.data"
"166",0.00812620451173783,-0.0553950940749105,0.0660369200162807,1,"lag.data"
"167",-0.000332307669062002,-0.00401239801816221,0.00319527447372583,1,"lag.data"
"168",-0.00181000687600934,-0.00748355541364067,0.00357099922730809,1,"lag.data"
"169",-0.00377309093159294,-0.0181727132083856,0.00658542071475154,1,"lag.data"
"170",0.00104291178316783,-0.0035823134613059,0.00420269620770169,1,"lag.data"
"171",-0.00194007958275463,-0.00856900217064576,0.0041946965921975,1,"lag.data"
"172",-0.000218209358897873,-0.00563774963926234,0.00445492009481284,1,"lag.data"
"173",0.00907818228090252,0.000860885216272813,0.0167997487115624,1,"lag.data"
"174",-0.00212418549158189,-0.02140613409584,0.0124724652126333,1,"lag.data"
"175",-0.000882523348620796,-0.0052249708306576,0.00321403329425133,1,"lag.data"
"176",-0.00940930220912347,-0.0275264386991846,0.00498225947147061,1,"lag.data"
"177",0.000188931226797647,-0.00593233606881383,0.00590059827282347,1,"lag.data"
"178",-2.24654572413657e-05,-0.00197018266521182,0.00176583852196612,1,"lag.data"
"179",-0.000969849654640454,-0.00732190019686895,0.00417497376716735,1,"lag.data"
"180",-0.00189523937530845,-0.00927329227067046,0.00486040296336051,1,"lag.data"
"181",-0.000538783383862421,-0.00421332247083223,0.00266326266461674,1,"lag.data"
"182",-0.00402164759061333,-0.0110784971648643,0.00234030892325466,1,"lag.data"
"183",-0.0108535533063733,-0.0196395908615993,-0.00286005763761842,1,"lag.data"
"184",4.63386982051969e-05,-0.00385312645685634,0.00333243726136941,1,"lag.data"
"185",-0.00650995805408909,-0.0165694901304821,0.00189564070787309,2,"lag.data"
"186",-0.00165809875606414,-0.00779009241806781,0.00386255690108573,2,"lag.data"
"187",-0.0021706861746074,-0.0279438121027736,0.0203466850869505,2,"lag.data"
"188",0.000374351075052627,-0.00422660150371146,0.00474080829707437,2,"lag.data"
"189",-0.00763278330674422,-0.0142922717295172,-0.00118592167135751,2,"lag.data"
"190",0.0156354068172492,-0.0228337780249069,0.0527864655341726,2,"lag.data"
"191",0.00732942226282684,-0.0324061490209823,0.0414675434640144,2,"lag.data"
"192",0.0103431905875834,0.000823799988429874,0.019605556393575,2,"lag.data"
"193",-0.043310907309752,-0.225522424436425,0.15671438649121,2,"lag.data"
"194",0.00892895689865711,0.000139943697634748,0.0171750469144321,2,"lag.data"
"195",-0.00624559464491152,-0.0166949212470365,0.00357448541123271,2,"lag.data"
"196",0.000967381019410444,-0.0387513437572844,0.0255494664203244,2,"lag.data"
"197",-0.00215865427281059,-0.0102918845928283,0.00443270114945024,2,"lag.data"
"198",0.0029732425118784,-0.00987463648461875,0.015432881210256,2,"lag.data"
"199",0.00076255581254009,-0.00918965930679059,0.00784514975924781,2,"lag.data"
"200",-0.00237402802605598,-0.0127124779287148,0.00691972163014469,2,"lag.data"
"201",0.000490612685629812,-0.0177628082940268,0.0169586797420707,2,"lag.data"
"202",-0.00301913357474282,-0.0150084109153312,0.00755268284941821,2,"lag.data"
"203",0.00938245372926429,-0.00407325534532585,0.022324541115129,2,"lag.data"
"204",-0.00216965284557038,-0.00659226712380596,0.00192714030646775,2,"lag.data"
"205",0.00475543390299516,-0.0252091702132303,0.0332034742383172,2,"lag.data"
"206",-0.00111515455422215,-0.00776032894008766,0.00500985774921723,2,"lag.data"
"207",0.0076065629624232,0.000525955539369983,0.014403468543356,2,"lag.data"
"208",0.0143948990574077,-0.00999687539396239,0.0381979702412807,2,"lag.data"
"209",-0.0115022887519161,-0.0233451482567002,-1.54213875026875e-05,2,"lag.data"
"210",0.000957390717746984,-0.00428958758965518,0.00580265922369512,2,"lag.data"
"211",0.00453747884787402,-0.00373257745072011,0.0123525105477317,2,"lag.data"
"212",-0.000265954169899543,-0.0142434709968252,0.0127242181839541,2,"lag.data"
"213",-0.0019534512249142,-0.0088302264013835,0.00438236204401319,2,"lag.data"
"214",0.00112787654478067,-0.02794163579078,0.0286903882933814,2,"lag.data"
"215",-0.00476322402300516,-0.0104916034651053,0.000538015100782109,2,"lag.data"
"216",-0.00444098400228072,-0.01133001366555,0.00120254205364146,2,"lag.data"
"217",0.000946480736426182,-0.0105439474501787,0.0115824062590881,2,"lag.data"
"218",-0.00374209272776547,-0.0118635974431058,0.00342289407715049,2,"lag.data"
"219",0.00377898111890105,-0.00679799664939549,0.0135217046225983,2,"lag.data"
"220",0.00215489312563674,-0.00282021843121107,0.00667661339869697,2,"lag.data"
"221",0.00309338998446468,-0.00628344208175634,0.0116938279348918,2,"lag.data"
"222",-0.00217455019071385,-0.0116378354919665,0.00685804062598191,2,"lag.data"
"223",-0.0141555714873369,-0.0498832672780487,0.0209411563153186,2,"lag.data"
"224",0.000901802295329519,-0.00621054231134947,0.00761125228022991,2,"lag.data"
"225",0.00180860135296871,-0.00184478664594333,0.0052357085907679,2,"lag.data"
"226",-0.000444690566977937,-0.00283283403699819,0.00175453549977225,2,"lag.data"
"227",0.00349393582235057,-0.00435496332842038,0.0111057550935926,2,"lag.data"
"228",-0.0243802260849502,-0.0698032408028672,0.0130594234553367,2,"lag.data"
"229",0.00116501160345166,-0.00901468235633534,0.00873592211541363,2,"lag.data"
"230",0.000738568888566858,-0.00167263953570356,0.0031310202888038,2,"lag.data"
"231",0.000594856621000156,-0.00269525214035635,0.00372344355390131,2,"lag.data"
"232",-0.000794137899265798,-0.00238585061648188,0.000707566654411237,2,"lag.data"
"233",0.000967069422047553,-0.00371978593440735,0.00501710209945897,2,"lag.data"
"234",-0.0023446413189438,-0.0152096995563052,0.00932510850964894,2,"lag.data"
"235",-0.00116087080841939,-0.00250889712957993,0.000145227368564554,2,"lag.data"
"236",0.000241848849524529,-0.00202160482035704,0.00236014565506979,2,"lag.data"
"237",0.00692370364922938,-0.00718415748118994,0.0210334932616067,2,"lag.data"
"238",-0.000163892768934128,-0.00103569703361671,0.00068113395821346,2,"lag.data"
"239",-0.000356634174558652,-0.00160897051469546,0.000851776655544401,2,"lag.data"
"240",-0.00565202549102409,-0.0270308362236968,0.0138195671051328,2,"lag.data"
"241",-0.033480554585671,-0.0927869271249905,0.0191262357742444,2,"lag.data"
"242",0.0002995772946672,-0.00250121715170264,0.00285175819317473,2,"lag.data"
"243",0.00479526712133619,-0.0194319647403835,0.0272417804278487,2,"lag.data"
"244",0.0431007772195321,0.0175998573801825,0.0839344374944816,2,"lag.data"
"245",-0.00247445534659527,-0.0085960577370047,0.00173161804323932,2,"lag.data"
"246",0.000295382084502075,-0.0012925628485926,0.00185222965388707,2,"lag.data"
"247",0.00205759409930291,-0.00409458482999641,0.00775865408735862,2,"lag.data"
"248",0.0110385202801726,0.00273918508083538,0.0196100947020621,2,"lag.data"
"249",-0.00329978087319052,-0.00905590540002595,0.00180323270419154,2,"lag.data"
"250",0.00322300877459927,-0.00126760324878593,0.00738962694465262,2,"lag.data"
"251",0.00640665542574764,-0.00657286998406313,0.0165358704985341,2,"lag.data"
"252",0.000430110532871294,-0.00259890141448603,0.00326504684365628,2,"lag.data"
"253",-0.000347715070153105,-0.00679772558988122,0.0057964026570741,2,"lag.data"
"254",-0.000687517317060482,-0.00686967072913957,0.00467805520429753,2,"lag.data"
"255",0.00149396765826458,-0.00340900876159282,0.00600107962492181,2,"lag.data"
"256",-0.000850159305283261,-0.00568047471361877,0.00372556912064371,2,"lag.data"
"257",0.00618101718949212,-0.0182912005924973,0.0299543476460194,2,"lag.data"
"258",-0.0173254308013274,-0.266266078316986,0.0425060597407945,2,"lag.data"
"259",-0.000506682344672309,-0.00427236202916875,0.00312851500022827,2,"lag.data"
"260",-0.00240566865515566,-0.00819271951761627,0.00313684692894564,2,"lag.data"
"261",-0.00781374470042459,-0.024519314766234,0.00319649165172156,2,"lag.data"
"262",0.00159378822487241,-0.00281311448366212,0.00483323670084505,2,"lag.data"
"263",-0.00370116108600521,-0.0104090888802126,0.00259062968455185,2,"lag.data"
"264",0.00120355809496094,-0.00391541131565759,0.0057720263201751,2,"lag.data"
"265",0.00494006771911951,-0.0049311515015866,0.0134704271510962,2,"lag.data"
"266",0.00429471867659988,-0.0143343464178373,0.0206459968727917,2,"lag.data"
"267",-0.0017570491629759,-0.00611052078242836,0.0023579873471881,2,"lag.data"
"268",-0.00433862359851784,-0.020808143926591,0.00948624235250531,2,"lag.data"
"269",-0.00121445913992682,-0.00760159436264067,0.00474935931776514,2,"lag.data"
"270",-0.000979682256462335,-0.00292521881445614,0.000791888386762485,2,"lag.data"
"271",-0.000637076882739987,-0.0054935017122053,0.0034397415138922,2,"lag.data"
"272",-0.000970383224551008,-0.00837758234344166,0.00602701395268367,2,"lag.data"
"273",-0.00059567940733614,-0.0045935483617132,0.00286442266965087,2,"lag.data"
"274",-0.00546376240991622,-0.012654370056216,0.000961602005090243,2,"lag.data"
"275",-0.00293021995402897,-0.0103944255129333,0.00419699665798262,2,"lag.data"
"276",0.000495552838279971,-0.00326593472946773,0.00377759761027838,2,"lag.data"
"277",-0.00535079234393261,-0.0154618089269062,0.00324345593843259,3,"lag.data"
"278",-0.00066660160435012,-0.00666447960330662,0.0048683666554388,3,"lag.data"
"279",-0.00189472598395801,-0.0248893194174436,0.017668545142167,3,"lag.data"
"280",-0.00115868925713453,-0.00584450924480517,0.00327691812569789,3,"lag.data"
"281",-0.00812371193873261,-0.0147772195784316,-0.00169216367013652,3,"lag.data"
"282",-0.038601356912497,-0.0841922647704743,0.00495076561033877,3,"lag.data"
"283",0.0152379182856923,-0.0299526275236125,0.052973959515065,3,"lag.data"
"284",0.00740561243791812,-0.00390786421984266,0.0185745226493327,3,"lag.data"
"285",0.0585984826338015,-0.0272548853202606,0.192849957202014,3,"lag.data"
"286",0.00171369130066786,-0.00789789822073089,0.0106521879847824,3,"lag.data"
"287",-0.00426659156984885,-0.0146299284995668,0.00476050406021602,3,"lag.data"
"288",-0.00328604326052896,-0.0366698757515072,0.0176438503936527,3,"lag.data"
"289",-0.00417722075310745,-0.0134185289857027,0.00323554968294262,3,"lag.data"
"290",0.00122706131610909,-0.00992854598144859,0.0116894029079212,3,"lag.data"
"291",0.00288580170093623,-0.00495348286111139,0.0123060926339925,3,"lag.data"
"292",-0.00490022563256618,-0.0152937812269511,0.00507950931921813,3,"lag.data"
"293",0.000127243487458899,-0.0181129512942593,0.0165120459272305,3,"lag.data"
"294",-0.00329259600103343,-0.0165360771377691,0.00815707934481732,3,"lag.data"
"295",0.0160420169583841,0.00328437902891245,0.0284044536221373,3,"lag.data"
"296",-0.00221157548527124,-0.00704258190956784,0.00231393529237164,3,"lag.data"
"297",0.00144364610433841,-0.0320990271404849,0.0333189220219917,3,"lag.data"
"298",0.00104179660130127,-0.00564909712412852,0.00735381816597577,3,"lag.data"
"299",0.00939877312350315,0.00162387331507498,0.016890132288781,3,"lag.data"
"300",0.0154320238281357,-0.00627153791023773,0.0364537399281062,3,"lag.data"
"301",-0.00400084924041809,-0.0155041086192698,0.00730016870236487,3,"lag.data"
"302",0.000622797588851043,-0.00458421679997157,0.00542973211931598,3,"lag.data"
"303",0.00391931599362541,-0.00398638437655388,0.0114376753140357,3,"lag.data"
"304",-0.00486537737939785,-0.0208439449488282,0.00947485226641312,3,"lag.data"
"305",-0.00140280445074193,-0.00749518515567572,0.00425232573610677,3,"lag.data"
"306",-0.00641914171281543,-0.0374654417317708,0.0219776332238775,3,"lag.data"
"307",-0.00164125659679819,-0.00729924874085775,0.00363997982666834,3,"lag.data"
"308",-0.00794186831244607,-0.0134528977747598,-0.00262122169547876,3,"lag.data"
"309",0.0108981179329236,-0.000590038181347091,0.0220184956518869,3,"lag.data"
"310",0.00477074322183142,-0.00213085645363326,0.0110624270933197,3,"lag.data"
"311",0.000956072347131914,-0.0108160087893647,0.0116927563473433,3,"lag.data"
"312",-0.000119628324377591,-0.00586863015199779,0.00499094682518697,3,"lag.data"
"313",0.0072293212298146,-0.0026889143616,0.0167013882359554,3,"lag.data"
"314",-0.00763752476118816,-0.0166724932795844,0.000901828072789476,3,"lag.data"
"315",-0.0156804227350077,-0.0528942945060582,0.0200826437409254,3,"lag.data"
"316",0.00449114277252462,-0.00234594692405398,0.0110089234463891,3,"lag.data"
"317",-0.000349582333158086,-0.00410268106656383,0.0030577542214321,3,"lag.data"
"318",-0.000915555432814757,-0.00335037673830005,0.00134879934684363,3,"lag.data"
"319",0.00356695430479127,-0.00443790457606458,0.0116946122656321,3,"lag.data"
"320",-0.0344822924013463,-0.0777847518852099,-0.00208997453915769,3,"lag.data"
"321",-0.000728116499874466,-0.0127306735336369,0.00763672437248135,3,"lag.data"
"322",0.00094032585091641,-0.00154263302015024,0.00348736386701098,3,"lag.data"
"323",0.000684474116220317,-0.00255548631511702,0.00378308246301322,3,"lag.data"
"324",-0.00115728983498994,-0.00275529408805479,0.000357110688797321,3,"lag.data"
"325",-0.00137495902751859,-0.00678631298803954,0.00298950647246426,3,"lag.data"
"326",0.0097994552260683,0.000548193451990096,0.0193432466026535,3,"lag.data"
"327",-0.00111595682434768,-0.00243285153045938,0.000170998558684195,3,"lag.data"
"328",0.00102669270367625,-0.00113686737594669,0.00310032324658763,3,"lag.data"
"329",-0.00509455464408027,-0.0226099271148439,0.0123657846709552,3,"lag.data"
"330",-0.000444895054858018,-0.00136449202411237,0.000450519821340089,3,"lag.data"
"331",-0.000303687263084377,-0.00155626752565161,0.000919204245916664,3,"lag.data"
"332",0.00249288806164776,-0.0122841157637614,0.0173139887942739,3,"lag.data"
"333",-0.0132147086232959,-0.0701293738439026,0.0395767608335729,3,"lag.data"
"334",-0.00102604293084661,-0.00423555645511495,0.00187816926233313,3,"lag.data"
"335",0.00969615688792627,-0.016068591646129,0.0343351059992129,3,"lag.data"
"336",0.053624196564095,0.020878879270542,0.108619674308588,3,"lag.data"
"337",-0.00382328520401243,-0.00990329505621542,0.000440181536350934,3,"lag.data"
"338",0.000257751678635782,-0.00138790867188132,0.00189179728471037,3,"lag.data"
"339",-0.000828963028929237,-0.00822216980385148,0.00590385508279213,3,"lag.data"
"340",0.00579863848365113,-0.00353632999676266,0.014418642512642,3,"lag.data"
"341",-0.00427970084329123,-0.0102424310903922,0.00100610036908464,3,"lag.data"
"342",0.00178943488624456,-0.00318037079636356,0.00627015640212569,3,"lag.data"
"343",0.0103249345024045,-0.00148482302890841,0.0208052595858684,3,"lag.data"
"344",-0.000370495183896797,-0.00357455057852426,0.00261963562270579,3,"lag.data"
"345",-0.000493386038762223,-0.00665037888525304,0.0053653975502168,3,"lag.data"
