"","coef","std","ci.low","ci.high","ilag","name","smooth","df.date","df.tmmx","df.rmax"
"1",-0.000188670164390661,0.00337507761165842,-0.00727448675754838,0.0060491016021422,0,"lag.data","ns","4","1","1"
"2",-0.00153110054025489,0.00264969836304288,-0.00704202121479342,0.00339693219488043,0,"lag.data","ns","4","1","1"
"3",0.00372897238546607,0.00525391860799056,-0.0075022133851593,0.0134220842729721,0,"lag.data","ns","4","1","1"
"4",0.000694070122827206,0.00203815081026296,-0.00339978043083136,0.00460338221772322,0,"lag.data","ns","4","1","1"
"5",0.000195642645813256,0.00200199916951261,-0.00387755514300647,0.003986037834879,0,"lag.data","ns","4","1","1"
"6",0.0177688823659665,0.0192596128582513,-0.0211248106740709,0.0544937243418992,0,"lag.data","ns","4","1","1"
"7",-0.0049216463341493,0.0182471355681798,-0.0465171007768929,0.0264055601407623,0,"lag.data","ns","4","1","1"
"8",-0.00359747099233693,0.00384999937083651,-0.0115887192191794,0.00356426223011736,0,"lag.data","ns","4","1","1"
"9",0.00703846444434524,0.0101070051599216,-0.0125787146515553,0.0273995264265927,0,"lag.data","ns","4","1","1"
"10",-0.00308644928798923,0.00597077612094033,-0.0153051198892837,0.00814013017078098,0,"lag.data","ns","4","1","1"
"11",-0.00117215786562357,0.00334203361297079,-0.00817863175458646,0.00501700661853585,0,"lag.data","ns","4","1","1"
"12",-0.00843794746739637,0.0139272106893733,-0.0385306461827934,0.0157313863613128,0,"lag.data","ns","4","1","1"
"13",-0.0080431206901621,0.0105102298217663,-0.0403211857988687,0.006088144673096,0,"lag.data","ns","4","1","1"
"14",-0.0161160844693615,0.00532087051519016,-0.0272732040913184,-0.00642503498353125,0,"lag.data","ns","4","1","1"
"15",-0.00566318124363059,0.00441679918473159,-0.0147866055988763,0.00259966975165548,0,"lag.data","ns","4","1","1"
"16",0.0138997780847147,0.0344116325923652,NA,0.119968300960745,0,"lag.data","ns","4","1","1"
"17",0.00523328021410132,0.00387897324060847,-0.0028578576042558,0.0124542126499472,0,"lag.data","ns","4","1","1"
"18",-0.00121620728702033,0.0059336842990756,-0.0133573453076011,0.0100740181772565,0,"lag.data","ns","4","1","1"
