"","coef","std","ci.low","ci.high","ilag","name","smooth","df.date","df.tmmx","df.rmax"
"1",-0.0012354082346524,0.00363607132099267,-0.00893139787454418,0.00544667164828555,0,"lag.data","ns","8","3","3"
"2",-0.00414564349787933,0.00344528632221548,-0.0113439862449588,0.00226347668872569,0,"lag.data","ns","8","3","3"
"3",0.00229378787151745,0.00208730578348559,-0.00190153894946235,0.00629493219086891,0,"lag.data","ns","8","3","3"
"4",0.000470677598186486,0.00241294575016033,-0.00443109575040692,0.0050542092562999,0,"lag.data","ns","8","3","3"
"5",0.0217166360832448,0.0185527954818313,-0.0154969139311641,0.0573708089504811,0,"lag.data","ns","8","3","3"
"6",0.00506766561576886,0.00332452933952673,-0.00165138076255284,0.011415369845692,0,"lag.data","ns","8","3","3"
"7",-0.00630648020240571,0.00576436137924288,-0.0180765225123638,0.00455988839996007,0,"lag.data","ns","8","3","3"
"8",0.000150491282593884,0.00369001917416055,-0.00773986879194568,0.00691018629721939,0,"lag.data","ns","8","3","3"
"9",-0.00789129739597536,0.0134130707202961,-0.0390618510415608,0.0146806014985174,0,"lag.data","ns","8","3","3"
"10",-0.0028002770654381,0.00439350793206058,-0.0117812255750264,0.00551613790649807,0,"lag.data","ns","8","3","3"
"11",0.00545763012760675,0.00402492631495585,-0.00287931362862802,0.0130278391505668,0,"lag.data","ns","8","3","3"
"12",0.00419750918409271,0.00711444347474592,-0.0105362494866199,0.017613699301384,0,"lag.data","ns","8","3","3"
"13",-0.00485347641843226,0.00751239037483354,-0.0199802014071808,0.00952241974561923,0,"lag.data","ns","8","3","3"
"14",-0.00413108839961858,0.00219324946900075,-0.00856452181505104,4.83157960936059e-05,0,"lag.data","ns","8","3","3"
"15",-0.00204302251126846,0.016725137499505,-0.0357575954045576,0.0301051466732935,0,"lag.data","ns","8","3","3"
"16",0.00309122138878534,0.00334905366998332,-0.00359247602275853,0.00956123322354119,0,"lag.data","ns","8","3","3"
"17",-0.00071385028652224,0.00416858885217682,-0.00904697049191132,0.00732555671017822,0,"lag.data","ns","8","3","3"
"18",-0.000362157084932608,0.00950473666844011,-0.0195515338201005,0.0177628641509453,0,"lag.data","ns","8","3","3"
"19",0.00141199264001163,0.00522850311422283,-0.00908898133910281,0.011439175687384,0,"lag.data","ns","8","3","3"
"20",-0.00313148596237888,0.00247838074935784,-0.008265024455776,0.00149623856025132,0,"lag.data","ns","8","3","3"
"21",0.00431425439989985,0.00377939066336799,-0.00326445566514433,0.0116085274064016,0,"lag.data","ns","8","3","3"
"22",-0.00480688572448217,0.00592805256815583,-0.0172586012967415,0.0061677855163898,0,"lag.data","ns","8","3","3"
"23",0.000899929093420973,0.00258029033859522,-0.00436541266103469,0.00578873831405779,0,"lag.data","ns","8","3","3"
"24",-0.00123531466562566,0.0116292973890532,-0.0262083085006017,0.0200994359047997,0,"lag.data","ns","8","3","3"
"25",0.000608099464642128,0.00234888557346376,-0.00413561839718115,0.00509291055662395,0,"lag.data","ns","8","3","3"
"26",-0.000516205761870483,0.00239868505619645,-0.00570708653771572,0.00380695859420837,0,"lag.data","ns","8","3","3"
"27",-0.00778532417587476,0.0065736227602697,-0.0213038077965862,0.00458514131907211,0,"lag.data","ns","8","3","3"
"28",0.001286532903534,0.00501639882969613,-0.00904129696783106,0.0107274224419206,0,"lag.data","ns","8","3","3"
"29",-0.00509825263793718,0.00343177828432805,-0.0123407703142332,0.00120001242254979,0,"lag.data","ns","8","3","3"
"30",-0.00999451577421713,0.0051437544155247,-0.0206916662785029,-0.000410032838443982,0,"lag.data","ns","8","3","3"
"31",0.000565794787368146,0.00277358995580376,-0.00516887564155117,0.00576012052434545,0,"lag.data","ns","8","3","3"
"32",0.00249814654368778,0.004070557402175,-0.0057768588413052,0.0102149637933415,0,"lag.data","ns","8","3","3"
"33",-0.00270831052499483,0.0173873947995197,-0.0383413217828531,0.0300608533795574,0,"lag.data","ns","8","3","3"
"34",-0.000625865163265677,0.00332537960987903,-0.00731749120054521,0.0057428131880072,0,"lag.data","ns","8","3","3"
"35",-0.00279585181806431,0.00204865507127621,-0.00715473308483386,0.000972813332145189,0,"lag.data","ns","8","3","3"
"36",-5.68233699319774e-05,0.00117902309343928,-0.00244741815572768,0.00220135865154388,0,"lag.data","ns","8","3","3"
"37",-0.00125370699900289,0.00090311557249965,-0.00307491404760004,0.000474353618834481,0,"lag.data","ns","8","3","3"
"38",0.00115116345865366,0.00126555037035352,-0.00150425989025529,0.00352812829198658,0,"lag.data","ns","8","3","3"
"39",-0.00141443281380558,0.000663582651278677,-0.00274223057447157,-0.000136322642947421,0,"lag.data","ns","8","3","3"
"40",-0.000939369455007809,0.00105616346129215,-0.00311986922452632,0.00105282591391477,0,"lag.data","ns","8","3","3"
"41",-0.000350981877513231,0.000373981023984618,-0.00109559904506334,0.000372698178808806,0,"lag.data","ns","8","3","3"
"42",3.20394650868171e-05,0.000550563526260396,-0.0010744485037172,0.00108789119401822,0,"lag.data","ns","8","3","3"
"43",0.00118819007081593,0.00114949392210686,-0.00114158957020761,0.00339270080092832,0,"lag.data","ns","8","3","3"
"44",-0.00345219932167315,0.00253600910378593,-0.00940257004768868,0.000934178963536148,0,"lag.data","ns","8","3","3"
"45",-0.000120640079277799,0.000707007261851898,-0.0015337908499835,0.00124282343999012,0,"lag.data","ns","8","3","3"
"46",0.00079771545001798,0.00262777787193756,-0.00458074080267026,0.00581387947088223,0,"lag.data","ns","8","3","3"
"47",-0.00126400153560344,0.00240586037894661,-0.00626579283870815,0.00324169952327182,0,"lag.data","ns","8","3","3"
"48",0.00540711241427373,0.00180503625241828,0.00180290312678075,0.0089769621062972,0,"lag.data","ns","8","3","3"
"49",0.000515010588604359,0.0013877194129271,-0.00238740142714007,0.00310526113435435,0,"lag.data","ns","8","3","3"
"50",-0.0045486443508765,0.00294106180906371,-0.0108683966455443,0.000814714073544501,0,"lag.data","ns","8","3","3"
"51",0.000543222621130083,0.00248805508299048,-0.00464286345042879,0.00520405939700664,0,"lag.data","ns","8","3","3"
"52",0.00304387087755812,0.00211386760624774,-0.00123226025698102,0.00710417427553738,0,"lag.data","ns","8","3","3"
"53",0.00726903758303834,0.0117676847923705,-0.0178052451414808,0.0293002313458437,0,"lag.data","ns","8","3","3"
"54",-0.00084700203564235,0.00170225391646672,-0.00429000351155304,0.00240539794798009,0,"lag.data","ns","8","3","3"
"55",-0.00120563664650934,0.002420902153112,-0.00617559043519944,0.00337862555604013,0,"lag.data","ns","8","3","3"
"56",0.000595088810800495,0.00457598429185778,-0.0102456331069489,0.00863829347802552,0,"lag.data","ns","8","3","3"
"57",-0.00339568537249691,0.002906295759793,-0.00936588371737504,0.00210525486092296,0,"lag.data","ns","8","3","3"
"58",-0.00316414171672569,0.00213874607324312,-0.00785712274720062,0.000664373253977861,0,"lag.data","ns","8","3","3"
"59",0.00688857801711184,0.00410308289098957,-0.00165937575019943,0.0148679679424381,0,"lag.data","ns","8","3","3"
