"","coef","std","ci.low","ci.high","ilag","name","smooth","df.date","df.tmmx","df.rmax"
"1",-0.000894120943820166,0.00360342740514355,-0.0084974348214887,0.00574307415605956,0,"lag.data","ns","8","3","3"
"2",-0.00392912811726283,0.00347679437937078,-0.0111780744658361,0.0025608291481761,0,"lag.data","ns","8","3","3"
"3",0.00275389822274265,0.00207182273087477,-0.00140357612594547,0.00673105901402805,0,"lag.data","ns","8","3","3"
"4",0.000754533686810715,0.00235769239156381,-0.00403719722864861,0.00523081365123976,0,"lag.data","ns","8","3","3"
"5",0.0209717835737728,0.0184419733217363,-0.0160649062822416,0.0563728476454183,0,"lag.data","ns","8","3","3"
"6",0.00328331196871549,0.00324176424182713,-0.00330112790924253,0.00944222122643983,0,"lag.data","ns","8","3","3"
"7",0.00425680267421574,0.0150192806058784,-0.0237705475808209,0.0365181358596009,0,"lag.data","ns","8","3","3"
"8",-0.00572167763666392,0.0058154253831819,-0.0176014077381933,0.00523687221696086,0,"lag.data","ns","8","3","3"
"9",0.000427779846251109,0.00362483102531538,-0.00729677917870587,0.00709020470299308,0,"lag.data","ns","8","3","3"
"10",-0.00138417694591272,0.0131400193364879,-0.0327931682086579,0.0203495381456022,0,"lag.data","ns","8","3","3"
"11",-0.00295147528030252,0.00429352463323225,-0.0117261191311044,0.00517838372178883,0,"lag.data","ns","8","3","3"
"12",0.0053153999497051,0.00401151420527892,-0.00298642219053332,0.0128625199301799,0,"lag.data","ns","8","3","3"
"13",0.00560154505864239,0.00733847922804282,-0.00953530754358092,0.0194718770648764,0,"lag.data","ns","8","3","3"
"14",-0.00525536538690695,0.00764384708797662,-0.0206738770025181,0.00934517326545049,0,"lag.data","ns","8","3","3"
"15",-0.00414462311096068,0.00216257269903577,-0.00851646773848638,-2.41523852048451e-05,0,"lag.data","ns","8","3","3"
"16",-0.00145224974421743,0.016321441332709,-0.0345174284106734,0.0297109856444474,0,"lag.data","ns","8","3","3"
"17",0.00381208391064115,0.00333830615238333,-0.00283516691083615,0.0102761552890935,0,"lag.data","ns","8","3","3"
"18",-0.000447977665349536,0.00421816191034984,-0.00888149252627751,0.0076865209392914,0,"lag.data","ns","8","3","3"
"19",-0.000728697869896688,0.00954651430446325,-0.0199967148089325,0.0174813844665059,0,"lag.data","ns","8","3","3"
"20",0.00108965966665449,0.00526559029445301,-0.00948686707308632,0.0111854481638213,0,"lag.data","ns","8","3","3"
"21",-0.00312575425438414,0.00255780968676426,-0.00841234496749039,0.00165949760946627,0,"lag.data","ns","8","3","3"
"22",0.00464237332703116,0.00371541794503786,-0.00280524033914651,0.0118151846303088,0,"lag.data","ns","8","3","3"
"23",-0.00488392825135942,0.00589996668939531,-0.0172781747977278,0.00603210768143641,0,"lag.data","ns","8","3","3"
"24",0.00100770125792748,0.0026366236891817,-0.00436863003592018,0.00600517315654332,0,"lag.data","ns","8","3","3"
"25",-0.00154281008096295,0.0114096204431756,-0.0260016155262837,0.0193952642633581,0,"lag.data","ns","8","3","3"
"26",0.000741665376668856,0.00235138903692274,-0.00400309987899819,0.00523398509923231,0,"lag.data","ns","8","3","3"
"27",-0.000195051223168701,0.00235676372427198,-0.00529989253960792,0.00405020652976665,0,"lag.data","ns","8","3","3"
"28",-0.00509575011382203,0.00667695601160898,-0.0187241961311158,0.00757340041578471,0,"lag.data","ns","8","3","3"
"29",0.00219783232856925,0.00496193696822911,-0.00794819621643698,0.0116019152781714,0,"lag.data","ns","8","3","3"
"30",-0.00492508702217149,0.00345032824411675,-0.0121966350499259,0.00141440410618426,0,"lag.data","ns","8","3","3"
"31",-0.00875231389674345,0.00519546212322299,-0.0195704022176791,0.000925508930017805,0,"lag.data","ns","8","3","3"
"32",0.000681104469026159,0.00276358158058742,-0.00502313652156368,0.0058652635945872,0,"lag.data","ns","8","3","3"
"33",0.00258657682228425,0.0039857804725302,-0.00551772004528635,0.0101417167290543,0,"lag.data","ns","8","3","3"
"34",-0.00205155907406251,0.017334825674064,-0.0375737180274729,0.0306212140951937,0,"lag.data","ns","8","3","3"
"35",-0.000330371446992572,0.00333729252410304,-0.00703584076086494,0.00606934038847462,0,"lag.data","ns","8","3","3"
"36",-0.00629111992334906,0.00911002302126957,-0.0374695994797902,0.00789722171943752,0,"lag.data","ns","8","3","3"
"37",-0.00238366589300011,0.00213120149099274,-0.00688782250559322,0.00156583243392324,0,"lag.data","ns","8","3","3"
"38",-0.00193995360985948,0.000922263461639526,-0.00383747904076485,-0.000205508305111282,0,"lag.data","ns","8","3","3"
"39",0.000262597477875694,0.00121058659717462,-0.0021953136567224,0.00257814059706712,0,"lag.data","ns","8","3","3"
"40",-0.00128367147649144,0.000915004965034405,-0.00313320501286181,0.000463706295440982,0,"lag.data","ns","8","3","3"
"41",0.0013233337305186,0.00125871304911124,-0.00132310430864226,0.00368258927889897,0,"lag.data","ns","8","3","3"
"42",-0.00136828045236821,0.000681841523784053,-0.00273083783462842,-5.33138403567464e-05,0,"lag.data","ns","8","3","3"
"43",-0.000423685972971132,0.00107058658790168,-0.00262581027203207,0.00160115718941997,0,"lag.data","ns","8","3","3"
"44",0.0045214825030139,0.00300984234445751,-0.00138491766930734,0.010439916047501,0,"lag.data","ns","8","3","3"
"45",-0.000359568623820211,0.000373933376431118,-0.00110474817663873,0.000363106867955159,0,"lag.data","ns","8","3","3"
"46",0.000105609221849941,0.000552959843175837,-0.0010065910275789,0.00116487948263405,0,"lag.data","ns","8","3","3"
"47",-0.00124424377747949,0.0035865708573974,-0.00804346590086459,0.00645097302728516,0,"lag.data","ns","8","3","3"
"48",0.00132996985829784,0.00114157212135874,-0.000985619580834852,0.00351833131728389,0,"lag.data","ns","8","3","3"
"49",-0.00265093406820054,0.00258523820745624,-0.00868929547150207,0.00185364800327678,0,"lag.data","ns","8","3","3"
"50",-2.59352845620871e-05,0.000709668048641698,-0.00144454129792826,0.0013419724032807,0,"lag.data","ns","8","3","3"
"51",0.000331191002650937,0.00262460737708559,-0.00505503414140381,0.00532890057791058,0,"lag.data","ns","8","3","3"
"52",-0.00112274120435621,0.00239074365992172,-0.00609633212937511,0.00334950510875543,0,"lag.data","ns","8","3","3"
"53",0.00473858036450819,0.00175268848216966,0.00121488296039535,0.00820435784728289,0,"lag.data","ns","8","3","3"
"54",0.000782127330284132,0.00142822671342851,-0.00219708401824247,0.00345211215593466,0,"lag.data","ns","8","3","3"
"55",-0.00417393581724072,0.00303766215916674,-0.0106709841109405,0.00139563072903188,0,"lag.data","ns","8","3","3"
"56",0.000711485592127362,0.00248285461037758,-0.00447184118086632,0.00535391570465477,0,"lag.data","ns","8","3","3"
"57",0.00328230350765073,0.00205569729569166,-0.000881894176083994,0.0072217120656227,0,"lag.data","ns","8","3","3"
