,coef,high,low
543,636.9117286007692,427375.7743164805,-426101.9508592789
314,133.7503967736966,134.52560386211954,132.97518968527365
511,133.73452502299915,133.73531373983056,133.73373630616774
303,84.69782382116273,87.00135814102231,82.39428950130315
245,73.84380021247888,77.46563497673293,70.22196544822484
507,66.7425115504817,69.81971474428356,63.66530835667982
68,56.974651181113174,93.45887608555834,20.490426276668003
343,39.6999078641042,110.2683088452643,-30.8684931170559
381,28.645237730980348,88.10603562872211,-30.815560166761422
454,27.96188642453459,28320.419940922577,-28264.496168073507
146,26.757532656408177,42.95124962940643,10.563815683409924
490,26.675071797843074,50.03589576695413,3.314247828732025
388,22.42633197955047,47.70798296467217,-2.8553190055712356
49,22.296073944828052,26.441961827193126,18.15018606246298
309,20.448031225111826,22.04331095394609,18.852751496277563
240,18.07602100114061,31.870140296802603,4.281901705478617
286,16.308518505985603,21.461969002940815,11.15506800903039
249,13.489800294708925,14.949599199985537,12.030001389432313
292,11.683881301567439,14.924326660876275,8.443435942258603
11,11.519368947949651,15.765989982960434,7.272747912938868
529,11.342741625217954,19.666450275412934,3.019032975022972
384,10.465100887027813,12.241807624087782,8.688394149967843
313,9.97003953161922,14.634064051288382,5.306015011950057
451,8.835928869524846,13.828377962339644,3.8434797767100477
513,8.51638197215647,9.317408284569465,7.715355659743475
25,8.104941807720035,10.849432157193917,5.360451458246153
4,7.828642527090146,9.104799567595741,6.55248548658455
194,7.456701549516932,8.232173295659768,6.681229803374096
1,7.1781039457344145,14.722908539492963,-0.3667006480241328
176,7.068300680060758,29.533768925235226,-15.397167565113708
401,7.009376728601435,7.2978497079990525,6.720903749203817
447,6.937984209903651,7.423426779012225,6.4525416407950775
131,6.930059374388736,7.37447883527475,6.485639913502722
405,6.873104559532733,7.476703338525789,6.269505780539676
458,6.8315106401105865,9.111591229231895,4.551430050989278
456,6.750119176074813,8.266674681747173,5.233563670402454
357,6.666786747870956,8.871903637212867,4.461669858529046
207,6.560609898527033,8.681405468123938,4.439814328930127
81,6.4654478021512904,8.809610821691695,4.121284782610885
230,6.331966312758364,6.917482507124181,5.746450118392547
127,6.206469683222106,9.218001939597643,3.1949374268465682
76,6.169434887598998,6.643462691553223,5.695407083644772
203,6.138220272583316,7.819688063932544,4.456752481234089
69,6.066677412559491,6.889109612493357,5.244245212625625
408,5.984391864988065,6.568380104477773,5.400403625498356
