,coef,high,low
252,25.260060651258392,28647.0324914175,-28596.512370114986
526,24.667996178997132,27152.444281978576,-27103.108289620584
257,6.233457084274907,7.620570571160254,4.846343597389559
253,4.207899044105835,4.556722240257557,3.8590758479541134
536,3.895818583109547,7.668049146969479,0.12358801924961504
295,3.7746256219716416,4.285866470470472,3.2633847734728114
250,3.6312584302385016,4.622425290023229,2.640091570453774
255,3.2495330000922222,3.7643767634701053,2.734689236714339
281,2.819298787902622,3.113250880215106,2.5253466955901382
294,2.5617283821114842,2.931519812922168,2.1919369513008005
381,2.5594234109984084,4.588272484902573,0.5305743370942442
539,2.4909221924170355,6.737961473964555,-1.756117089130484
248,2.378963186108667,2.378963186108667,2.378963186108667
192,2.2344208138005666,2.4257452885876445,2.0430963390134886
249,2.1830233087609967,2.425731427759985,1.9403151897620083
256,2.061547576809577,2.268782793579081,1.854312360040073
388,1.9470238481589122,2.521948200106565,1.3720994962112592
170,1.8791367128108671,3.3549418758471745,0.40333154977455954
363,1.867605794707717,2.7233511193588686,1.011860470056565
280,1.6740283992713858,1.7167521199013378,1.6313046786414338
300,1.6388807279810995,2.0407116191869434,1.2370498367752554
541,1.6024131822136138,2.5795018089908277,0.6253245554364
113,1.437648186839071,1.6889528175404709,1.186343556137671
507,1.400453616249246,2.1806666012188067,0.6202406312796852
67,1.387784573404278,1.9156341291196133,0.8599350176889426
450,1.2784604474394234,1.4620870898598326,1.0948338050190143
448,1.2649129965776216,2.0407580600238453,0.48906793313139785
482,1.2093885230560086,1.5985946753973483,0.8201823707146689
387,1.1974236726041956,1.9661154127382836,0.42873193247010755
328,1.185828074250818,2.017696799382889,0.35395934911874694
454,1.1842642902095852,1.930789458940205,0.43773912147896543
311,1.1804344828353206,1.407279833925865,0.9535891317447762
162,1.176657480065327,1.6128245236878993,0.7404904364427549
186,1.1419665028737778,1.2134104469328828,1.0705225588146727
499,1.1377889780675563,1.641176392545587,0.6344015635895257
532,1.08634914651704,1.59928885737399,0.57340943566009
