,coef,high,low
543,336.34240697148823,255983.23265512355,-255310.54784118055
314,131.1033495188899,132.00894571678484,130.19775332099496
511,129.29933664295822,130.3017123843577,128.29696090155875
248,113.94273973070085,113.94273973070085,113.94273973070085
303,88.26440168177018,89.17245444945233,87.35634891408803
343,80.34727788562736,196.2749958860598,-35.58044011480507
245,73.0669476742101,75.60088209276745,70.53301325565275
507,70.19012106773069,72.7541026668357,67.62613946862567
68,60.53277753250488,97.72230539784351,23.343249667166248
490,30.0653816971822,53.78734344366216,6.343419950702241
381,29.40561515258734,89.41724014282701,-30.606009837652334
146,26.20192140000272,42.59749610109742,9.806346698908019
454,23.946157008676575,28316.40347324528,-28268.511159227928
309,22.52293819542505,24.221553767320092,20.824322623530005
49,21.375184180762453,25.690313802666466,17.06005455885844
240,21.03741894154469,35.23298399957159,6.841853883517796
286,20.81948459855535,26.29676786637468,15.342201330736017
292,14.682260834043836,18.14976877581872,11.214752892268953
11,13.838632030862804,18.37575959873095,9.301504462994657
529,13.289778752039236,22.20357462106187,4.3759828830166025
249,13.01278952409923,14.559969475846396,11.465609572352063
313,12.933792151071207,17.90245796820251,7.965126333939907
483,12.902955656870407,17.202271068614376,8.603640245126439
273,12.08234645797786,21.477365562777734,2.6873273531779827
1,11.925991272432286,19.867711962837497,3.984270582027075
513,11.732607599389631,12.653726302237827,10.811488896541436
207,11.237508108893145,13.60732585686563,8.86769036092066
505,11.156547283979982,15.416696434190861,6.896398133769104
388,11.058456565465491,36.52825997800217,-14.411346847071187
254,10.943071396037912,19.369268274284778,2.516874517791045
384,10.779681792607482,12.636813749528047,8.922549835686917
478,10.656893435659345,13.851951688239843,7.461835183078848
176,9.981385950361954,35.17171719439715,-15.208945293673239
257,9.406091427591358,12.269394759535388,6.542788095647329
326,9.351550109772173,11.702508992642684,7.000591226901662
357,9.271200706579606,11.649456151564307,6.892945261594905
203,9.247007789846936,11.123852119046898,7.370163460646974
451,9.107842675534851,14.388145683560317,3.8275396675093853
296,9.0707080230066,9.811253765217211,8.33016228079599
230,9.066961414951031,9.713985442342654,8.419937387559408
285,8.87919127727453,10.427791757138836,7.330590797410222
250,8.813143275995154,10.634308123872778,6.9919784281175295
242,8.708301686361342,11.17518624266223,6.241417130060453
420,8.552425094831761,9.66447800341249,7.440372186251032
196,8.499694121098763,10.003060481540247,6.9963277606572785
4,8.492316853609953,9.850170332462088,7.134463374757817
127,8.463559722023703,11.864307231744462,5.062812212302944
204,8.415809969993948,12.071737157521834,4.759882782466061
437,8.378783841583562,10.629010967964865,6.12855671520226
0,8.333384387044676,14.1108597281271,2.5559090459622524
427,8.327458605829747,11.285981962433306,5.368935249226189
198,8.29613682757531,9.522543151350378,7.069730503800242
340,8.27008739443993,11.04963788471299,5.49053690416687
473,8.162079098187938,9.853856703291394,6.470301493084482
66,8.120780635724982,10.86514183272405,5.3764194387259145
137,8.011466347769819,8.977935217226419,7.044997478313219
447,7.991679487950527,8.555395852810454,7.427963123090599
223,7.9393469711726254,8.734265133663323,7.144428808681928
189,7.771197828973717,8.180112032238888,7.362283625708545
81,7.741624948511468,10.222348119148467,5.260901777874469
421,7.646814971407224,10.387813810652489,4.90581613216196
150,7.637593166907548,8.554856260599205,6.72033007321589
255,7.63247580012919,9.252947685514842,6.012003914743538
25,7.402764334310763,10.44587190949579,4.359656759125737
6,7.394820682887102,9.510945209571535,5.278696156202668
374,7.358451685423054,12.393602469980841,2.3233009008652674
464,7.244746032657195,10.090788941046252,4.398703124268138
206,7.219327527702003,8.094332058867055,6.344322996536951
131,7.184485777016127,7.694313293874633,6.67465826015762
394,7.149495660866617,10.513301884947712,3.7856894367855234
2,7.031200419520798,7.6844832458968115,6.377917593144784
38,6.952211641719375,8.170983965374159,5.73343931806459
184,6.945793425309789,7.845591917837266,6.045994932782312
429,6.911577303983418,9.387581327989992,4.435573279976845
109,6.854674438146605,7.53036497363648,6.17898390265673
270,6.835863434099677,7.5322264834754975,6.139500384723856
145,6.82621745299927,8.190740137768268,5.461694768230272
494,6.772241647231139,10.045952505630403,3.498530788831875
290,6.676345374581584,7.1870538564781095,6.165636892685058
482,6.664599469021501,9.402455488017015,3.926743450025986
183,6.660885703666981,8.662308767649552,4.659462639684409
177,6.631797630413994,7.117511344440466,6.146083916387521
234,6.62935037978038,10.990801867742281,2.2678988918184793
7,6.582226562279745,9.041822776469335,4.122630348090155
233,6.501379130682496,8.356573801365482,4.64618445999951
65,6.489402945309643,10.935786379680364,2.0430195109389224
106,6.472557430425748,6.987669871576366,5.957444989275129
35,6.455787116550914,7.115346299488183,5.796227933613644
205,6.427079800974726,7.758141422664414,5.096018179285037
334,6.425369437913011,8.504987181621956,4.345751694204065
360,6.257138653096189,7.164330557125486,5.349946749066892
13,6.234428013413533,7.056288070896491,5.412567955930575
61,6.23202450122967,7.020086906278879,5.443962096180462
480,6.189929922480362,7.373652763330962,5.0062070816297615
212,6.14458692460432,7.288745139738644,5.000428709469995
77,6.137166047253707,7.128309664626975,5.14602242988044
76,6.090009035640138,6.608945938295055,5.571072132985221
347,6.080942621070024,9.526952832841456,2.6349324092985924
276,6.080524878263396,7.470557526696966,4.690492229829825
69,6.071921323482895,6.939560407332077,5.204282239633714
336,6.043220143863765,7.054133461482041,5.032306826245489
83,6.0235803669884875,7.435852747468425,4.6113079865085504
232,5.99178765527904,6.364990247894638,5.618585062663443
43,5.97571900474584,7.117684056023761,4.833753953467919
294,5.973725636618622,6.958769454837371,4.988681818399873
190,5.97277912281512,7.619311028222816,4.326247217407424
418,5.946662571713112,6.733449180789805,5.15987596263642
278,5.844294414634033,8.459403193918815,3.2291856353492516
462,5.831617542845661,6.229874911748761,5.433360173942562
199,5.826343497971095,6.640740322668896,5.011946673273294
502,5.775170937064693,8.042112536905485,3.508229337223901
260,5.732025012657044,6.0096467498590584,5.454403275455029
82,5.716395324844469,6.996330738082833,4.436459911606105
80,5.703713854428657,7.202122076592029,4.2053056322652855
515,5.683106637344911,9.471591971017531,1.894621303672289
211,5.6483227661878175,6.667465454208378,4.6291800781672565
231,5.615151824152683,6.6364449280940745,4.5938587202112915
220,5.608213863022426,6.096797912059957,5.119629813984895
442,5.592299083712782,6.886498837419471,4.298099330006093
456,5.541451433215217,7.1617337723497805,3.921169094080654
465,5.534688366958827,7.389207068329878,3.680169665587776
424,5.524569363501513,5.784770088709759,5.264368638293267
215,5.504547764494763,6.180299927424225,4.828795601565301
121,5.4716929403626935,5.726415913440774,5.216969967284613
73,5.453343584751799,6.553527972416078,4.35315919708752
413,5.450254591513374,7.16225900037788,3.738250182648869
201,5.448757063163274,6.165983332839748,4.7315307934868
497,5.3965430375812655,10.16220319751838,0.6308828776441517
197,5.310892237292115,5.906099820602404,4.715684653981826
341,5.292564861765191,7.028439259090487,3.556690464439895
431,5.278906000542673,6.054729334730451,4.503082666354894
299,5.258954844411131,6.606784239705757,3.911125449116506
194,5.241216823467486,6.074093059250235,4.408340587684736
251,5.2025789411766645,5.84348751500839,4.561670367344939
170,5.176072427509755,8.290704079549936,2.061440775469575
319,5.165412359264833,6.2361053420731976,4.094719376456468
182,5.153247802962875,5.768097334277117,4.538398271648633
436,5.130213552809443,6.538659087680208,3.721768017938678
37,5.0914762520601675,6.024503447134956,4.158449056985379
213,5.0864550989199575,6.157571698714611,4.015338499125304
291,5.080321604434693,5.6544769058416415,4.506166303027745
408,5.070636165284898,5.74087627653345,4.400396054036347
52,5.048302183118885,5.734148570824933,4.362455795412837
87,4.999488742166349,5.797961752247032,4.201015732085667
168,4.971066762301223,5.164569948216069,4.777563576386376
484,4.967827714106649,7.903613711900195,2.0320417163131035
383,4.962750294589167,5.8310934047700576,4.094407184408277
185,4.961271050970812,6.934071564528707,2.9884705374129164
152,4.957576312566431,5.729587784126937,4.185564841005925
512,4.957135816044932,8.068042297446453,1.8462293346434118
430,4.878435793163943,5.238858235213432,4.518013351114454
265,4.847201766633463,5.303401231411537,4.391002301855388
252,4.841108547621232,7.2883066647147885,2.3939104305276757
98,4.826892522832752,5.412680014226616,4.241105031438888
90,4.772577407263359,5.034567357699952,4.510587456826766
289,4.767032599405409,6.859319581994667,2.6747456168161516
228,4.753845632017331,5.467019056487577,4.040672207547085
293,4.723155790071952,4.863489566091974,4.5828220140519305
187,4.707119438252866,5.495440088869486,3.9187987876362445
39,4.698305825701727,5.181727324362875,4.214884327040579
280,4.670628332364402,4.973637793463476,4.367618871265327
111,4.658809493788849,5.252800820461928,4.064818167115769
363,4.647845912282068,6.423354450535111,2.872337374029024
256,4.647485056365818,5.416708126359579,3.878261986372058
471,4.635896967043904,5.738967446849451,3.5328264872383572
405,4.630864119093266,5.311519851346144,3.950208386840387
5,4.62669636453718,4.9100115187976225,4.343381210276737
107,4.6225932267525245,8.687672782295156,0.5575136712098931
217,4.617908503422807,5.635831623340669,3.5999853835049453
382,4.598923634234759,5.300138957676188,3.897708310793331
385,4.597390070451699,5.00229234576161,4.192487795141787
181,4.5565025602760825,5.6742312103783945,3.438773910173771
221,4.553409394751473,5.244699494875497,3.862119294627448
241,4.550011362144595,5.148093116301347,3.9519296079878434
253,4.544918459372153,5.025749005045842,4.064087913698463
208,4.535671227324592,5.191203893088488,3.880138561560696
93,4.535396113844515,4.96976286760009,4.10102936008894
9,4.527208362563492,4.765532676541577,4.288884048585407
48,4.511751119556688,5.591355443548672,3.432146795564705
450,4.509430353867655,5.47737061806372,3.5414900896715906
133,4.491925398397357,5.234773574310509,3.7490772224842055
222,4.4894632974683555,5.159749723489231,3.81917687144748
202,4.487568795981765,5.042741743392216,3.9323958485713146
22,4.484494075699326,5.38974121068772,3.5792469407109317
283,4.465400406393041,5.862128705795353,3.0686721069907286
144,4.464128667476976,5.1709038816634445,3.757353453290507
337,4.460686249101657,5.913115038343474,3.0082574598598395
171,4.45987638083681,5.588846429532661,3.330906332140958
10,4.446535202463716,5.755852661925001,3.1372177430024313
53,4.442358828088664,4.7886752100947145,4.096042446082613
153,4.42662292135061,7.3198256490725795,1.5334201936286407
23,4.423109844597038,4.615453046010246,4.23076664318383
36,4.408223661470698,4.969321783322478,3.8471255396189186
21,4.402217091860008,4.6570121732270575,4.147422010492958
246,4.378143774376055,6.15498535382827,2.6013021949238415
216,4.374768253595516,4.692376148193084,4.0571603589979475
330,4.373684277731926,5.20256781858525,3.544800736878602
287,4.356228107275149,5.627717588886691,3.084738625663608
91,4.351912799587906,4.87158376112212,3.832241838053691
89,4.348220755489708,5.253875011799556,3.442566499179859
495,4.327085559107941,5.185634994998778,3.4685361232171035
122,4.323636062679268,5.136045826434311,3.5112262989242238
136,4.317440127531338,4.925607056051566,3.7092731990111094
115,4.291987892442549,4.733894236979124,3.8500815479059742
62,4.284316178816636,4.480554951378451,4.08807740625482
353,4.2829640450750635,5.146864818630594,3.4190632715195326
29,4.2699497757343075,5.009859949094713,3.530039602373902
108,4.248978070378859,5.533001344773323,2.9649547959843954
167,4.247713403245326,4.768169160058552,3.7272576464321
169,4.23379728275726,7.940808397853333,0.5267861676611871
312,4.227676263990639,4.82136975112312,3.633982776858158
475,4.218595694522477,6.055494819736998,2.381696569307957
301,4.20837019890034,5.285712165307261,3.1310282324934193
134,4.208095139453472,4.65687140579643,3.7593188731105145
469,4.174116888112897,4.757172444813819,3.591061331411974
42,4.165077354712738,5.376800683488526,2.9533540259369513
63,4.148921123563417,4.412648392427019,3.885193854699815
148,4.138770190628132,4.234806650689419,4.042733730566845
324,4.131029915932252,5.379591429814353,2.8824684020501508
419,4.1281176221477525,4.992808536155306,3.263426708140199
60,4.121858791618272,5.419246517397555,2.824471065838988
123,4.121787345821016,4.445738781545915,3.7978359100961168
67,4.118402306760446,6.474554384557287,1.7622502289636048
209,4.084248854309756,4.5856977760702415,3.58279993254927
304,4.039012416124862,6.348499291717564,1.7295255405321601
514,4.036188000481504,4.88954712579824,3.1828288751647675
155,4.030054131774959,4.287720563246468,3.772387700303449
466,4.012425744782447,4.809426815034751,3.215424674530143
188,3.992790801451844,4.0659142577984495,3.919667345105238
401,3.9827012807997373,4.351202882185004,3.614199679414471
444,3.9757493883089854,4.204181431518353,3.747317345099618
15,3.9700256387014896,4.874699863691066,3.0653514137119133
476,3.964042178292063,4.206351216880612,3.7217331397035136
166,3.9483189388001834,5.569923103367876,2.3267147742324905
506,3.9481106515212643,4.4293850100853485,3.46683629295718
229,3.9416854008278057,4.382711519914238,3.500659281741373
236,3.9217162301413104,5.8435116310926025,1.9999208291900183
92,3.907213011394608,5.683246238907064,2.1311797838821516
237,3.8787177374983584,4.084818689469115,3.6726167855276017
40,3.872981314037265,6.043199465628587,1.702763162445943
41,3.852893509664055,4.719496708423575,2.9862903109045345
