,coef,high,low
543,114.84016435260702,70754.9472484514,-70525.2669197462
526,24.484648126376264,27152.26093417145,-27103.291637918694
252,22.830293932571674,28644.602729111735,-28598.94214124659
257,4.141397558285599,5.538348295340144,2.744446821231053
250,3.633417339751076,4.62694821201979,2.639886467482362
300,1.6941056530586986,2.0983830463171853,1.289828259800212
539,1.6788013376803848,4.386946901840058,-1.029344226479288
388,1.496960104340679,2.0928221936743605,0.9010980150069975
421,1.4402176422754867,1.86420567899646,1.0162296055545132
298,1.3555648416476036,1.686029077573963,1.0251006057212442
249,1.3309909712058543,1.591304399604013,1.0706775428076956
381,1.2849545659171133,3.4864119755462575,-0.9165028437120311
156,1.2389509139374804,1.826153556924607,0.6517482709503536
299,1.1527267679655626,1.5334126078917405,0.7720409280393847
495,1.1514082280081843,1.4047660337736223,0.8980504222427463
67,1.1172047696984095,1.6678435700460996,0.5665659693507195
537,1.1003843889613427,1.592129659619622,0.6086391183030635
448,1.0956683435125385,1.8753487573641259,0.31598792966095124
324,1.0591770141473886,1.3627751969983755,0.7555788312964019
454,1.051802926468602,1.8100326136071625,0.2935732393300413
375,1.0359435948574824,1.5163858257547909,0.5555013639601739
541,0.998039897469787,1.974454669975501,0.021625124964073095
162,0.9525138677456839,1.3977583394336754,0.5072693960576924
66,0.8867178391456173,1.4521672619801151,0.32126841631111946
535,0.8395064376050794,1.2996193552026922,0.3793935200074665
363,0.8316705734471875,1.7883913927899073,-0.12505024589553226
503,0.7746413533169927,0.837778304218083,0.7115044024159024
328,0.7717515342808995,1.6691065272338232,-0.12560345867202427
304,0.7555265771775805,1.5573807428630446,-0.046327588507883544
280,0.7502954360091167,0.7979858215740585,0.702605050444175
132,0.7408094541590629,0.8393116483221243,0.6423072599960014
3,0.7374770632497333,0.8999105152831766,0.57504361121629
133,0.7326058379239649,0.865233111287604,0.5999785645603258
263,0.720649793941607,1.517989468924516,-0.07668988104130192
507,0.7129240163801426,1.583062692115889,-0.15721465935560375
337,0.6952081585667218,1.191063029492417,0.19935328764102667
455,0.6858359770105803,1.0429524604148979,0.3287194936062626
387,0.6719560002434815,1.5431178765027964,-0.1992058760158335
347,0.6704579771087036,1.0612294024857456,0.2796865517316616
163,0.6556269423219616,0.8066931358277944,0.5045607488161288
158,0.6280790111382615,0.790532509835816,0.46562551244070693
259,0.6219146694635999,0.7263665701722375,0.5174627687549622
441,0.6146323359692225,1.339079650668244,-0.10981497872979917
200,0.6124711542227108,0.7214202966362654,0.5035220118091562
211,0.5973103423973176,0.8101897468532854,0.38443093794134986
309,0.5869068939381412,0.7108760833796582,0.46293770449662414
386,0.5834695513187564,0.7711608332503297,0.39577826938718313
11,0.5816072898333203,0.9317013113033187,0.23151326836332198
157,0.5751433402672212,0.6483964337922159,0.5018902467422266
532,0.5627861330895051,1.1287285732841157,-0.0031563071051055047
278,0.5554355277420099,0.9199927593805532,0.19087829610346657
344,0.5544366989478688,1.035104581583978,0.07376881631175974
511,0.5492724797141051,0.5492727525968122,0.549272206831398
310,0.5442505773690443,0.6479873942015716,0.4405137605365169
261,0.529880843028683,1.2916458826528618,-0.23188419659549597
465,0.5298334857904994,1.0208595206788984,0.03880745090210025
500,0.5284053916707347,0.5939588617970396,0.4628519215444299
29,0.5224553024836852,0.6600647366017012,0.38484586836566925
153,0.5176752168132175,0.9007683103277122,0.1345821232987227
457,0.5164849255490391,0.8305147664890556,0.20245508460902262
534,0.5153306600527396,0.9036616696621536,0.12699965044332573
313,0.5120052946288743,0.8980701800183655,0.12594040923938327
147,0.5094994703711972,0.5524948805391005,0.46650406020329405
342,0.50723839591217,0.8861940725160853,0.1282827193082548
25,0.5055134256561755,0.9360698434796844,0.07495700783266673
172,0.49406193723879643,0.5521685999851329,0.43595527449245997
516,0.47967457155798765,0.5589579583682914,0.40039118474768387
203,0.4767413627930248,0.7606297066133356,0.192853018972714
315,0.47540112933976636,0.7229679528468452,0.22783430583268746
256,0.4728878546042806,0.7216793105717493,0.22409639863681197
160,0.4702981939657974,0.5317263207028503,0.4088700672287445
22,0.4612164159013889,0.6888948570558782,0.23353797474689963
360,0.4532687290181961,0.6018228033400741,0.3047146546963181
12,0.4488071984071378,0.6328470613880086,0.264767335426267
297,0.44728807817739935,0.5425633766411759,0.35201277971362277
429,0.44559881131963996,0.80725460751144,0.08394301512783997
482,0.4382045618127812,0.8838076489604745,-0.007398525334912087
95,0.437521220539231,0.7646036746691727,0.11043876640928929
161,0.4370061558143731,0.46208462567678127,0.4119276859519649
267,0.4337544623581202,0.7317567651496182,0.13575215956662223
478,0.43292680949712203,0.5933482607133039,0.27250535828094014
159,0.4321377742642377,0.5248086396209692,0.3394669089075062
289,0.423405850083881,0.7402785034363824,0.10653319673137962
394,0.4160364485734567,0.652762742678955,0.17931015446795837
333,0.4153402084780154,0.6783613928041416,0.15231902415188908
239,0.41502200800350075,0.5634444507767795,0.266599565230222
393,0.41439256643211514,0.4716004738764836,0.3571846589877467
311,0.41413798292366744,0.6746053271278754,0.15367063871945952
33,0.4023237294188179,0.49282474225210327,0.3118227165855325
208,0.4017268616790284,0.5492197825488355,0.25423394080922124
440,0.3812209956853343,0.5578205225180759,0.20462146885259264
146,0.3791514574943819,0.6993236509271423,0.05897926406162152
398,0.37584695618286884,0.6413539178389969,0.11033999452674076
493,0.37468836774370695,0.6977350871904917,0.051641648296922193
76,0.373738199915744,0.465641613388293,0.28183478644319493
327,0.3707814276654925,0.6287513625725587,0.11281149275842622
364,0.3684217219816242,0.4490199816423449,0.2878234623209035
94,0.36690541264447396,0.5521770570061773,0.18163376828277067
268,0.36555069672895485,0.5994949987831003,0.13160639467480936
451,0.3585468244041487,0.9051186515958365,-0.18802500278753903
302,0.35742906625911147,0.4122291783614707,0.30262895415675223
522,0.355243399558973,0.42413307402953887,0.2863537250884071
447,0.35438544986969633,0.46875153291677163,0.24001936682262104
382,0.3543359483677303,0.48706103145886753,0.22161086527659307
317,0.3467630095381615,0.7497664575450429,-0.056240438468719844
430,0.3459180563904555,0.4461706476858093,0.24566546509510168
379,0.3455785210966153,0.48677160863911273,0.2043854335541179
350,0.34319843333491473,0.6950840681617528,-0.008687201491923369
37,0.33848314453591843,0.5084931764820726,0.1684731125897643
485,0.3366973964613633,0.4353906660792191,0.23800412684350752
439,0.3328457704162867,0.4259909367858925,0.23970060404668092
35,0.33142345059999345,0.47283548618676907,0.19001141501321786
31,0.32771596979235723,0.41449527428489086,0.2409366652998236
120,0.3241822517142717,0.36308812413073865,0.2852763792978047
152,0.32416808064228486,0.41310176135085197,0.23523439993371772
178,0.3196084768722749,0.4633558976420998,0.17586105610245
506,0.31302497394656226,0.3983831480155384,0.2276667998775861
427,0.3121384792370687,0.7105307059273929,-0.08625374745325548
312,0.31186617591503074,0.48212171353303745,0.141610638297024
345,0.307132541936058,0.5639939523432728,0.050271131528843216
93,0.3062959138872888,0.3820739572011335,0.23051787057344403
154,0.3022970762954814,0.34390227619589825,0.2606918763950646
91,0.2994863502534251,0.39285838551704216,0.2061143149898081
141,0.29418579883150725,0.37199601910169355,0.21637557856132095
459,0.293850052321107,0.39949881134169973,0.18820129330051427
338,0.29038046752229935,0.481584397652241,0.09917653739235771
331,0.28673108815486353,0.38988961652455234,0.18357255978517473
514,0.2829643001299646,0.5234996984247445,0.04242890183518466
108,0.28082624970030967,0.4974768561665601,0.0641756432340592
68,0.2795793322747137,0.8573642244357755,-0.29820555988634806
80,0.27956241979010016,0.4807631973211498,0.07836164225905051
150,0.2769250489262511,0.3720090044410588,0.1818410934114434
81,0.27299011282155883,0.5494359338467523,-0.0034557082036345554
90,0.27074085817156046,0.3198881735059809,0.22159354283714
523,0.2692458397171911,0.4513355810661238,0.08715609836825847
138,0.2656607232231706,0.3042695592834904,0.22705188716285074
336,0.2618627750696597,0.43313517031249826,0.0905903798268212
139,0.2607928571036564,0.3088796526606324,0.21270606154668042
330,0.2598683670410608,0.45141685341561766,0.06831988066650399
415,0.2580657901595783,0.3883017839514452,0.12782979636771138
27,0.25259061451575354,0.5742174510004512,-0.0690362219689441
38,0.2521374644652691,0.5085355297985596,-0.004260600868021547
437,0.2520346412267919,0.6093026458745501,-0.10523336342096629
410,0.25119913102116836,0.3782051189391241,0.12419314310321258
540,0.25070676003696857,0.4348764142593426,0.06653710581459454
142,0.24711469618119342,0.4264768049180917,0.06775258744429513
0,0.24581558055046449,0.8414914753740583,-0.34986031427312936
329,0.2457759811523849,0.3516232499176317,0.13992871238713808
525,0.2446849889635342,0.4146604014806553,0.07470957644641307
109,0.2444110835752033,0.31078891993553964,0.17803324721486696
504,0.24355992561074058,0.33325219010249874,0.1538676611189824
414,0.24200994894939054,0.33809138476516454,0.14592851313361657
262,0.24064103370782372,0.5120999614020076,-0.030817893986360173
436,0.2396225584259014,0.5623786238465347,-0.08313350699473188
399,0.23880228428334818,0.3211064389152427,0.15649812965145365
326,0.23805799062917352,0.46713199055049476,0.008983990707852274
83,0.23684942422391397,0.46827831372452344,0.005420534723304532
380,0.23574501762765662,0.30265313929322546,0.16883689596208779
505,0.23322297012071042,0.5358602762404132,-0.06941433599899244
194,0.2330334205760547,0.3508279910419885,0.11523885011012093
251,0.23259371541864768,0.3046719763613296,0.16051545447596577
339,0.22941290706635048,0.3228769703689596,0.13594884376374133
486,0.2268382752455379,0.3514346705587165,0.1022418799323593
449,0.22396669258476581,0.4232695826082417,0.024663802561289916
488,0.22059177600831506,0.5166764651933521,-0.07549291317672194
357,0.2204856341888365,0.4925690094735227,-0.05159774109584975
13,0.21981951182674872,0.3714248328253318,0.06821419082816568
314,0.21289090006974476,0.21661126402371886,0.20917053611577066
438,0.2109044871717163,0.3287511196894764,0.0930578546539562
215,0.2107052605968182,0.42531112848316976,-0.003900607289533342
335,0.21060795004366367,0.33478566248012737,0.08643023760719996
292,0.21057028594809618,0.547369893611082,-0.1262293217148897
197,0.2089074827280819,0.32448545900248055,0.09332950645368325
69,0.20671485274703233,0.3103114826641961,0.10311822282986854
320,0.20459862460220204,0.31975099056931844,0.08944625863508565
213,0.203547417461745,0.37840950670513884,0.028685328218351208
529,0.2004839227445161,0.9324410483729458,-0.5314732028839136
301,0.1999235744178346,0.37519252662043767,0.024654622215231542
202,0.19884608578364177,0.3029980204705956,0.09469415109668793
433,0.19812084242520556,0.4968089153399211,-0.10056723048951
417,0.19562078560214613,0.7101092284073377,-0.31886765720304544
110,0.19524204000117656,0.300082222068251,0.09040185793410212
205,0.19479828936991606,0.3643942502926122,0.025202328447219896
274,0.19478571659297578,0.32718873333729637,0.06238269984865516
