,coef,high,low
252,26.062727846666096,28647.835158402017,-28595.709702708682
526,24.52550641604165,27152.301792282833,-27103.25077945075
343,9.969621650293542,38.08475224476734,-18.14550894418025
250,4.641998301728804,5.626247014349337,3.6577495891082705
257,4.147004532326808,5.542716876364881,2.751292188288736
170,4.079682447692612,5.476351383478825,2.6830135119063985
255,4.07170441129667,4.581792081370893,3.5616167412224473
295,4.047677748027261,4.557790300503567,3.5375651955509553
253,4.017959804329196,4.367272926835768,3.668646681822625
294,3.7530463163452183,4.1147718858228695,3.3913207468675672
281,3.1545643705692927,3.4460456025670294,2.863083138571556
248,2.630850247047846,2.630850247047846,2.630850247047846
256,2.621129421802912,2.822785923113688,2.419472920492136
541,2.585605351098632,3.51279993724225,1.6584107649550144
381,2.3950479230169552,4.4425555458044155,0.34754030022949545
539,2.2894160335560603,6.671618926219142,-2.0927868591070213
249,2.001157074500692,2.245576105319369,1.7567380436820148
300,1.9177261936628895,2.312087711311078,1.5233646760147008
113,1.6621426874478082,1.9089069071305018,1.4153784677651147
494,1.5028340334183825,2.0802089114851907,0.9254591553515744
58,1.4763208009801845,2.5530991371176186,0.39954246484275036
465,1.4209830581587253,1.8547007673891458,0.9872653489283048
153,1.3749411320449754,1.7110494866451924,1.0388327774447583
499,1.3743570280173678,1.8606755994449795,0.8880384565897561
245,1.2087705739995414,1.8594769998508487,0.5580641481482341
482,1.1710011273536631,1.5621834917683413,0.779818762938985
304,1.130010588388238,1.870842780172436,0.3891783966040401
428,0.9890480712729353,1.7517822778577559,0.22631386468811454
309,0.9681592080580832,1.0835564543474447,0.8527619617687217
0,0.9591022551548858,1.4686336464612357,0.44957086384853595
360,0.9419098641930168,1.0774697030779787,0.8063500253080548
292,0.9296805873502183,1.216811701512472,0.6425494731879647
159,0.9046633317764111,0.9895937284424947,0.8197329351103275
495,0.8836399452026792,1.1453001187529182,0.6219797716524402
299,0.8810188996952603,1.2698171764660209,0.4922206229244996
3,0.8761923628168181,1.0333257955229633,0.719058930110673
451,0.8544666817486866,1.3490802656498682,0.35985309784750485
338,0.8543591065135248,1.025636995117351,0.6830812179096986
162,0.832589585724167,1.2912571365855523,0.3739220348627817
363,0.8309234762529418,1.7880269967753217,-0.12618004426943807
89,0.8291485556751841,1.0479798184725078,0.6103172928778604
108,0.8259143326160564,1.0180124791605432,0.6338161860715696
489,0.8234598311082221,1.3969519738544347,0.24996768836200944
481,0.8143846188684896,0.8862059488020971,0.742563288934882
507,0.802024968693118,1.6567740297429134,-0.05272409235667741
160,0.7894991919581883,0.8471077528244574,0.7318906310919192
537,0.7816843870848322,1.2252219948576546,0.3381467793120099
328,0.7545619436372153,1.6294960835491974,-0.1203721962747667
450,0.7540739559602148,0.949476854616044,0.5586710573043855
306,0.7504470566450957,1.0300284574419887,0.4708656558482027
158,0.7326071133536055,0.8967868224351099,0.5684274042721011
226,0.7313825662874622,0.901996071182946,0.5607690613919785
480,0.7229286842165242,0.9734222544549438,0.4724351139781046
280,0.7154361781256875,0.7626509101666402,0.6682214460847348
246,0.7106279638656936,0.9832076940671486,0.4380482336642386
163,0.7069352678123509,0.8568615206923494,0.5570090149323524
