GEOID,tmmx,rmax,sph,date
06043,32.19469685577599,34.70680666551022,0.0036729806016772685,2020-10-16
06105,30.811936890001846,37.43928806253052,0.0034310280530905285,2020-10-16
06027,28.124886298169542,46.11137697200125,0.0032425122177778087,2020-10-16
06051,20.005844900869818,65.18344921806306,0.0031664378328532224,2020-10-16
06003,19.459844525630047,51.2941225204958,0.0026992582109621336,2020-10-16
06011,34.70562306825474,33.94993829688558,0.00307972335633974,2020-10-16
06049,24.32917150539089,88.54789432875005,0.0036353419253261736,2020-10-16
06063,24.491821325699448,52.62516638356129,0.0024687772960495964,2020-10-16
06093,25.957774908318754,64.38045205136974,0.004054545589728632,2020-10-16
06021,36.762519172491295,28.56090536159753,0.0032758294937331504,2020-10-16
06005,32.44935514504914,31.52573659784374,0.0034030481279581893,2020-10-16
06029,30.987233783397812,45.73684920602021,0.004603171199458235,2020-10-16
06007,34.838262455885456,30.45739240120368,0.0031304317099557677,2020-10-16
06033,33.7100701716916,37.18320812171228,0.0030823391518274724,2020-10-16
06015,26.596003998474373,88.24409104027369,0.007954398254786115,2020-10-16
06025,37.946897041634145,37.618718483555554,0.00408911030802502,2020-10-16
06023,25.535821589156683,88.39244562579673,0.006902075953722768,2020-10-16
06053,34.652373196247424,57.406050406103596,0.005750373270732112,2020-10-16
06073,33.55484833975271,91.03093577931791,0.009853199750550868,2020-10-16
06079,33.459952654044514,78.25128361555308,0.006719968393178611,2020-10-16
06083,33.83885433478298,72.74450590236141,0.007677383178299335,2020-10-16
06109,31.740014142886366,33.38608609459262,0.0035660794841674563,2020-10-16
06035,22.3115774972253,53.13742589767165,0.0025527014291593813,2020-10-16
06045,32.84934099963539,43.49247635641153,0.0035224179857338703,2020-10-16
06037,33.709504971556214,66.60451826035151,0.008307420273363673,2020-10-16
06059,32.420649962138725,79.87593008170505,0.009468929726410388,2020-10-16
06111,34.1320665666301,51.01271055703779,0.006291786839132183,2020-10-16
06071,34.98125829035524,35.91021729151375,0.004171085582898035,2020-10-16
06065,37.47662077300242,40.67811977190386,0.0044845992316000964,2020-10-16
06047,31.988878346361957,48.853422029910895,0.004162656938476917,2020-10-16
06099,31.611151333854366,42.845686509948486,0.0036592414548507375,2020-10-16
06019,32.68213063352704,43.45077941733491,0.004599203513834849,2020-10-16
06039,32.360407194999596,47.089637376937326,0.00452591636213161,2020-10-16
41043,20.97471539918746,99.97176137047707,0.006683405479504409,2020-10-16
41003,21.28037303771947,99.9957374230234,0.006793010424072811,2020-10-16
41005,18.873387001428625,99.3726450828776,0.007293048627857762,2020-10-16
41051,18.278435952961672,99.77376078086166,0.007398078194728458,2020-10-16
41009,16.704086483282367,99.99861268981614,0.00741511699974141,2020-10-16
41067,19.125808619444,99.99978464176597,0.007308773251561128,2020-10-16
41071,20.64693320303104,99.99561822170395,0.007079113328886284,2020-10-16
41047,20.559438572646627,99.99893363787741,0.006911300316617078,2020-10-16
41053,20.93102233056908,99.99532525007045,0.006895163992050385,2020-10-16
41017,24.283604389860386,91.20632934010918,0.004512828909475725,2020-10-16
41013,24.83830214000858,97.20023540900547,0.004760759480521767,2020-10-16
41045,19.29188756094004,90.57247352014646,0.003961419095758852,2020-10-16
41033,26.336051505064574,84.48611821031427,0.005053374274617272,2020-10-16
41029,26.086931386657284,86.0882675453523,0.0047940716271080925,2020-10-16
41063,20.12718628631768,96.87548921178112,0.005143533540036514,2020-10-16
41001,20.796251784530625,98.49273022517498,0.00482134867524145,2020-10-16
41023,21.651745947227084,98.20246450775981,0.00482846151343953,2020-10-16
41037,23.328391630968895,98.02785001369179,0.004051571396189253,2020-10-16
41069,23.914095443922974,96.28103438536898,0.005459687699087274,2020-10-16
41057,15.81187581408642,99.97003820066612,0.007585474873176617,2020-10-16
41025,22.770934565432867,98.81238833461677,0.003781209270009482,2020-10-16
41021,21.515083424468344,94.16038681893133,0.005814701162530115,2020-10-16
41031,25.369597005126195,99.97985780155724,0.005497295229628458,2020-10-16
41055,20.71981750684671,92.77933049222493,0.005947978186148496,2020-10-16
41007,15.920247840604077,99.42157545373695,0.008019119564679938,2020-10-16
41015,27.97892448650998,71.38324881429705,0.007206437534300585,2020-10-16
41011,20.382182391772915,97.40356581586228,0.006999005105889496,2020-10-16
41039,21.49374935883702,99.11057714887075,0.006620198409020629,2020-10-16
41049,22.850984330946915,99.96650324466484,0.005735708533741013,2020-10-16
41059,22.659511494130697,92.9554990133946,0.005480608387313236,2020-10-16
41027,17.466351873244605,99.22410343307942,0.006627343700956778,2020-10-16
41035,23.868159536136545,94.59421661721709,0.0041277231570370655,2020-10-16
41061,22.407610579351,99.88284435585147,0.005218979574083683,2020-10-16
41041,17.44530112990276,99.58871615712211,0.007520021636918076,2020-10-16
41019,22.534604150291727,94.60768170696274,0.0060202150542820005,2020-10-16
41065,21.06859819798882,97.76759268840144,0.0061541829565730415,2020-10-16
53035,17.65975447164817,94.83659256665955,0.007512911944380526,2020-10-16
53041,17.147989965310614,97.25877879546302,0.007751064886755772,2020-10-16
53057,15.459798964436516,88.07161310066068,0.006728583457791199,2020-10-16
53029,16.15054079514175,84.62419382686691,0.006810280277531478,2020-10-16
53067,17.21775941028244,95.80123149548444,0.008018774786166107,2020-10-16
53061,15.490854558676858,90.49013998638509,0.007129656728155602,2020-10-16
53053,17.44539241363981,90.30932703994532,0.0077669295566336165,2020-10-16
53033,16.777319577854882,90.18944906432507,0.007549178119886237,2020-10-16
53045,17.154725907262787,96.79984158836459,0.008059173233926891,2020-10-16
53063,17.044207805666417,82.67240101286632,0.005817128814322902,2020-10-16
53065,13.507999416373366,97.89053277907752,0.005674213602929596,2020-10-16
53051,11.649175044614253,92.53525959708949,0.005255952098156084,2020-10-16
53025,20.7652074546138,83.93017356898295,0.005546703282420229,2020-10-16
53001,20.973567996242025,83.60876257444193,0.00537749285175766,2020-10-16
53015,15.224893085063172,99.80691647943782,0.007532086388277185,2020-10-16
53059,16.54928363905134,96.93709397211987,0.006687575667989094,2020-10-16
53011,16.99302652012676,99.85946958721634,0.007362715805724828,2020-10-16
53075,16.24259105623372,85.59098239543681,0.005494297120411348,2020-10-16
53069,16.277698617184683,99.72876007074926,0.007754508183886118,2020-10-16
53031,17.157285210443945,96.4934040297341,0.007727343714844899,2020-10-16
53047,18.413134719672712,92.8337623734765,0.005789978596614316,2020-10-16
53019,12.154112033180127,99.4609621268739,0.005771604495585707,2020-10-16
53043,17.666725621066803,94.47063289904983,0.005524898665899021,2020-10-16
