"","pm.coefs","pm.coefs.low","pm.coefs.high","lag.pm","fips"
"87",-0.0171637236188204,-0.0256068289077875,-0.00980051983114414,7,6045
"88",0.00476958506488685,0.00033664965662146,0.00895780608238293,8,6045
"89",-0.010258314623509,-0.0134296268702167,-0.00712114286665557,1,6047
"90",0.00484119520365142,-5.5271736295862e-06,0.00973134859681208,2,6047
"91",0.00662140441966321,0.000389547485021038,0.0128322362819686,3,6047
"92",-0.00808594170686497,-0.0167386637687661,0.000540527623158373,4,6047
"93",0.0068937487503067,-0.000578846618611573,0.0143676028149838,5,6047
"94",0.00170024125937418,-0.00380005342432255,0.00715213637549274,6,6047
"95",-0.00740634114058224,-0.0141626202401482,-0.00061902534846421,7,6047
"96",-0.00631563958296989,-0.0100065017733414,-0.00262549831763856,8,6047
"97",-0.0012297038482858,-0.0234684296675667,0.0177880411565126,1,6051
"98",0.00564111066999253,-0.0242293562092044,0.037611171300631,2,6051
"99",-0.0202843990770019,-0.0647216150860309,0.00718412977448665,3,6051
"100",0.0102920130069504,-0.0124032564555848,0.0444248857338752,4,6051
"101",0.00642481585231069,-0.0147685955856789,0.0369502774153531,5,6051
"102",-0.00476259544815889,-0.0345402071248694,0.0212494492416968,6,6051
"103",-0.00992249163458376,-0.0448709417317816,0.0160857706692156,7,6051
"104",0.000659524207279812,-0.0240551949060723,0.0382530075611627,8,6051
"105",0.0171829366604924,0.0153875469390739,0.0189897516560212,1,6053
"106",-0.0321637391263032,-0.0363674906096362,-0.0280243395720306,2,6053
"107",0.0305586498988285,0.0265437722513375,0.0345967481903177,3,6053
"108",-0.0433273395116386,-0.0476000473353843,-0.0391041705996928,4,6053
"109",0.0457191633373543,0.0421040870076795,0.0493651353283918,5,6053
"110",-0.0247886086600975,-0.0280254189652867,-0.0215709686251131,6,6053
"111",0.0133121635718573,0.00996841717029219,0.0166777974158595,7,6053
"112",-0.00706543402249907,-0.010037818807358,-0.00415066263415798,8,6053
"113",0.00833848161734528,-0.00242143969699959,0.019218861939572,1,6055
"114",-0.0116429060579137,-0.0278859044772497,0.00404314815237694,2,6055
"115",0.00830279655412408,-0.0139089987671895,0.0300210976901749,3,6055
"116",-0.00690517217457912,-0.0303755566212299,0.0162737215736129,4,6055
"117",0.0276885818747014,0.00348126280299785,0.0530646451698119,5,6055
"118",-0.0440932686623247,-0.073707668189948,-0.0163488895006051,6,6055
"119",0.0159663186835019,-0.00951504272581824,0.0414973715611,7,6055
"120",0.00371727856705759,-0.0117680125689522,0.0194845573502857,8,6055
"121",-0.0100569136501428,-0.0224885571774186,0.00185303135227977,1,6057
"122",0.047337997179649,0.0270886246569042,0.06846350972931,2,6057
"123",-0.0502211164783158,-0.0743406732012802,-0.0273407563769724,3,6057
"124",0.0244278042299326,0.00619361344783317,0.042881483981032,4,6057
"125",-0.00584803088196746,-0.0274632533042732,0.0154502087670376,5,6057
"126",-0.0101367482021672,-0.0360089691951264,0.0152674995533691,6,6057
"127",0.0282674020457585,0.0016092551998061,0.0560222176524165,7,6057
"128",-0.0100744567220719,-0.0284420460005375,0.0072101301895452,8,6057
"129",-0.00397157862871016,-0.00653881901720114,-0.00141628237557263,1,6059
"130",0.0169054242521222,0.0143431476011334,0.0194527351427675,2,6059
"131",-0.00268986693084085,-0.00520978302589175,-0.000189875631943648,3,6059
"132",0.0141605567245527,0.0117718440185623,0.0165325946007669,4,6059
"133",0.0019701698887754,-0.000407572909077164,0.00433177333423758,5,6059
"134",0.0037469142631696,0.00136352095472376,0.00611446444020773,6,6059
"135",0.0140253331944319,0.0115599304226556,0.0164804415440556,7,6059
"136",0.00584521205841148,0.00351893054273188,0.00815363380103256,8,6059
"137",-0.00752417368990136,-0.0117379592496346,-0.00334292445010552,1,6061
"138",0.00219766579681206,-0.00407016953334953,0.00840254495671716,2,6061
"139",0.00341036706668372,-0.00318886291671457,0.00998219267089579,3,6061
"140",-0.0119768522825538,-0.0186115214361964,-0.00547773947418875,4,6061
"141",0.0129658536622329,0.0065983758728444,0.0192893537245705,5,6061
"142",-0.00525910568274827,-0.0116321894762166,0.00103887581371812,6,6061
"143",-9.72101525731467e-05,-0.00618969581576834,0.00585756314793449,7,6061
"144",-0.00164559592635301,-0.00564215591581061,0.002308823905427,8,6061
"145",-0.0507588320597325,-0.0564381347881635,-0.0450945116562193,1,6065
"146",0.0686162373161586,0.0629592084150002,0.0742741906116095,2,6065
"147",-0.0652811610610019,-0.0715753348325953,-0.0590117032471453,3,6065
"148",0.0906789300678449,0.0838951771249647,0.0974655652088069,4,6065
"149",-0.0989040574219699,-0.105240005407878,-0.0925838056171483,5,6065
"150",0.0730036422935615,0.067384636321461,0.078626146615783,6,6065
"151",-0.0822598862078803,-0.0881607450984435,-0.0763819827902805,7,6065
"152",0.0335738723023904,0.0289366291199602,0.0382218069828387,8,6065
"153",0.0158032143129424,0.0143648580719572,0.0172358336182705,1,6067
"154",-0.0170102915862368,-0.019774668079833,-0.0142768517193955,2,6067
"155",0.0032866533493857,0.000239159367257458,0.00634999238453977,3,6067
"156",0.00544568132274512,0.00250135567482678,0.00838680702153417,4,6067
"157",0.0100068059505397,0.00756004224329905,0.0124560449244134,5,6067
"158",-0.00896088895473534,-0.0120870480688283,-0.00584681184738945,6,6067
"159",0.000396133286474311,-0.00281875426441448,0.00362908589625315,7,6067
"160",0.0079520901824496,0.00594044535004486,0.00996057488167653,8,6067
"161",0.00685594308553251,-0.000226791500335841,0.0137804817357104,1,6069
"162",-0.00699785675450571,-0.0174480940961456,0.00338965770426887,2,6069
"163",0.00758526582451706,-0.00288755427463154,0.0180686092764489,3,6069
"164",0.0129500905216891,0.00139991083977454,0.0244162396437869,4,6069
"165",-0.0138466296776136,-0.0255395922969254,-0.00225375369287233,5,6069
"166",0.0115803756937061,0.000118090723553089,0.022949071269035,6,6069
"167",0.0101678580108557,-0.0010883130322041,0.0214066021948151,7,6069
"168",0.00571156200758251,-0.00289923283014012,0.0142709684649257,8,6069
"169",-0.00175904855131159,-0.00471974484971558,0.00119353427814017,1,6071
"170",-0.00392591614020887,-0.00764712544757514,-0.00020976153266115,2,6071
"171",-0.0125807174757741,-0.0166664224209883,-0.00850548931043496,3,6071
"172",0.0612934652016459,0.057044031053094,0.0655483666928338,4,6071
"173",-0.0864142077849651,-0.0909423852998771,-0.0819071195471218,5,6071
"174",0.0958996202062747,0.0912123605312169,0.100593213121922,6,6071
"175",-0.0813887971459392,-0.0863179511324729,-0.0764785417536411,7,6071
"176",0.0296717384505121,0.0268614942532466,0.0324650538465754,8,6071
"177",0.00814361450370193,0.00429071821260502,0.0119872202296373,1,6073
"178",-0.00826172806347226,-0.013797372049731,-0.00273183197599633,2,6073
"179",-0.0227659810326708,-0.0286827912583357,-0.0168635324193422,3,6073
"180",0.0228604825171881,0.0170484766886499,0.0286713931748968,4,6073
"181",-0.0167624495512797,-0.0224022519401853,-0.011135019025921,5,6073
"182",0.0198057166518645,0.0145127504058612,0.025097276004168,6,6073
"183",-0.0169063518660535,-0.0222511976948172,-0.0115664271530388,7,6073
"184",0.0125640676540573,0.0079125977767029,0.0172197103790181,8,6073
"185",-0.00979037279119425,-0.0123354181345698,-0.0072993492515308,1,6075
"186",0.012175422545434,0.00885842679797199,0.0154858779091434,2,6075
"187",-0.00667932585846108,-0.010595330614304,-0.00282602320147239,3,6075
"188",0.00466878515105006,0.000376104708721709,0.00894754467455482,4,6075
"189",-0.00436840691245602,-0.00854817744531118,-0.000201479317655741,5,6075
"190",0.00304328536334127,-0.000873732750580318,0.00691707616804981,6,6075
"191",-0.000826169133272747,-0.00437549907707027,0.00273262742401727,7,6075
"192",1.59528669535751e-05,-0.00268272102615498,0.00270412906876754,8,6075
"193",0.00248777845025481,0.000744763490326778,0.00422247390626386,1,6077
"194",-0.00782616781396814,-0.0107185985185624,-0.00493657517195011,2,6077
"195",0.00244141332305399,-0.000581963462228706,0.00545538912420972,3,6077
"196",0.0201958032773773,0.0175906055383715,0.022813368560199,4,6077
"197",-0.0274127464159461,-0.0305562391345822,-0.0243230637268094,5,6077
"198",0.00284946747575527,-0.000602317892556765,0.0062859374379176,6,6077
"199",-0.00467883948472699,-0.00812436233909242,-0.00122812052414857,7,6077
"200",0.00108062788717113,-0.000772535153378828,0.0029289688652536,8,6077
"201",-0.0114182947229769,-0.0183888306768397,-0.00459090661467557,1,6079
"202",0.00664968770243011,-0.00506757391237743,0.0183623257634725,2,6079
"203",0.00431930296333991,-0.011133914872688,0.0198114792215933,3,6079
"204",0.00123811831751095,-0.0150437241712911,0.0172538951283408,4,6079
"205",-0.0113275592649375,-0.0250036536747413,0.00237678633434006,5,6079
"206",0.00759889351515326,-0.00481889664696658,0.0199492469370179,6,6079
"207",-0.0061980767807182,-0.0171582675280538,0.00460494086886259,7,6079
"208",0.00695495871789715,-0.000728125759939581,0.0144847054620744,8,6079
"209",0.00211987413973909,0.000144763941692985,0.0040820303365159,1,6081
"210",8.61783536390896e-05,-0.00264943348398696,0.00278682830269136,2,6081
"211",-0.00295179276750307,-0.0065150648787931,0.000590948432009679,3,6081
"212",0.00601229951512408,0.00280940400273751,0.00919538790660657,4,6081
"213",-0.0113444370679368,-0.0150257620691563,-0.00771733427366213,5,6081
"214",0.00795524394115996,0.00513435594276624,0.0107655605151074,6,6081
"215",0.00260839857029682,-0.000653470511154906,0.00584932560583261,7,6081
"216",0.00297142786139842,0.00045476086400299,0.00548886417071429,8,6081
"217",-0.0484204326469186,-0.0554660096351972,-0.0414684433489056,1,6083
"218",0.0650094364265601,0.0553007478922698,0.0747580797949779,2,6083
"219",-0.0312215788166253,-0.0413500214633035,-0.0211760545388337,3,6083
"220",0.0481007394650574,0.036585841596849,0.0596473817402273,4,6083
"221",-0.0868771981906033,-0.0993972502000007,-0.0744913717795868,5,6083
"222",0.032351769932349,0.0197046444792262,0.0450083773970615,6,6083
"223",-0.0077428022951415,-0.0206693401889184,0.00513496190684962,7,6083
"224",0.000227352700895732,-0.00871367725223608,0.00917198361229429,8,6083
"225",0.00511785239762542,0.00358466077947917,0.00664074060713398,1,6085
"226",-0.00189329223368827,-0.0042218562781749,0.000421474434288834,2,6085
"227",-0.00475084052387233,-0.00731514412748705,-0.00219394234348529,3,6085
"228",-0.00562235726812491,-0.00824093982212421,-0.00301453688284283,4,6085
"229",0.00792186108639548,0.00556739317281059,0.0102712699467367,5,6085
"230",-0.000363265026709374,-0.00267316737819631,0.00193215988160997,6,6085
"231",0.00720637337071621,0.00486384281005736,0.00954892525983298,7,6085
"232",-0.00837332822992577,-0.0103860805695556,-0.00637245981392567,8,6085
"233",0.00563328506546109,0.00195337119743141,0.00946912277709657,1,6087
"234",-0.0130756856244611,-0.0203455538329377,-0.00624540052775113,2,6087
"235",0.00340238849506866,0.000985997535392746,0.0056931686990621,3,6087
"236",-0.00562732808262198,-0.00925732456946664,-0.00196326547474812,4,6087
"237",-0.00294821052934235,-0.00642942865284819,0.000285597498119531,5,6087
"238",-0.00202239475713443,-0.00543982892102433,0.0010010283544044,6,6087
"239",0.00156170248124826,-0.000891007180250798,0.00389552868115212,7,6087
"240",0.00145330597765516,-0.00074011443009609,0.00349108457241875,8,6087
"241",-0.0184424265409211,-0.0274015254168641,-0.00994201317270752,1,6089
"242",0.00123335666768754,-0.00951442132148331,0.012172932302774,2,6089
"243",-0.00902716198200541,-0.0217442217339809,0.00337377465197152,3,6089
"244",0.0263893731365704,0.0151139704645193,0.0378629832252387,4,6089
"245",-0.00876323370778571,-0.0209832420367898,0.00320180283679896,5,6089
"246",0.0129112564394783,0.00112713218768926,0.0245402305046831,6,6089
"247",-0.0338530205177554,-0.0468682683836604,-0.0215147162835639,7,6089
"248",0.0286041356344321,0.018832172165281,0.0386967360943829,8,6089
"249",-0.0175242090013869,-0.0213362651475053,-0.0138327096887609,1,6097
"250",0.0219989713292832,0.0160589495582725,0.0281208127685739,2,6097
"251",-0.0272051141915188,-0.0353111813883631,-0.0195966191939975,3,6097
"252",0.0110018753398399,0.00476007753927605,0.017278954592252,4,6097
"253",0.0232600788760082,0.0157517819720925,0.030904421825693,5,6097
"254",-0.0520827452587833,-0.0618247747545558,-0.0428243584168599,6,6097
"255",0.0295429197813712,0.0237605841420766,0.0354869339663878,7,6097
"256",-0.00606927040281905,-0.00959639030424429,-0.00255435763054834,8,6097
"257",-0.00734043360472719,-0.00964983841384768,-0.00507185843284582,1,6099
"258",-0.00259224273095126,-0.00566319792863337,0.000503543574190208,2,6099
"259",0.0146315603029808,0.0118765889184071,0.0173928543553918,3,6099
"260",-0.00241552573823712,-0.00486332185793193,2.23298784106598e-05,4,6099
"261",-0.0532302210075216,-0.0567672835176531,-0.0497405755920172,5,6099
"262",0.0407185033485995,0.037848100864067,0.043615657587128,6,6099
"263",0.0110012281908141,0.00866411418747043,0.0133445156395412,7,6099
"264",-0.0184825193618781,-0.0205943200108748,-0.0163915703768578,8,6099
"265",0.00650211704745289,0.00217818888869878,0.0108539866338893,1,6101
"266",-0.0166644103515677,-0.0232205937794315,-0.0102785255351751,2,6101
"267",0.0248484745844816,0.0183764582339655,0.0313512343490709,3,6101
"268",-0.020412894759014,-0.028152953721562,-0.0127328392300943,4,6101
"269",0.00449930312665622,-0.00209640088922095,0.0110053659353051,5,6101
"270",0.0158780709772921,0.00881643458494099,0.0229588687232055,6,6101
"271",-0.0212839733419447,-0.029475840616049,-0.0134534970977372,7,6101
"272",0.0097105185019472,0.00530825964443618,0.0140825305932554,8,6101
"273",0.00707723230454151,-0.015719987811264,0.0274124653526135,1,6103
"274",0.0540500145135222,0.027902508885734,0.0837341900559953,2,6103
"275",-0.162863618856909,-0.223338827760717,-0.11332463405042,3,6103
"276",0.070290637235853,0.0459345974085973,0.0985771873095013,4,6103
"277",-0.0763377973041673,-0.108384059661673,-0.0475541217599101,5,6103
"278",-0.0229757736807583,-0.055842400529853,0.00907955076181339,6,6103
"279",-0.1237800767238,-0.173568291274294,-0.0772055413576895,7,6103
"280",0.172688935602157,0.119668150905274,0.23188222642771,8,6103
"281",-0.000232917732365586,-0.00289934543224751,0.00241875570073876,1,6107
"282",-0.00610704143164781,-0.0108219953542923,-0.00138487762433089,2,6107
"283",0.0116408285899783,0.0078730398435558,0.0154026974130711,3,6107
"284",-0.0145417296809668,-0.018137620632709,-0.0109673032450335,4,6107
"285",-0.000507261786375113,-0.00450997798401257,0.0034900592729846,5,6107
"286",0.00994078445643795,0.00549481016307416,0.0143663123529842,6,6107
"287",-0.0134579456177397,-0.0182838760647708,-0.00871501096449476,7,6107
"288",0.00453243627002521,0.00123484977452473,0.00782169396451386,8,6107
"289",-0.0666701034623322,-0.0754324621033874,-0.0579920421793052,1,6111
"290",0.125003922221801,0.114337468114403,0.135703197225124,2,6111
"291",-0.0754627645753449,-0.0852606289354068,-0.0656873236851541,3,6111
"292",-0.0214714213529883,-0.0334941749290164,-0.00943036046310878,4,6111
"293",0.0316527992405803,0.0211616800605813,0.0421300146464234,5,6111
"294",-0.0486272727857975,-0.0596268567114283,-0.0376587463201726,6,6111
"295",0.0582430594135436,0.0470141199403263,0.069498616907673,7,6111
"296",-0.0350068528674075,-0.0434999871032593,-0.0265147112187999,8,6111
"297",0.00606417924197195,-0.00051998039017371,0.0126227022467731,1,6113
"298",0.000874099350436567,-0.00958130192600918,0.0112807207444634,2,6113
"299",-0.0192221407439934,-0.0306699716252081,-0.00798150858189038,3,6113
"300",0.0278198389923212,0.0161744510611614,0.0395998744283718,4,6113
"301",-0.00806773920825373,-0.0208077012694337,0.00446532886889224,5,6113
"302",-0.00785727636865057,-0.0208301509612598,0.00501792903381655,6,6113
"303",0.0107527393700439,-0.00124725369465108,0.0226525945193835,7,6113
"304",-0.00446357775605262,-0.012280251930237,0.00333502643883411,8,6113
"305",-0.00305126985997587,-0.0101734492778946,0.00244395526311868,1,41003
"306",-0.000605543502665348,-0.00640441165353956,0.00425676711647951,2,41003
"307",0.000778217363564661,-0.00305673936783428,0.00438941053451751,3,41003
"308",0.00241555929144146,-0.0034269816949649,0.0073975907369112,4,41003
"309",-0.00819541158994105,-0.017917226490449,0.000443891994702151,5,41003
"310",0.0060612869025524,-0.000690862417745378,0.0122592102387286,6,41003
"311",-0.000404726513713074,-0.00521239908360208,0.00396399517624961,7,41003
"312",0.00216749423045309,-0.00277559725842048,0.006912271219277,8,41003
"313",0.0337540630081762,0.00839788635407447,0.0586359080760858,1,41005
"314",0.000672288186033999,-0.0326183648386677,0.0332974397381404,2,41005
"315",-0.0563237667772582,-0.101767646137496,-0.0110230039593442,3,41005
"316",0.0290913999769103,-0.0119634321139307,0.069012799006317,4,41005
"317",-0.0277272296387705,-0.055105517059649,-0.000844910453044626,5,41005
"318",0.0281145143422659,0.00454478718427687,0.051811757424654,6,41005
"319",-0.0010587917516511,-0.0277258689799979,0.0256126911402882,7,41005
"320",-0.00544832218376352,-0.0211806792767289,0.0104167050123224,8,41005
"321",0.0276167683163099,0.00388936902865777,0.0642416176335102,1,41009
"322",-0.0429382497701087,-0.115578364981952,-0.000538704270752275,2,41009
"323",0.0278724833378235,-0.00976719287819907,0.08287094698682,3,41009
"324",0.00703443995151686,-0.0151261928525389,0.0295087310826478,4,41009
"325",-0.0108272015090291,-0.0414502845828202,0.0143828669648371,5,41009
"326",-0.00521116040147396,-0.0468939175591652,0.0320888069880628,6,41009
"327",-0.0079691669928707,-0.0521859006282279,0.0394219428503538,7,41009
"328",0.0286606557639723,-0.0153123122650594,0.0792131748423719,8,41009
"329",0.013691126427908,-0.0698935155348463,0.0924866777503767,1,41011
"330",-0.044459646077719,-0.0894751147880255,-0.00219454535395632,2,41011
"331",0.0317689927146966,-0.0159872122874877,0.0983346952687011,3,41011
"332",-0.0625489439586044,-0.152830479880064,-0.00643450446238817,4,41011
"333",0.0335420488469228,-0.0224035846988863,0.0919362302803329,5,41011
"334",-0.0470115950531101,-0.122026967355104,0.0178660263350395,6,41011
"335",0.000469943305508808,-0.0585992652257634,0.0497108845834799,7,41011
"336",0.0222807643301004,-0.0170922364206008,0.0631919355564656,8,41011
"337",0.00983498116288714,-0.0564151924119202,0.035764519081509,1,41013
"338",-0.162408974103549,-0.33477740507543,-0.034258241655611,2,41013
"339",0.127481587101862,0.0173049578858212,0.271295936587088,3,41013
"340",-0.0700254157622903,-0.209113308845988,0.0269807715069508,4,41013
"341",0.0275086325349837,-0.026148232389208,0.134374041710139,5,41013
"342",-0.0804699883849636,-0.25587201875439,0.0297291911677987,6,41013
"343",0.0568883905113577,-0.041265849911643,0.159767355104995,7,41013
"344",-0.0180438694031115,-0.131267030850867,0.0686545829569314,8,41013
"345",0.00407896024386615,-0.000576198480896459,0.00918057113099015,1,41017
"346",0.00142691138309813,-0.0034528469262784,0.00628572635385318,2,41017
"347",2.97474397742432e-05,-0.0043614056826226,0.00455874072593104,3,41017
"348",-0.00263081102731315,-0.00767405333779934,0.00217030209315859,4,41017
"349",0.00233574301217235,-0.00256098609130723,0.00741952049703191,5,41017
"350",-0.000359940436639106,-0.00653965988508417,0.00595331948961195,6,41017
"351",-9.68941671569439e-05,-0.00713935880478107,0.00752977071539836,7,41017
"352",0.0100015484448605,0.00276257671662828,0.0180303349752486,8,41017
"353",0.00452079340126774,-0.00277421326461943,0.0129681475478561,1,41019
"354",-0.00601376636600679,-0.0167744003702108,0.00312693145627592,2,41019
"355",0.00295980167188452,-0.00511932909353389,0.012364766436657,3,41019
"356",-0.00234926093436097,-0.0109018145317937,0.00529675595979419,4,41019
"357",0.00140784359543594,-0.00635793822908651,0.00980563298334631,5,41019
"358",-0.00206246838971963,-0.0104723152161886,0.00577874801025042,6,41019
"359",0.00721949937113496,-0.000138671636526313,0.015881407324938,7,41019
"360",-0.00630447325501317,-0.0154727417617822,0.000900228581015246,8,41019
"361",-0.00293534209056402,-0.00669405216950786,0.000692113598305103,1,41029
"362",0.00260060519884687,-0.00345281054133275,0.00863577163287335,2,41029
"363",0.0014499683549415,-0.00426874988505423,0.00716431869769904,3,41029
"364",-0.00405550818289519,-0.0100693753148447,0.00176027966410918,4,41029
"365",0.000472746048225094,-0.00543185265893624,0.00659041406739583,5,41029
"366",0.00425547323625258,-0.00131469158089284,0.00990273046861474,6,41029
"367",-0.00455062827561884,-0.00991414345764715,0.000844228145521289,7,41029
"368",0.000658680455297129,-0.00287251699538478,0.00418860046443047,8,41029
"369",-0.00315929064552316,-0.0197015036074625,0.00895885987864767,1,41033
"370",-0.0103096986550153,-0.0340379212712814,0.0108632627898382,2,41033
"371",0.0211407536072948,0.00382596454729208,0.0495676779758625,3,41033
"372",-0.00295828534770463,-0.0132876038700865,0.00815202043034419,4,41033
"373",-0.0127487912051377,-0.029743698919912,-0.000245064942510221,5,41033
"374",0.00503407025209153,-0.00702746313535932,0.0183147742705977,6,41033
"375",-0.00558629005974849,-0.018312005099145,0.00604008066773918,7,41033
"376",0.0020730167003937,-0.00746448968004035,0.0118373287542051,8,41033
"377",-0.00610332234305542,-0.010705742766237,-0.00154233627305684,1,41039
"378",0.00485533864837513,-0.00113839366176025,0.0109319039251065,2,41039
"379",-0.0034920873553005,-0.00920816062948326,0.00214094120398383,3,41039
"380",-0.000183131059435543,-0.0058006062342207,0.00545862376512151,4,41039
"381",0.00806222097219106,0.00293340346331935,0.0133069960861698,5,41039
"382",-0.00559180786197683,-0.0107753334407793,-0.000425831407088641,6,41039
"383",-0.00262723077454096,-0.00788149689165093,0.00261416291915707,7,41039
"384",-0.00118440369496022,-0.00562206360800509,0.00322472652674529,8,41039
