"","pm.coefs","pm.coefs.low","pm.coefs.high","lag.index","fips"
"123",-0.0199905969230516,-0.0284979004629384,-0.0115059837258495,3,6047
"124",0.0127856504412497,0.00159387031309901,0.0240856216875279,4,6047
"125",0.0132877365219066,0.00390699808667725,0.0226319453140241,5,6047
"126",-0.0181478776401142,-0.0253654071925788,-0.0109966387387612,6,6047
"127",-0.000811053966724294,-0.0105787218562711,0.00909695941725862,7,6047
"128",0.00346969223623008,-0.00349148538092433,0.0104738353713401,8,6047
"129",0.00714516378572398,0.00103964447314953,0.0133286387094852,9,6047
"130",-0.0802562122551414,-0.0909586699566458,-0.0696591851404927,10,6047
"131",0.0492404753711484,0.0378054260096889,0.0607110560183374,11,6047
"132",0.0412156638919729,0.0286106279662124,0.0538113497351269,12,6047
"133",-0.0386824237901959,-0.0470421471571306,-0.0303797614008046,13,6047
"134",-0.00332944743682178,-0.0128199831698374,0.0061663747314451,14,6047
"135",-0.00543983746156398,-0.0116290307020021,0.000786533339178435,15,6047
"136",0.0172614421912132,0.0154038564872787,0.0191286550279275,1,6053
"137",-0.0335819440510111,-0.0380178332611203,-0.0292150505044735,2,6053
"138",0.0336301004998278,0.0294822823488136,0.0378028836129508,3,6053
"139",-0.0481018373596086,-0.0524990591140161,-0.0437499864937367,4,6053
"140",0.0520250524869096,0.0480804105634106,0.055990181858813,5,6053
"141",-0.0334220084665074,-0.0372063753086421,-0.029663922520431,6,6053
"142",0.0233589888468039,0.0194326527559391,0.0272892057968639,7,6053
"143",-0.0174181003792101,-0.0216234751892261,-0.0132661408986223,8,6053
"144",0.0200638983648642,0.0147541028724622,0.0252828980940265,9,6053
"145",-0.0179253125580874,-0.0244330889186465,-0.01158239652516,10,6053
"146",0.00856715432115304,0.00339430083403413,0.0139051885810887,11,6053
"147",8.98854532840734e-05,-0.00438511769196189,0.00448423617117441,12,6053
"148",0.000537477698659712,-0.00381069837530872,0.00489835006279019,13,6053
"149",0.00564927450951842,0.00158553223725831,0.00972505790821319,14,6053
"150",-0.0148917880175713,-0.019029677056493,-0.0109038769813848,15,6053
"151",3.41724482134131e-05,-0.0027099386017261,0.00276355266350713,1,6059
"152",0.0173670473408404,0.0146298614036898,0.020088034262443,2,6059
"153",-0.00718698732709791,-0.00989772740642805,-0.00449705894625027,3,6059
"154",0.0179898617238323,0.0154865000599435,0.0204776183132585,4,6059
"155",0.00796964957105344,0.00544003286237394,0.0104832691532568,5,6059
"156",0.000476097253911658,-0.00201473230651655,0.00295008165366176,6,6059
"157",0.014321617935631,0.0117584357129534,0.0168754265808588,7,6059
"158",0.00787240570948892,0.00508524049135543,0.0106430831180168,8,6059
"159",-0.0028748368814454,-0.00583472170759806,6.08018804112444e-05,9,6059
"160",-0.00183989982090286,-0.00450607718818262,0.000806524859705529,10,6059
"161",0.00940241609584238,0.00671572030344161,0.0120694641521883,11,6059
"162",0.0158588095367404,0.0132078998993146,0.0184934923141696,12,6059
"163",-0.0183056982410692,-0.0213897207050022,-0.0152536202133514,13,6059
"164",0.00694706839488874,0.00428055097741081,0.00959455621459342,14,6059
"165",0.0101716630693894,0.00754341669258924,0.0127788690529049,15,6059
"166",-0.0493056269258911,-0.0551320210090867,-0.0434945022225081,1,6065
"167",0.0663604862465846,0.060584242971025,0.072138034585728,2,6065
"168",-0.0628773783810415,-0.069438618191994,-0.056338048637941,3,6065
"169",0.0923209415860927,0.0854050702948292,0.0992416058707225,4,6065
"170",-0.10054233782901,-0.107029602993421,-0.0940722537524727,5,6065
"171",0.0710207813310019,0.0645444662444916,0.0775118148188994,6,6065
"172",-0.0849616292773496,-0.0923314218346731,-0.0776089392392957,7,6065
"173",0.0337892831319489,0.0263669469112153,0.041218589700857,8,6065
"174",0.000848509118915035,-0.00627703287243812,0.0079654876789891,9,6065
"175",-0.00343394039853536,-0.0107139927022382,0.00384124727742442,10,6065
"176",0.0138873037968141,0.00652488481749945,0.0212518367981306,11,6065
"177",-0.0319908283971472,-0.0392662599159293,-0.024722162642283,12,6065
"178",0.000321480447024883,-0.00698803150620986,0.00762723666356579,13,6065
