"pm","pm.low","pm.high","max.lag","df.date","df.tmmx","df.rmax","cause","mobility"
"9.17799902009557","7.50379962604544","10.8782713866433","13","5","2","2","cases",0
"7.9498755963938","6.25475206481003","9.67204209529424","13","6","2","2","cases",0
"7.3920263230314","5.67826942021441","9.13357477408308","13","7","2","2","cases",0
"7.6589554972343","5.9596653656651","9.38549738484939","13","8","2","2","cases",0
"7.55324221602289","5.83338978059322","9.30104322614893","13","9","3","3","cases",0
"7.49922102965646","5.76836508787433","9.2584017194737","13","10","3","3","cases",0
"7.85776498601072","6.14731702763138","9.59577494313151","13","11","3","3","cases",0
"7.82981854349662","6.13708783050004","9.54954582597978","13","12","3","3","cases",0
"5.23160254950579","3.28187117993708","7.21814049868088","14","3","1","1","cases",0
"10.7987732122958","8.80788578221656","12.8260884502564","14","4","1","1","cases",0
"10.211769249256","8.21104880387638","12.2494811326155","14","5","2","2","cases",0
"8.70973176307313","6.69774983773346","10.7596533007669","14","6","2","2","cases",0
"7.9220184162208","5.8911417665491","9.99184506583937","14","7","2","2","cases",0
"8.27610369878156","6.25642629276537","10.334170282438","14","8","2","2","cases",0
"8.07354878138547","6.04890643430709","10.1368447720648","14","9","3","3","cases",0
"7.98943790913376","5.94872986843149","10.0694525966694","14","10","3","3","cases",0
"8.54974962498734","6.50992855320975","10.6286362567684","14","11","3","3","cases",0
"8.78994838674567","6.75828643860705","10.8602738467222","14","12","3","3","cases",0
"3.76055140229368","1.68377723508653","5.87974129262654","15","3","1","1","cases",0
"9.58324681623066","7.44123987823961","11.7679579684285","15","4","1","1","cases",0
"8.9303973919427","6.78418499504627","11.1197456488244","15","5","2","2","cases",0
"7.28635057240987","5.13497536562224","9.48174933334096","15","6","2","2","cases",0
"6.27291205694402","4.10150531738021","8.4896111985173","15","7","2","2","cases",0
"6.69606895794028","4.533980374011","8.90287627378843","15","8","2","2","cases",0
"6.48383938824471","4.32631344077092","8.68598416734876","15","9","3","3","cases",0
"6.32882825486314","4.15227751190159","8.55086406305667","15","10","3","3","cases",0
"6.96307171680193","4.77721657479142","9.19452801961862","15","11","3","3","cases",0
"7.35693810567368","5.17530362202534","9.58382588411972","15","12","3","3","cases",0
"3.55572350494133","1.34868142891198","5.81082772303987","16","3","1","1","cases",0
"9.74919759810697","7.46131718682406","12.0857876000906","16","4","1","1","cases",0
"9.08461741106079","6.79548257734337","11.4228192854477","16","5","2","2","cases",0
"7.32426772206731","5.03110396735826","9.66749855031244","16","6","2","2","cases",0
"6.12681257421661","3.80861891282194","8.49677478727888","16","7","2","2","cases",0
"6.61144684959809","4.30256239987563","8.97144171578117","16","8","2","2","cases",0
"6.33675066052843","4.03900123474983","8.68524694432189","16","9","3","3","cases",0
"6.14515641858404","3.82445418962816","8.5177313867469","16","10","3","3","cases",0
"6.89429304659503","4.55619753658083","9.28467326801561","16","11","3","3","cases",0
"7.45171219967176","5.11388568198481","9.84153406308628","16","12","3","3","cases",0
"3.75588627175676","1.44066007279604","6.12395392845748","17","3","1","1","cases",0
"10.2252478307733","7.81792181351439","12.6863238967802","17","4","1","1","cases",0
"9.65709324738264","7.24882709079551","12.1194368800438","17","5","2","2","cases",0
"7.83445279318453","5.42405406417052","10.2999624936406","17","6","2","2","cases",0
"6.52520642008629","4.08692142804346","9.02060938257974","17","7","2","2","cases",0
"7.05329131537769","4.6238733902904","9.53912152251384","17","8","2","2","cases",0
"6.77998070504575","4.36667762868215","9.24908733739787","17","9","3","3","cases",0
"6.55622914158891","4.11775049657934","9.05181791502334","17","10","3","3","cases",0
"7.39430164929693","4.93218010842489","9.91419424263125","17","11","3","3","cases",0
"8.10113777691084","5.63519843876259","10.6246417990782","17","12","3","3","cases",0
"3.19488342090724","0.766418268794888","5.681874449957","18","3","1","1","cases",0
"9.96266754291026","7.42913920823924","12.555944711742","18","4","1","1","cases",0
"9.51055336307143","6.97340601943055","12.1078756313302","18","5","2","2","cases",0
"7.61618195842275","5.08076120489489","10.2127781195486","18","6","2","2","cases",0
"6.14092334061482","3.57574304025245","8.76963347702009","18","7","2","2","cases",0
"6.70612317533086","4.14769618057673","9.32739888328298","18","8","2","2","cases",0
"6.4130685117423","3.87776494451297","9.0102502314467","18","9","3","3","cases",0
"6.14174460530026","3.58107663805269","8.76571583846579","18","10","3","3","cases",0
"7.03067937817623","4.44003189900992","9.68558817782743","18","11","3","3","cases",0
"7.88085776096028","5.28178627357554","10.5440920331498","18","12","3","3","cases",0
"2.91220547396027","0.375447125296802","5.51307454993619","19","3","1","1","cases",0
"9.94926801514271","7.29056675230679","12.6738529117311","19","4","1","1","cases",0
"9.65991772477148","6.99381476161471","12.3924554161973","19","5","2","2","cases",0
"7.69902879565609","5.03902575153377","10.4263936240688","19","6","2","2","cases",0
"6.05060113037004","3.3596521320747","8.81160847698661","19","7","2","2","cases",0
"6.66025179272811","3.97282581373894","9.417140713943","19","8","2","2","cases",0
"6.28448447812968","3.62764120040493","9.00944487326269","19","9","3","3","cases",0
"5.94795219403681","3.26696038848742","8.69854725927723","19","10","3","3","cases",0
"6.87711907395419","4.16015712023006","9.66495152616902","19","11","3","3","cases",0
"7.87258205632537","5.14203022771362","10.6740466614223","19","12","3","3","cases",0
"3.63099553288104","0.994666579688541","6.33614228195145","20","3","1","1","cases",0
"11.1209502492084","8.33979233227162","13.9735024266696","20","4","1","1","cases",0
"10.9428680332032","8.14838168907661","13.809562151552","20","5","2","2","cases",0
"8.89864068489921","6.11387919251283","11.756483065747","20","6","2","2","cases",0
"7.0884882032219","4.27163791265435","9.98143440748478","20","7","2","2","cases",0
"7.73340829365172","4.91593194482303","10.6265468686939","20","8","2","2","cases",0
"7.2524907539274","4.47364189569595","10.1052530015725","20","9","3","3","cases",0
"6.87765587883773","4.07757583715878","9.75306865359336","20","10","3","3","cases",0
"7.85480414392099","5.01546338083865","10.7709131819732","20","11","3","3","cases",0
"8.97888300742622","6.12124438718658","11.9134722753052","20","12","3","3","cases",0
"3.7811660778591","1.05611893881656","6.57969597072179","21","3","1","1","cases",0
"11.7253657162928","8.83205333884574","14.695597128681","21","4","1","1","cases",0
"11.6072829355993","8.69824904467973","14.5941697657603","21","5","2","2","cases",0
"9.49562646079285","6.59977991156748","12.4701404073019","21","6","2","2","cases",0
"7.51996465981615","4.59077634151128","10.5311883592915","21","7","2","2","cases",0
"8.18932846958726","5.2537629182289","11.2067680068953","21","8","2","2","cases",0
"7.64390142080651","4.75579572761284","10.6116318682882","21","9","3","3","cases",0
"7.22758099910084","4.32280317991176","10.2132398330025","21","10","3","3","cases",0
"8.18971836354596","5.24553777131918","11.2162606363077","21","11","3","3","cases",0
"9.39864153454395","6.43251329487902","12.447431702052","21","12","3","3","cases",0
"0.475688003875763","-0.878613514824256","1.84849342641116","0","3","1","1","deaths",0
"1.61664793559833","0.320652570765501","2.9293856554959","0","4","1","1","deaths",0
"2.13209725725512","0.817836951039053","3.46349024757482","0","5","2","2","deaths",0
"2.05564803527547","0.743799299254877","3.38457918349582","0","6","2","2","deaths",0
"2.03140320115667","0.721415044682838","3.35842913424775","0","7","2","2","deaths",0
"2.08657840549245","0.7752983477054","3.41492073367851","0","8","2","2","deaths",0
"2.20437784808016","0.883597318271923","3.5424501998921","0","9","3","3","deaths",0
"2.22131978558735","0.904272883724122","3.55555736225688","0","10","3","3","deaths",0
"2.2220828834125","0.904094012725065","3.55728705819887","0","11","3","3","deaths",0
"2.22714084192173","0.910262790050642","3.56120414091785","0","12","3","3","deaths",0
"0.579606370186925","-0.788439866468171","1.96651684507301","1","3","1","1","deaths",0
"1.82177172523865","0.508491257165633","3.15221199310818","1","4","1","1","deaths",0
"2.36532724584722","1.03207634555604","3.71617214229709","1","5","2","2","deaths",0
"2.29228160281929","0.960716572910436","3.64140856660762","1","6","2","2","deaths",0
"2.25672270104715","0.927138829575824","3.60382211186474","1","7","2","2","deaths",0
"2.30225930598964","0.971662110905713","3.65039101381261","1","8","2","2","deaths",0
"2.41266760767829","1.07367907633262","3.76939458788088","1","9","3","3","deaths",0
"2.4285263778042","1.09358740190564","3.78109319850646","1","10","3","3","deaths",0
"2.42779102214423","1.09206449047952","3.78116646993689","1","11","3","3","deaths",0
"2.43395762373293","1.09921733199931","3.7863195320665","1","12","3","3","deaths",0
"0.10469537396296","-1.35908331450374","1.59019575886967","2","3","1","1","deaths",0
"1.56932956731635","0.166146081038199","2.99216963391826","2","4","1","1","deaths",0
"2.19079162955365","0.770096353673044","3.63151640962194","2","5","2","2","deaths",0
"2.10582106009189","0.685218610317317","3.54646727943027","2","6","2","2","deaths",0
"2.04776874152137","0.62811042216091","3.48745555724606","2","7","2","2","deaths",0
"2.09098964203145","0.67081134374336","3.53120260947546","2","8","2","2","deaths",0
"2.22030581508776","0.795356979988626","3.66539922076523","2","9","3","3","deaths",0
"2.23446681764665","0.813976233312541","3.67497241949692","2","10","3","3","deaths",0
"2.23051399709904","0.809416007596586","3.67164503089188","2","11","3","3","deaths",0
"2.23795533402589","0.817974802626575","3.67793571875989","2","12","3","3","deaths",0
"-0.119938640603823","-1.66383097810254","1.44819303399226","3","3","1","1","deaths",0
"1.57677990608669","0.0904978252803668","3.08513235792447","3","4","1","1","deaths",0
"2.27515932013762","0.771712191341023","3.80103688322906","3","5","2","2","deaths",0
"2.18190751763911","0.677611024276636","3.70868078530049","3","6","2","2","deaths",0
"2.10399575727991","0.600000859205818","3.63047575112054","3","7","2","2","deaths",0
"2.14090591368918","0.636294180509323","3.66801307444871","3","8","2","2","deaths",0
"2.30180172813894","0.793965302312372","3.83219476913819","3","9","3","3","deaths",0
"2.31641894509196","0.813392206301455","3.84185430765831","3","10","3","3","deaths",0
"2.30725189301764","0.803960033116824","3.83296238027497","3","11","3","3","deaths",0
"2.31798860021173","0.815952571221623","3.84240315338222","3","12","3","3","deaths",0
"-0.146624520359517","-1.82341068709607","1.5587999589181","4","3","1","1","deaths",0
"1.93281500052411","0.332102424480807","3.55906557177719","4","4","1","1","deaths",0
"2.67900625929858","1.06135593812933","4.32254968804873","4","5","2","2","deaths",0
"2.57400572918656","0.952919738625524","4.22112286174523","4","6","2","2","deaths",0
"2.4739320086991","0.851164573266971","4.12281093387596","4","7","2","2","deaths",0
"2.50314287346374","0.879067242330023","4.15336487695939","4","8","2","2","deaths",0
"2.6782925268465","1.04848885375388","4.33438318396984","4","9","3","3","deaths",0
"2.69242560122624","1.06754000409339","4.34343484996538","4","10","3","3","deaths",0
"2.6731402743233","1.04779569748092","4.32462837043039","4","11","3","3","deaths",0
"2.68514775233193","1.06098632236631","4.3354112464727","4","12","3","3","deaths",0
"-0.206756072814374","-2.03256302579905","1.6530782175441","5","3","1","1","deaths",0
"2.34213048892005","0.60098146720402","4.11341440466602","5","4","1","1","deaths",0
"3.14749929790394","1.38876558932128","4.93674076777282","5","5","2","2","deaths",0
"3.03353314522092","1.26880643341432","4.82901227208057","5","6","2","2","deaths",0
"2.90516739640361","1.1360433291526","4.70523789840034","5","7","2","2","deaths",0
"2.91606265828044","1.14332807337241","4.71986788292704","5","8","2","2","deaths",0
"3.11329346617208","1.32949296038902","4.92849592760964","5","9","3","3","deaths",0
"3.12460888655566","1.34533767113827","4.93511790857335","5","10","3","3","deaths",0
"3.09209827655268","1.31208052142919","4.90339031991744","5","11","3","3","deaths",0
"3.10532239878807","1.32600134454719","4.91588897117883","5","12","3","3","deaths",0
"0.0455088385828528","-1.89481963853149","2.02421321577944","6","3","1","1","deaths",0
"3.08429326844988","1.238025003673","4.96423175254799","6","4","1","1","deaths",0
"3.98612544668284","2.12305292661343","5.88318675885713","6","5","2","2","deaths",0
"3.88659454116418","2.01340388522087","5.79418110097774","6","6","2","2","deaths",0
"3.7320599363861","1.85005943499417","5.64883632212105","6","7","2","2","deaths",0
"3.71062649629061","1.82227427893491","5.63399928377251","6","8","2","2","deaths",0
"3.94913017212848","2.04306215572205","5.89080173870693","6","9","3","3","deaths",0
"3.95993956027179","2.05741935060668","5.89792591410572","6","10","3","3","deaths",0
"3.91626360457884","2.0120336324855","5.85603930257821","6","11","3","3","deaths",0
"3.93800872535943","2.03371596601623","5.87784200068755","6","12","3","3","deaths",0
"0.11883870631364","-1.93712179257887","2.21790393199244","7","3","1","1","deaths",0
"3.71313018190262","1.75485774076449","5.70908958009484","7","4","1","1","deaths",0
"4.79022189192411","2.80613275107606","6.81260261726704","7","5","2","2","deaths",0
"4.71403000789281","2.71447225726793","6.75251344357668","7","6","2","2","deaths",0
"4.5356614552734","2.52186319867462","6.58901599081358","7","7","2","2","deaths",0
"4.47540506812727","2.45170727442547","6.53907635635815","7","8","2","2","deaths",0
"4.68391883538444","2.63403661695449","6.77474280421166","7","9","3","3","deaths",0
"4.69386937660092","2.64664837047992","6.78192088147116","7","10","3","3","deaths",0
"4.63985583065394","2.5891422162847","6.73156234385541","7","11","3","3","deaths",0
"4.67288645738348","2.62129989057238","6.76548797377727","7","12","3","3","deaths",0
"0.522189984765098","-1.57671679203766","2.66585659393799","8","3","1","1","deaths",0
"4.34596798835338","2.31928311070722","6.41279634109442","8","4","1","1","deaths",0
"5.54740509408844","3.47676695242378","7.65947806639184","8","5","2","2","deaths",0
"5.49284430028261","3.40351328552784","7.62439152172623","8","6","2","2","deaths",0
"5.3107366878663","3.20678002442376","7.45758427030272","8","7","2","2","deaths",0
"5.23488045452061","3.12096640644499","7.39212839247698","8","8","2","2","deaths",0
"5.482040436532","3.33952006190812","7.66898131507279","8","9","3","3","deaths",0
"5.49738319259658","3.35729134647123","7.6817872788183","8","10","3","3","deaths",0
"5.43532358850216","3.29175181333901","7.62338003813943","8","11","3","3","deaths",0
"5.47885207306633","3.3328055524801","7.66946832776458","8","12","3","3","deaths",0
"1.28106252432778","-0.865946572496035","3.47457075946449","9","3","1","1","deaths",0
"5.35002056704075","3.25709523981432","7.48536754495541","9","4","1","1","deaths",0
"6.6993144547832","4.54988962571108","8.8929289727433","9","5","2","2","deaths",0
"6.68467195659865","4.51182006480642","8.90269850270979","9","6","2","2","deaths",0
"6.50723264917505","4.31807517700569","8.74233048623154","9","7","2","2","deaths",0
"6.41258406288849","4.21401105218207","8.65753973591263","9","8","2","2","deaths",0
"6.72282487449671","4.49255509973649","9.0006971149394","9","9","3","3","deaths",0
"6.73675118218662","4.50928681121503","9.01169073622889","9","10","3","3","deaths",0
"6.66558104169874","4.43495189440333","8.94385426123727","9","11","3","3","deaths",0
"6.71737644812727","4.48197586921519","9.00060360867345","9","12","3","3","deaths",0
"2.11661604386062","-0.132232110644026","4.41610434111506","10","3","1","1","deaths",0
"6.50885052305068","4.30084913043507","8.76359429782747","10","4","1","1","deaths",0
"8.01152548269428","5.73440832145606","10.337683090163","10","5","2","2","deaths",0
"8.03120058056568","5.72696178765126","10.3856585070388","10","6","2","2","deaths",0
"7.84925697387735","5.52702934831424","10.2225875365574","10","7","2","2","deaths",0
"7.73451951979909","5.40360326275171","10.116982122789","10","8","2","2","deaths",0
"8.04174787935244","5.68044461797765","10.4558116406696","10","9","3","3","deaths",0
"8.04998469387734","5.69327633336922","10.4592420384757","10","10","3","3","deaths",0
"7.9742042258762","5.61545035424464","10.3856371308147","10","11","3","3","deaths",0
"8.02053364942021","5.65697657268753","10.4369637330871","10","12","3","3","deaths",0
"2.58879749290961","0.144763572759032","5.09247808443618","11","3","1","1","deaths",0
"7.34483397592591","4.95336815266332","9.79079170244514","11","4","1","1","deaths",0
"8.8848945620013","6.42069483585848","11.4061534935899","11","5","2","2","deaths",0
"8.90640900989212","6.41655699885495","11.4545166459157","11","6","2","2","deaths",0
"8.71754287250528","6.21103046158078","11.283207373743","11","7","2","2","deaths",0
"8.60268094151828","6.08881544799513","11.1761146345057","11","8","2","2","deaths",0
"8.8618627328235","6.31697876798996","11.4676629733969","11","9","3","3","deaths",0
"8.87625354932049","6.33803220797535","11.4750606232007","11","10","3","3","deaths",0
"8.80587319332504","6.26796964158767","11.4043872419002","11","11","3","3","deaths",0
"8.83926816890672","6.29965813779596","11.439552140302","11","12","3","3","deaths",0
"1.52557262234474","-1.31715712708163","4.45019211261168","12","3","1","1","deaths",0
"6.65775508341355","3.89130555379706","9.49787047909187","12","4","1","1","deaths",0
"8.19175514168908","5.32963103051094","11.1316518069685","12","5","2","2","deaths",0
"8.19784216759592","5.31540432934998","11.159171103913","12","6","2","2","deaths",0
"7.98422917144288","5.08796147467254","10.9603192042224","12","7","2","2","deaths",0
"7.89786097982996","4.99801517795757","10.8777950163265","12","8","2","2","deaths",0
"8.05780368969082","5.12203199113119","11.0755634863001","12","9","3","3","deaths",0
"8.09520937070209","5.16876986850276","11.1030803489065","12","10","3","3","deaths",0
"8.04852972483199","5.12307444670603","11.0553970871208","12","11","3","3","deaths",0
"8.06584212999999","5.14271043188652","11.0702414584553","12","12","3","3","deaths",0
"2.57170641994853","-0.330425384965449","5.55834113405644","13","3","1","1","deaths",0
"7.81209071577151","4.9219652371232","10.7818260765208","13","4","1","1","deaths",0
"9.30227709019977","6.31130182470734","12.3774008223673","13","5","2","2","deaths",0
"9.300417446758","6.29083249586395","12.3952176637664","13","6","2","2","deaths",0
"9.07847099029675","6.05929879102194","12.1835894561675","13","7","2","2","deaths",0
"8.99476794804022","5.97213686694307","12.1036131880902","13","8","2","2","deaths",0
"9.14671422922424","6.09397683071426","12.2872907860224","13","9","3","3","deaths",0
"9.19179955415421","6.14738825697079","12.3235275559558","13","10","3","3","deaths",0
"9.15244631055643","6.10972091490016","12.2824226927722","13","11","3","3","deaths",0
"9.16226537299367","6.12472516557871","12.2867471531408","13","12","3","3","deaths",0
"1.98556873700551","-1.71431756945278","5.82473431936843","14","3","1","1","deaths",0
"9.30499992154603","5.55218163273195","13.1912464814864","14","4","1","1","deaths",0
