"base","base.low","base.high","hazard","hazard.low","hazard.high","lag","df.date","df.tmmx","df.rmax","cause","mobility"
"11.0063799178348","8.36533127417805","13.7117954383897","1.65847038518301","0.942672927025301","2.37934365504897","5","3","1","1","cases",0
"11.9461338679886","9.19782316385773","14.7636145565349","3.1203905592784","2.44189243825936","3.80338254202985","5","4","1","1","cases",0
"12.0725790388371","9.45106951697601","14.7568774599161","2.7696849048753","2.08287353753118","3.46111712425823","5","5","2","2","cases",0
"10.7362666347925","8.09255368377191","13.4446391569787","2.31468011040139","1.61735856542804","3.01678683522932","5","6","2","2","cases",0
"10.4264271083315","7.79777807166229","13.1191757570854","2.09042416984717","1.38624741739022","2.79949177201335","5","7","2","2","cases",0
"10.8985756764252","8.30966009517622","13.5493738624293","2.10811624340121","1.40431553004217","2.81680171379981","5","8","2","2","cases",0
"10.5109810631777","7.73396406795572","13.3595801584223","2.23811369753517","1.52468519449287","2.95655556484429","5","9","3","3","cases",0
"10.6030984723572","7.83403025973448","13.443273540095","2.20621397589544","1.49045534667904","2.92702047304729","5","10","3","3","cases",0
"10.9165620588596","8.18815134946174","13.7137809039573","2.19311710716992","1.47873762960613","2.91252559918425","5","11","3","3","cases",0
"10.2773499581655","7.51549293640519","13.1101535384201","2.0759269257393","1.35934670846467","2.79757315048603","5","12","3","3","cases",0
"9.57920250649149","7.18343214337362","12.0285232693121","1.76111750185586","1.02678659121349","2.50078602546722","6","3","1","1","cases",0
"10.6561860923892","8.15058798044976","13.2198330972269","3.33621014476826","2.64498817416754","4.03208687563676","6","4","1","1","cases",0
"10.6370230612288","8.24268372858532","13.0843254269602","2.93947806219614","2.23683766611908","3.64694747624237","6","5","2","2","cases",0
"9.44353071957273","7.04156171615198","11.899398928133","2.43949926023159","1.72257842774082","3.16147281049655","6","6","2","2","cases",0
"9.0272323874633","6.63482967167504","11.4733097869561","2.15980698839791","1.43136515633477","2.89348021512759","6","7","2","2","cases",0
"9.41980150020241","7.06138698075336","11.8301686348978","2.17620924859163","1.44696654481167","2.91069405018021","6","8","2","2","cases",0
"9.52538314413787","6.99135569198361","12.1194275489397","2.40839956036758","1.66683432105401","3.15537383014652","6","9","3","3","cases",0
"9.54575119992553","7.01325287075287","12.1381818049165","2.36459111662861","1.61930839883675","3.11533978708429","6","10","3","3","cases",0
"9.85240066372719","7.35997515040188","12.4026893139503","2.33419345916426","1.58900042830639","3.08485275754025","6","11","3","3","cases",0
"9.37410781194972","6.86813248035054","11.9388463334431","2.19501974201717","1.44638040829026","2.94918377608082","6","12","3","3","cases",0
"6.82079047371096","4.0906905880481","9.62249566186142","2.17847115181811","1.45993823491939","2.90209267375297","7","3","1","1","cases",0
"7.48048008856261","4.6149749556162","10.4244741727364","3.74305711776448","3.06679558436664","4.42375586742543","7","4","1","1","cases",0
"7.99892303407281","5.24206472170592","10.8279983613241","3.35275147634664","2.66223776959975","4.04790962870043","7","5","2","2","cases",0
"6.60282523723514","3.83484713325883","9.44459073528598","2.84964095184765","2.14378366916201","3.56037601060173","7","6","2","2","cases",0
"5.98357811780175","3.20905019434334","8.83269257396782","2.54423213068189","1.82437323783404","3.26918014717601","7","7","2","2","cases",0
"6.55141642668329","3.82436491325044","9.3500966947262","2.56605613028129","1.84458153646019","3.2926417038097","7","8","2","2","cases",0
"5.4629656520141","2.5896227740986","8.41678547360885","2.85878236059687","2.12485501997339","3.59798412086294","7","9","3","3","cases",0
"5.40870080781879","2.52222700892102","8.37644216434576","2.81314313929948","2.07439307376187","3.55723981178617","7","10","3","3","cases",0
"5.92826643587574","3.10294301070078","8.83101202014478","2.77297873396491","2.03363932650986","3.51767542126438","7","11","3","3","cases",0
"5.41803987819522","2.58720776067511","8.32698710043946","2.63038695594069","1.88694383140837","3.37925479593337","7","12","3","3","cases",0
"6.81113214200906","4.01755137571336","9.67973960711279","1.78338568161973","1.03028527861766","2.54209984900382","8","3","1","1","cases",0
"7.36608886870846","4.44964133411714","10.3639695811775","3.33119036807281","2.62280275598819","4.04446785838604","8","4","1","1","cases",0
"7.39746140052511","4.60720488089965","10.2621442606132","2.96623530183475","2.24334193903912","3.69423975356842","8","5","2","2","cases",0
"5.85771253382283","3.069514030019","8.72133635586723","2.41822314982376","1.67762909808236","3.16421150072752","8","6","2","2","cases",0
"4.98068684430166","2.17379943091884","7.86468421146214","2.07469973242194","1.31772435594206","2.83733070099332","8","7","2","2","cases",0
"5.64145194296037","2.88838998706415","8.46817964611879","2.10774407330223","1.34993534858572","2.8712190479407","8","8","2","2","cases",0
"4.67033468281106","1.74650149810887","7.67818845167187","2.32216164381447","1.55272254739172","3.09743058416707","8","9","3","3","cases",0
"4.54045655932698","1.60122775218754","7.56471451593488","2.26733023588208","1.49256368182169","3.04801114653683","8","10","3","3","cases",0
"5.2127955986597","2.33430748730923","8.17225063117897","2.22788688815614","1.45336611709341","3.00832054755136","8","11","3","3","cases",0
"4.74480942639812","1.8701644903719","7.70057314287944","2.0561559279739","1.27630967586165","2.84200713997143","8","12","3","3","cases",0
"5.00216836192207","1.28971905545949","8.8506855732182","2.38073487448374","1.63628316067383","3.13063944761671","9","3","1","1","cases",0
"4.45296143861786","0.713625933963402","8.33113247706136","3.83464254995827","3.13119522828846","4.5428880137738","9","4","1","1","cases",0
"5.50213876545145","1.7794113295289","9.36103027798965","3.5013166355286","2.78700573371315","4.22059158956842","9","5","2","2","cases",0
"3.53581347421323","-0.120668131822799","7.32615518408861","2.97477646576441","2.24478030247628","3.70998457627214","9","6","2","2","cases",0
"2.2461094306373","-1.4209046716227","6.04953168699307","2.63847974192311","1.89335906225698","3.38904930297241","9","7","2","2","cases",0
"3.58472491456807","-0.0863061337199933","7.3906370630938","2.68019755209099","1.93498872061391","3.43085432847376","9","8","2","2","cases",0
"1.23531522681197","-2.41493853488766","5.02210989267005","2.92348099166166","2.16846258875827","3.68407893226463","9","9","3","3","cases",0
"1.05219372432115","-2.63929305752737","4.88364533477976","2.87202886502351","2.11190387483093","3.63781225525359","9","10","3","3","cases",0
"2.32807271924795","-1.38076549662123","6.17639164575903","2.84435913004513","2.08601981798606","3.60833171601611","9","11","3","3","cases",0
"1.76667056002462","-1.91709997316138","5.58879513186015","2.69773861439868","1.93632318035104","3.46484145647832","9","12","3","3","cases",0
"3.27633187942311","-0.43417464109573","7.1251173585021","2.61913821121977","1.78455769779651","3.46056185143102","10","3","1","1","cases",0
"3.454963428975","-0.299910862642849","7.35125264878242","4.11960384814372","3.33278989648105","4.91240889126099","10","4","1","1","cases",0
"4.8644510605319","1.13197217194339","8.7346845914414","3.80834911158285","3.01263933213161","4.61020526352995","10","5","2","2","cases",0
"2.95125876547508","-0.710414910345825","6.74797031154282","3.26965466767037","2.45814100376791","4.08759587769314","10","6","2","2","cases",0
"1.48453833637485","-2.18343407542718","5.290054133457","2.93338950536377","2.1075157045588","3.76594320167056","10","7","2","2","cases",0
"2.80544565459306","-0.866156190768774","6.6130319386982","2.98812410682245","2.16425814410297","3.8186338326041","10","8","2","2","cases",0
"0.813549664842683","-2.83931352754446","4.60374627866547","3.17514638238026","2.34184595124471","4.01523181531127","10","9","3","3","cases",0
"0.624699030526932","-3.0703068066791","4.46056024122268","3.11748071746485","2.27936091053993","3.96246842818295","10","10","3","3","cases",0
"1.88886280552971","-1.83343671123889","5.75230522501742","3.12099810249211","2.28834574957204","3.96042845084992","10","11","3","3","cases",0
"1.58298480395396","-2.11540971307134","5.42111655605855","3.00125910494593","2.16893135264082","3.84036748496328","10","12","3","3","cases",0
"-1.54355407252077","-5.2611100370368","2.31987886347667","3.385643671973","2.45550545839446","4.32422610816789","11","3","1","1","cases",0
"-0.923684307950956","-4.69408705212437","2.99587955764256","4.87739906798672","4.00153226779618","5.76064213115097","11","4","1","1","cases",0
"0.681633070679299","-3.05648120210206","4.56388795739382","4.593280541492","3.71458337437873","5.47942226159264","11","5","2","2","cases",0
"-1.08509683975851","-4.74291905342484","2.71318383866272","4.06957025435364","3.17605807179806","4.97082031753091","11","6","2","2","cases",0
"-2.75584621366579","-6.40847806549275","1.03933828790137","3.75498908746719","2.84906742762905","4.66889034375952","11","7","2","2","cases",0
"-1.46934219522192","-5.1300569403489","2.3326273247368","3.83100169186368","2.93006769134938","4.73982145493006","11","8","2","2","cases",0
"-3.34868440963009","-6.98877907944749","0.43386929979663","3.94947178922482","3.03455284065692","4.87251497048329","11","9","3","3","cases",0
"-3.64036546588653","-7.31679704947873","0.181897819228216","3.88517246561262","2.96500598178875","4.81356219334232","11","10","3","3","cases",0
"-2.43147419738058","-6.14131429017134","1.42500031086137","3.94617329867659","3.03593994422553","4.86444777703068","11","11","3","3","cases",0
"-2.52958785995014","-6.21378582281292","1.29933622016392","3.88754486513074","2.98293720742413","4.80009864514239","11","12","3","3","cases",0
"3.62842255589835","-0.222465113668868","7.62793422044117","2.48965821809433","1.24936685853696","3.7451429828484","12","3","1","1","cases",0
"4.45085043967892","0.535045660920397","8.5191744416053","4.18021686994814","3.00944064416053","5.36429980784194","12","4","1","1","cases",0
"5.60115096234604","1.74325629144527","9.60532905127631","3.8950819434957","2.71611141069652","5.08758464274977","12","5","2","2","cases",0
"3.81690951465699","0.044311542458142","7.73176940300484","3.31069506390995","2.11760779142445","4.51772172716807","12","6","2","2","cases",0
"1.93277601406763","-1.83177624862001","5.84169122025109","3.02081031971433","1.81711997432019","4.23873079112222","12","7","2","2","cases",0
"3.13249705584784","-0.638331464595987","7.04643053759295","3.14696670546131","1.95326180774704","4.35464792288875","12","8","2","2","cases",0
"1.53698336393364","-2.21731866170878","5.43542935767796","3.04115510922818","1.8361345788046","4.26043457126524","12","9","3","3","cases",0
"1.27989147260767","-2.51326593594615","5.22063863544147","2.98150943398399","1.76957784241338","4.20787341501505","12","10","3","3","cases",0
"2.58721966903988","-1.2470414426839","6.57035286001728","3.18546263129043","1.9910557802046","4.39385705917903","12","11","3","3","cases",0
"2.6950444183786","-1.11684707194615","6.65388224186267","3.25364163043818","2.07449602057539","4.44640851126934","12","12","3","3","cases",0
"2.58156100323601","-1.15497646343683","6.45934697934629","2.53391051953622","1.11656459062481","3.97112331685179","13","3","1","1","cases",0
"3.31782643162737","-0.484588795898155","7.26552932251654","4.28502538159252","2.96336537367621","5.62365050297602","13","4","1","1","cases",0
"4.07472673446911","0.340742894299395","7.9476634557565","3.85270000871392","2.51791188550601","5.20486713722039","13","5","2","2","cases",0
"2.48391928479625","-1.17301693230379","6.27617464329695","3.31036280801622","1.95894805710877","4.67968988406797","13","6","2","2","cases",0
"0.494711582984331","-3.15854691826256","4.28578604270997","3.07858734762121","1.71689676976543","4.45850696400159","13","7","2","2","cases",0
"1.50416905304411","-2.15367899450098","5.29876064088213","3.23158761902782","1.88295028673795","4.59807703205275","13","8","2","2","cases",0
"0.151701756019662","-3.47644520414612","3.91622424019511","3.12782205528381","1.76359361659055","4.5103391487582","13","9","3","3","cases",0
"-0.150688301182345","-3.81061854777118","3.64849941029153","3.07988567966477","1.7060866207149","4.47224138470219","13","10","3","3","cases",0
"1.0265157561645","-2.67414954282881","4.86789314337326","3.38365804848455","2.03191716707474","4.75330708511881","13","11","3","3","cases",0
"1.46131360763921","-2.23007080581186","5.29206928790185","3.63003302120541","2.30588464337833","4.97131989436552","13","12","3","3","cases",0
"4.25572354567949","0.384653111455369","8.27607164179969","1.83477563444112","0.164528411191056","3.53287429203653","14","3","1","1","cases",0
"5.024493402462","1.11236259437861","9.08798816908476","4.23320153106759","2.60411338042579","5.88815539132983","14","4","1","1","cases",0
"6.53058949972043","2.6487375379542","10.5592408767985","3.33248391556611","1.70131299249836","4.98981692545428","14","5","2","2","cases",0
"5.12378178464783","1.32058025403023","9.06974149772182","2.64597160007689","1.01106623377181","4.30733857753445","14","6","2","2","cases",0
"2.87132212917054","-0.925406706502507","6.81354891111252","2.36603044718307","0.717674686295844","4.04136336697423","14","7","2","2","cases",0
"3.82470329533087","0.0162014018121326","7.77822855975994","2.55219606079102","0.906693186459195","4.2245324347048","14","8","2","2","cases",0
"2.42332944858668","-1.32009770061201","6.3087636984698","2.46353465027171","0.831681548178409","4.12179755239934","14","9","3","3","cases",0
"2.05490384941596","-1.71658178827599","5.97111485557926","2.41556927945192","0.771732474822651","4.08622113800443","14","10","3","3","cases",0
"3.2716211620587","-0.555116048107229","7.24561499412137","2.83698023630876","1.18618454767174","4.51470772811442","14","11","3","3","cases",0
"4.09440776828469","0.267688473488947","8.06717391809531","3.3492483903083","1.69808390980117","5.0272210862397","14","12","3","3","cases",0
"2.65124866078794","-1.15713943148525","6.60637289341512","-0.924268729216304","-2.70529359056683","0.889358620736225","15","3","1","1","cases",0
"3.75076503666194","-0.0895503080697524","7.7386927882285","1.33457077484904","-0.41654676787104","3.11648070876362","15","4","1","1","cases",0
"5.47730720513924","1.64848089819962","9.45035515473571","0.324725920267355","-1.42094075938928","2.10130537369093","15","5","2","2","cases",0
"4.17272103434885","0.425375938112338","8.0598972752449","-0.460908822802308","-2.20610321148008","1.31542967153331","15","6","2","2","cases",0
"1.60488541167432","-2.12933394917384","5.48158254239577","-0.874891926458732","-2.63322701416203","0.915196727536616","15","7","2","2","cases",0
"2.54738192027621","-1.20816368837425","6.44569360500369","-0.662974806099303","-2.42011076615138","1.12580216939508","15","8","2","2","cases",0
"1.49988124535627","-2.20047654898639","5.34024634569579","-0.734657625546764","-2.471767428115","1.03339245335585","15","9","3","3","cases",0
"0.959004660605234","-2.76136925576733","4.82172099759488","-0.843133607350188","-2.59132206457704","0.93642949684607","15","10","3","3","cases",0
"2.07246776970795","-1.71099712274057","6.00157058881512","-0.444056205966126","-2.2048092959551","1.34839835545091","15","11","3","3","cases",0
"3.11889644374816","-0.674023642084909","7.05665520426664","0.135971991875317","-1.63145203722445","1.93515198122187","15","12","3","3","cases",0
"2.95802119591533","-0.876043886718603","6.94038599976978","-1.53145993750569","-3.36406205762586","0.335895614952175","16","3","1","1","cases",0
"3.99001134683226","0.125488700016407","8.00369216986931","0.658907173844381","-1.13503268369708","2.48539870565263","16","4","1","1","cases",0
"5.99814302422446","2.12412162714157","10.0191232547928","-0.340338971585752","-2.13319612752114","1.48536217898725","16","5","2","2","cases",0
"4.87492494219133","1.07988391909917","8.81245065965139","-1.12190891352597","-2.91664989412826","0.706010724219297","16","6","2","2","cases",0
"1.99456292215123","-1.7864469785157","5.92113354666057","-1.55534922198189","-3.36579652354002","0.289016912802986","16","7","2","2","cases",0
"3.01243827755289","-0.799386333314112","6.970733825715","-1.36145813846441","-3.17029197562725","0.481165740176626","16","8","2","2","cases",0
"2.07591844748998","-1.67578797109764","5.97077679947051","-1.42337571845336","-3.2119809475596","0.39828224483327","16","9","3","3","cases",0
"1.49431559836282","-2.28168262495438","5.41622466997853","-1.52444351351598","-3.32358002311074","0.30817470941622","16","10","3","3","cases",0
"2.70883904925117","-1.14151031582818","6.70915216838468","-1.13715281017768","-2.94728616638906","0.706741402766564","16","11","3","3","cases",0
"3.97114938068723","0.100082573307025","7.99191794496887","-0.509970604731591","-2.32665247857891","1.34050076353274","16","12","3","3","cases",0
"6.64280590443882","2.77036397308339","10.6611635057597","-1.50636508289547","-3.36751819975879","0.39063406482498","17","3","1","1","cases",0
"8.90709882849585","4.97167016139677","12.9900682441608","0.336984129418427","-1.48535001475362","2.19302799832188","17","4","1","1","cases",0
"10.516329838994","6.58300385506543","14.594810798259","-0.354740938300291","-2.17456732914312","1.49893930835887","17","5","2","2","cases",0
"9.3905661486928","5.53572940192986","13.3862060758422","-1.03192933966555","-2.8507021431604","0.820893473285933","17","6","2","2","cases",0
"6.32521834060071","2.47602536870828","10.3189942672043","-1.38809922802643","-3.22144581688439","0.479977779603025","17","7","2","2","cases",0
"7.35388442768772","3.46419524472801","11.3898046996173","-1.21274128671301","-3.04341006884271","0.652492945709904","17","8","2","2","cases",0
"6.63478765757186","2.81541058038273","10.5960465905588","-1.21262086794567","-3.02380640619637","0.632391457399906","17","9","3","3","cases",0
"6.06948871836976","2.23431557343652","10.0485328616964","-1.29837671996729","-3.12009778465707","0.557599825597754","17","10","3","3","cases",0
"7.21769354682933","3.31729684690543","11.2653365925352","-0.88350942839357","-2.71395484904688","0.981375982422694","17","11","3","3","cases",0
"8.71389636445501","4.77928160390404","12.7962616447363","-0.218544272206789","-2.05375908147288","1.6510568837385","17","12","3","3","cases",0
"-0.827485958788632","-4.6935169619908","3.19536748965854","-0.833291017315629","-2.70466128224369","1.07407302403184","18","3","1","1","cases",0
"1.90216910258316","-2.03657768819797","5.99927833023906","0.821427645324491","-1.01211580840946","2.68893365542771","18","4","1","1","cases",0
"3.15380601863067","-0.792447488672987","7.25703262273687","0.456915213285081","-1.37465432501495","2.32249879686595","18","5","2","2","cases",0
"2.34229814276743","-1.52556515812202","6.36208276758621","-0.208185815828155","-2.03671132771102","1.65446988495426","18","6","2","2","cases",0
"-1.05621936835524","-4.89079930915729","2.9329618435709","-0.599155687913999","-2.44085952633312","1.27731550302563","18","7","2","2","cases",0
"-0.192057067824958","-4.07643655210786","3.84961853261103","-0.447658640919435","-2.28834647671841","1.42770399145384","18","8","2","2","cases",0
"-0.598284091374923","-4.41606223421687","3.37198232814462","-0.425011510896378","-2.24354143954822","1.42734790738819","18","9","3","3","cases",0
"-1.2410823195974","-5.06029822593458","2.7317722633593","-0.530795315722654","-2.35791711271405","1.33051639162629","18","10","3","3","cases",0
"-0.376218947624507","-4.25526475977411","3.65998429333831","-0.1908621538384","-2.02528919075318","1.67791173162504","18","11","3","3","cases",0
"1.33473276152662","-2.60478472872357","5.43359892216848","0.423658191185505","-1.41381847423226","2.29538225764572","18","12","3","3","cases",0
"0.480777222129136","-3.46253586978876","4.58516475577793","-1.30243113271776","-3.25167311230053","0.686083301668039","19","3","1","1","cases",0
"3.74969829037781","-0.279079680744543","7.94124102428653","0.19154628054876","-1.72210318745946","2.14245798559278","19","4","1","1","cases",0
"4.69531898620505","0.658328380547846","8.89421664329424","0.131605538933721","-1.77791219878611","2.07824586356136","19","5","2","2","cases",0
"3.97450970293647","0.0159982709623252","8.08969419750023","-0.509095523151915","-2.41255290414873","1.43148907152961","19","6","2","2","cases",0
"0.364246886167185","-3.55631748599331","4.444187430987","-0.907311717369053","-2.8219573296097","1.04505710599765","19","7","2","2","cases",0
"1.21188878109482","-2.76741568787334","5.35404878011776","-0.774042340224312","-2.68754781383348","1.17708938896957","19","8","2","2","cases",0
"0.927831707254434","-2.98978600915201","5.00365677050116","-0.842302068619361","-2.73755799814572","1.0898848176512","19","9","3","3","cases",0
"0.214849666371442","-3.69191021945627","4.2800881684846","-0.956662741594039","-2.85920878644327","0.983145522427509","19","10","3","3","cases",0
"0.995957206245079","-2.96443894091123","5.11799242129791","-0.641984267209639","-2.54901067878983","1.30236090080182","19","11","3","3","cases",0
"2.94177658645225","-1.09561879099525","7.14398328200898","-0.0465253605781757","-1.95378850737989","1.89783919642359","19","12","3","3","cases",0
"-0.08874484011685","-3.96118518215022","3.93983855960678","0.717385266547432","-1.2275773688821","2.70064684769933","20","3","1","1","cases",0
"2.99114413159121","-0.967022901435322","7.10751186422653","2.32283534491651","0.41376215512261","4.26820396240644","20","4","1","1","cases",0
"3.86048767338496","-0.0988615476753885","7.97675649012932","2.35010108149381","0.443339276588861","4.29305981699493","20","5","2","2","cases",0
"3.58948075165513","-0.299711341410025","7.63038569671168","1.68746940541744","-0.214554462276439","3.62574800719386","20","6","2","2","cases",0
"0.278920665916105","-3.58209268980045","4.29454662990119","1.24173194512283","-0.67316846157558","3.19354930075417","20","7","2","2","cases",0
"1.01999862426598","-2.88977159429386","5.08718071810299","1.33678959863843","-0.577551264488241","3.28799035595242","20","8","2","2","cases",0
"0.854816512088585","-2.99600659155193","4.85850794675846","1.14248554134904","-0.753822795990478","3.07502686429635","20","9","3","3","cases",0
"0.229278096805596","-3.61059347650857","4.22211890430584","1.03905915921019","-0.863054237178917","2.97766788380298","20","10","3","3","cases",0
"0.984909130497602","-2.89554863276709","5.02043653516868","1.29944114551501","-0.602701564944363","3.2379847134214","20","11","3","3","cases",0
"3.05580830141321","-0.902154920267162","7.17185238601818","1.82588665872376","-0.0724207292885026","3.76025587236699","20","12","3","3","cases",0
"-1.76896429725379","-5.6646398625004","2.2875871907384","1.84545534499785","-0.0943779438997594","3.82295371331014","21","3","1","1","cases",0
"0.986527837744156","-2.98436937406801","5.11995581459948","3.78597270285166","1.87739152832502","5.73030942672159","21","4","1","1","cases",0
"2.05489067029236","-1.92180847681362","6.19282990411889","3.74157440672593","1.83832626205642","5.680392200202","21","5","2","2","cases",0
"2.35865015963626","-1.56183653254663","6.43527767527798","2.99377518257808","1.0922129018949","4.93110618375439","21","6","2","2","cases",0
"-0.724421118168039","-4.60371128646758","3.31262038839431","2.46620718381447","0.54891902228047","4.42005460356925","21","7","2","2","cases",0
"-0.0809804854065788","-4.00869893921484","4.00745015879711","2.52243628464648","0.604115190554988","4.47733596017144","21","8","2","2","cases",0
"-0.301396814258603","-4.17665521725703","3.73058360386107","2.32083406543557","0.427677328305998","4.24967859826733","21","9","3","3","cases",0
"-0.862139977484799","-4.72053485880052","3.15250274840162","2.21564018780005","0.317519999112204","4.14967494306344","21","10","3","3","cases",0
"-0.303955828651414","-4.18798662239404","3.73752594305246","2.36248936349512","0.46755627070425","4.29316306309919","21","11","3","3","cases",0
