"pm","pm.low","pm.high","lag","df.date","df.tmmx","df.rmax","cause","mobility"
"-0.265544387212746","-1.12526234794852","0.601648839597679","0","3","1","1","cases",1
"-0.00604401910002661","-0.761834589494148","0.755502596701962","0","4","1","1","cases",1
"-0.120165231438296","-0.893864556415835","0.65957419027789","0","5","2","2","cases",1
"1.69622490163337","0.942085530487624","2.45599845586661","0","6","2","2","cases",1
"1.43617960548479","0.683161449270164","2.19482965024389","0","7","2","2","cases",1
"1.45036320170282","0.689133557797228","2.21734789136443","0","8","2","2","cases",1
"1.4001453856721","0.639433275993051","2.16660755668374","0","9","3","3","cases",1
"1.32200430034994","0.563346694180433","2.08638527773095","0","10","3","3","cases",1
"1.48272861651411","0.72314787652199","2.24803756211465","0","11","3","3","cases",1
"1.52643620620401","0.758473832552808","2.3002518464333","0","12","3","3","cases",1
"0.187548599357967","-0.63276909760881","1.01463835908475","1","3","1","1","cases",1
"0.609969500853236","-0.110326562365837","1.33545955861483","1","4","1","1","cases",1
"0.471138285171802","-0.266539311571734","1.21427210726821","1","5","2","2","cases",1
"2.2673033307743","1.55122441097457","2.9884316138127","1","6","2","2","cases",1
"1.9895936124102","1.27328636097861","2.71096731420484","1","7","2","2","cases",1
"2.02291813129751","1.30139319641946","2.74958216856327","1","8","2","2","cases",1
"2.00437213110884","1.28161614565463","2.73228577729547","1","9","3","3","cases",1
"1.91986448600114","1.19922734807443","2.6456332627572","1","10","3","3","cases",1
"2.06868260973665","1.34829917208314","2.79418653092549","1","11","3","3","cases",1
"2.13304513460542","1.4031391761226","2.86820500053682","1","12","3","3","cases",1
"-0.3568784137714","-1.21092513944232","0.504551677020193","2","3","1","1","cases",1
"0.1186383520414","-0.633879610150589","0.876855271596333","2","4","1","1","cases",1
"-0.0375313050000492","-0.808013552706788","0.738935729535695","2","5","2","2","cases",1
"1.8326274257447","1.08555389081555","2.5852222131685","2","6","2","2","cases",1
"1.54095654099466","0.792965669099677","2.29449829970727","2","7","2","2","cases",1
"1.57262380934806","0.821657124677122","2.32918404383329","2","8","2","2","cases",1
"1.55905676210855","0.805984454917685","2.31775490493726","2","9","3","3","cases",1
"1.47643138075144","0.725532425926878","2.23292821355965","2","10","3","3","cases",1
"1.61584043709275","0.866182271760474","2.37107021574667","2","11","3","3","cases",1
"1.67667343717013","0.91669655207498","2.44237350668977","2","12","3","3","cases",1
"-0.636807868934175","-1.51439758802145","0.248601914164359","3","3","1","1","cases",1
"-0.096824531388584","-0.869730196479679","0.682107377435259","3","4","1","1","cases",1
"-0.24206606333057","-1.03260161903836","0.554784162410593","3","5","2","2","cases",1
"1.70519974482841","0.938672081993053","2.47754841408054","3","6","2","2","cases",1
"1.40656968564348","0.63829417790251","2.18071022975668","3","7","2","2","cases",1
"1.4450375175759","0.676339018236338","2.21960529452976","3","8","2","2","cases",1
"1.39797785525371","0.624912906124475","2.17698198383971","3","9","3","3","cases",1
"1.32037652860193","0.549562669320247","2.0970994539192","3","10","3","3","cases",1
"1.44864154821016","0.679928852323353","2.22322352922215","3","11","3","3","cases",1
"1.51443853932056","0.73511598611844","2.29979020795064","3","12","3","3","cases",1
"-0.555405365711525","-1.43360260099622","0.330616345301338","4","3","1","1","cases",1
"-0.0568919517896505","-0.831200203022564","0.723462084701865","4","4","1","1","cases",1
"-0.176364342690571","-0.967345198569236","0.620934133528772","4","5","2","2","cases",1
"1.75087803051326","0.98630852774424","2.52123610534798","4","6","2","2","cases",1
"1.45106980615333","0.682487670032716","2.22551908474959","4","7","2","2","cases",1
"1.49919755184771","0.733062326055567","2.27115969454921","4","8","2","2","cases",1
"1.4017871501504","0.629517173260652","2.17998382662055","4","9","3","3","cases",1
"1.33161019758108","0.561257191053599","2.1078645200949","4","10","3","3","cases",1
"1.44105795152449","0.67351165352354","2.21445610976057","4","11","3","3","cases",1
"1.50517287805934","0.727288045594721","2.28906506785802","4","12","3","3","cases",1
"-0.752914289858697","-1.66051853591171","0.163066505014675","5","3","1","1","cases",1
"-0.0847035314049394","-0.875259705305842","0.712157618047304","5","4","1","1","cases",1
"-0.265714476999934","-1.07370501724416","0.548875407869875","5","5","2","2","cases",1
"1.62185341407786","0.839387020953253","2.41039137977404","5","6","2","2","cases",1
"1.30426961495103","0.515038097449416","2.09969807969563","5","7","2","2","cases",1
"1.36007769504174","0.575509010139097","2.15076663752385","5","8","2","2","cases",1
"1.21562907355657","0.423438023507927","2.01406932869246","5","9","3","3","cases",1
"1.14882347034015","0.358046660233446","1.94583125030141","5","10","3","3","cases",1
"1.24135348763301","0.453969538286225","2.03490915410096","5","11","3","3","cases",1
"1.29615908110847","0.498826168953381","2.09981783603248","5","12","3","3","cases",1
"-0.638200568034941","-1.55088572474764","0.282945753629971","6","3","1","1","cases",1
"0.285283444644469","-0.497653704049472","1.07438115740168","6","4","1","1","cases",1
"0.0639422916722809","-0.736424323514384","0.870762298390915","6","5","2","2","cases",1
"1.89152484285253","1.11548299897972","2.67352265830931","6","6","2","2","cases",1
"1.58777988215324","0.803539367543538","2.37812170221923","6","7","2","2","cases",1
"1.64187622221026","0.863874206252446","2.42587926818598","6","8","2","2","cases",1
"1.49225544761118","0.706553354188322","2.2840875073475","6","9","3","3","cases",1
"1.42910409416745","0.644080334007668","2.22025103913823","6","10","3","3","cases",1
"1.4983751285282","0.71736230277557","2.28544431854656","6","11","3","3","cases",1
"1.5754809856406","0.785724002867827","2.37142650451814","6","12","3","3","cases",1
"-0.642896082513456","-1.55102395579229","0.273608680676896","7","3","1","1","cases",1
