"base","base.low","base.high","hazard","hazard.low","hazard.high","lag","df.date","df.tmmx","df.rmax","cause","mobility"
"9.03510196259254","5.93347044709012","12.227546306348","-0.0211129815763211","-1.06483541299","1.03362026200293","0","3","1","1","cases",1
"10.8154232008739","7.71046114794041","14.009891781283","1.32148045654363","0.298688627073185","2.35470216441778","0","4","1","1","cases",1
"10.993365247004","7.90578274233189","14.1692948771118","1.51246671789207","0.461733054451074","2.57419005071184","0","5","2","2","cases",1
"10.2312652576824","7.10908441755127","13.4444562418315","1.38577657896479","0.339764445404889","2.44269307720604","0","6","2","2","cases",1
"10.5788429362034","7.47606319634726","13.7711983622891","1.66210693236539","0.624098188463407","2.71082347064082","0","7","2","2","cases",1
"10.916057592887","7.84486675923013","14.0747093639086","1.66197777903432","0.62607682723097","2.70854287293463","0","8","2","2","cases",1
"10.2243744865361","7.05573939112454","13.486794823402","1.6428936006152","0.597402678307213","2.69925012421632","0","9","3","3","cases",1
"10.6032492136827","7.44810038492705","13.8510470897081","1.78579509039232","0.740890184368515","2.84153796162205","0","10","3","3","cases",1
"10.5334752341196","7.39031679925557","13.7686293464442","1.70198259480765","0.659297310522278","2.75546859627578","0","11","3","3","cases",1
"10.0999073126083","6.89027535264641","13.4059160223206","1.81274599605532","0.77298325061268","2.86323688044887","0","12","3","3","cases",1
"6.49686041642923","3.12075986797382","9.9834921026291","1.65204371841141","0.742074783783897","2.5702320932655","1","3","1","1","cases",1
"8.11612517242715","4.70499360366337","11.6383862888748","2.82295641744676","1.93048183614501","3.72324525473868","1","4","1","1","cases",1
"8.62391314301123","5.26203587569061","12.0931626330568","2.99212424102739","2.07294482927332","3.91958097634069","1","5","2","2","cases",1
"7.53198417394956","4.11969299595163","11.0561055998901","2.77545466486666","1.85538580075186","3.70383459381185","1","6","2","2","cases",1
"7.5760231468051","4.1761145550421","11.0868917074796","2.90079189145196","1.98576750818882","3.82402594595084","1","7","2","2","cases",1
"8.14560158726745","4.79560786901507","11.6026843156466","2.89889183135466","1.98663086215478","3.81931289044954","1","8","2","2","cases",1
"7.37940311112617","3.93693208168966","10.935891425383","2.90666333027214","1.98694664932089","3.83467400178796","1","9","3","3","cases",1
"7.71837870376557","4.29536534873933","11.2537366523364","3.01511702631727","2.09599658799582","3.94251185744916","1","10","3","3","cases",1
"7.79048337629797","4.3903319196438","11.3013829234658","2.93510705555884","2.01827441283766","3.86017922300828","1","11","3","3","cases",1
"6.99273133022227","3.50587117029333","10.597055298121","2.98913566282806","2.07403923618175","3.91243595283008","1","12","3","3","cases",1
"8.35782759068051","5.20405507119828","11.6061428642221","0.839644730774469","-0.130287154940723","1.81899656810589","2","3","1","1","cases",1
"9.70364458941326","6.47593662167538","13.0291971881124","2.11703885561934","1.1710220481215","3.07190155378778","2","4","1","1","cases",1
"10.25941195619","7.08353624540503","13.5294775572606","2.18538578346206","1.21438028261949","3.16570667684106","2","5","2","2","cases",1
"9.09539403862607","5.87611224467526","12.4125617017228","1.87637024554463","0.900167144056452","2.86201805383883","2","6","2","2","cases",1
"9.07371104651808","5.87282465172927","12.3713708460597","1.90057695313226","0.929197330876974","2.88130548923491","2","7","2","2","cases",1
"9.66143424934129","6.5186075428904","12.8969899158737","1.90825412724878","0.940187112994351","2.88560538963953","2","8","2","2","cases",1
"9.07613181518054","5.83905220184626","12.4122172699795","1.88857123778374","0.910098804502879","2.87653140632631","2","9","3","3","cases",1
"9.44593341444417","6.23264418527072","12.756417133593","1.97403258238797","0.996104685552979","2.96142958671366","2","10","3","3","cases",1
"9.42791471116979","6.23701859844765","12.7146514088077","1.90498238232757","0.929744187746895","2.88964385984452","2","11","3","3","cases",1
"8.661771241006","5.39173848864285","12.0332646425137","1.9171727246446","0.942971104394119","2.90077637444219","2","12","3","3","cases",1
"9.20885446628033","6.10474500206601","12.4037750960616","0.66067912867438","-0.326739995054903","1.65788017912962","3","3","1","1","cases",1
"10.8441572397628","7.71752710054192","14.0615415606905","2.00346626722461","1.04104559697678","2.97505403922844","3","4","1","1","cases",1
"11.651205957779","8.5882650899141","14.8005429638664","2.02740631454312","1.04454732847929","3.01982555706837","3","5","2","2","cases",1
"10.4566033610073","7.36463172902493","13.6376200390074","1.64270940221778","0.650781100383457","2.64441330385594","3","6","2","2","cases",1
"10.2245530606263","7.15923396927103","13.3775564399686","1.57078582343917","0.581612053177039","2.5696876615638","3","7","2","2","cases",1
"10.7744957513431","7.7679161047906","13.8649549187938","1.58316959905738","0.597681225853641","2.57831214442377","3","8","2","2","cases",1
"10.3864283832879","7.26319532578326","13.6006020910487","1.57956224979354","0.581763181033201","2.58725976286556","3","9","3","3","cases",1
"10.6878358492656","7.588157885608","13.8768173540119","1.64414450780945","0.646233858235146","2.65194947360761","3","10","3","3","cases",1
"10.6821248038041","7.60696958394651","13.8451607591083","1.5810694733958","0.586454129461655","2.58551973686212","3","11","3","3","cases",1
"10.0170496941689","6.88253367211542","13.243490845193","1.54900897373953","0.554363345659459","2.55349325916414","3","12","3","3","cases",1
"8.95006748971274","5.55952723888629","12.4495108731429","0.901533902430973","-0.077946741271917","1.89061585335384","4","3","1","1","cases",1
"9.9481637130175","6.55552700061603","13.4488190724692","2.2239039354959","1.2737885151322","3.18293300790369","4","4","1","1","cases",1
"10.7015431748972","7.3909182484257","14.1142273591023","2.19039679299822","1.22444966100315","3.16556159784738","4","5","2","2","cases",1
"9.12395696245276","5.78993992570516","12.5630470298602","1.73882218963817","0.758681929623073","2.72849686307455","4","6","2","2","cases",1
