"pm","pm.low","pm.high","lag","df.date","df.tmmx","df.rmax","cause","mobility"
"3.87201811329196","2.58249354578388","5.17775279183095","13","5","2","2","cases",0
"3.23467302804954","1.92162673198222","4.56463517044798","13","6","2","2","cases",0
"2.84102798661849","1.50193607130362","4.19778623645923","13","7","2","2","cases",0
"3.07422755677431","1.75530076971908","4.41024994333592","13","8","2","2","cases",0
"2.84790569869153","1.50520377023942","4.20836877043191","13","9","3","3","cases",0
"2.7868695099424","1.42968413244318","4.16221477983068","13","10","3","3","cases",0
"3.18613168611581","1.85295307886966","4.53676059936774","13","11","3","3","cases",0
"3.45263582942339","2.14692062751074","4.7750416195401","13","12","3","3","cases",0
"2.1454084677502","0.571996682697185","3.74343569971685","14","3","1","1","cases",0
"4.32789788534915","2.77925707589843","5.89987305646904","14","4","1","1","cases",0
"3.72186638165393","2.18458872439355","5.28227103511807","14","5","2","2","cases",0
"2.95743913203563","1.41452951377792","4.523822409359","14","6","2","2","cases",0
"2.42971153940101","0.862604356267593","4.02116694295866","14","7","2","2","cases",0
"2.71281670920724","1.15353199243751","4.29613784645642","14","8","2","2","cases",0
"2.45838839302439","0.906346723994234","4.03430203265511","14","9","3","3","cases",0
"2.37053952930697","0.80085524879514","3.96466714151875","14","10","3","3","cases",0
"2.88870816375864","1.31002669375093","4.49198971793452","14","11","3","3","cases",0
"3.43803136842817","1.86079923005447","5.03968567153179","14","12","3","3","cases",0
"-0.378436137541605","-2.03014786618034","1.30112243964393","15","3","1","1","cases",0
"1.68617012444356","0.0512307725843986","3.3478260560351","15","4","1","1","cases",0
"1.0801511345135","-0.535250325847314","2.72178824003184","15","5","2","2","cases",0
"0.238794385644003","-1.37664435991567","1.8806938242486","15","6","2","2","cases",0
"-0.500592676467948","-2.14158395297334","1.16791644140812","15","7","2","2","cases",0
"-0.180512101041241","-1.81652507530353","1.4827614530081","15","8","2","2","cases",0
"-0.395431894915366","-2.01536887435926","1.25128679291711","15","9","3","3","cases",0
"-0.574386484573652","-2.21165114452333","1.09029080272984","15","10","3","3","cases",0
"-0.0853870717150595","-1.73976543208195","1.59684556532118","15","11","3","3","cases",0
"0.560638316863149","-1.09844060699442","2.24754837798973","15","12","3","3","cases",0
"-0.805779657807448","-2.48839049767594","0.905865460675592","16","3","1","1","cases",0
"1.16959337224201","-0.489854447507676","2.85671442120043","16","4","1","1","cases",0
"0.636921915957789","-1.00391149015568","2.30495169222229","16","5","2","2","cases",0
"-0.168125247647799","-1.80998746848746","1.50119100321711","16","6","2","2","cases",0
"-0.989995199104587","-2.66277391594379","0.711530881390687","16","7","2","2","cases",0
"-0.672147421521851","-2.3397924188846","1.02397426973815","16","8","2","2","cases",0
"-0.864275045153395","-2.51472597115243","0.814118442286516","16","9","3","3","cases",0
"-1.0510712184028","-2.719257393287","0.645721287390333","16","10","3","3","cases",0
"-0.564790044450736","-2.24972224297622","1.14918551414258","16","11","3","3","cases",0
"0.148685709398721","-1.54179901206561","1.86819532228735","16","12","3","3","cases",0
"-0.158174046060511","-1.84068786775095","1.55317914602369","17","3","1","1","cases",0
"1.66746588305178","0.0142374073722307","3.3480221118958","17","4","1","1","cases",0
"1.33666120916871","-0.302334080295719","3.00260101668286","17","5","2","2","cases",0
"0.633637406291032","-1.00455438423007","2.29893824537328","17","6","2","2","cases",0
"-0.156099718602332","-1.82565791646065","1.54185107671962","17","7","2","2","cases",0
"0.133063568579317","-1.53188167094646","1.82616048498954","17","8","2","2","cases",0
"0.0443531981145329","-1.60198185780023","1.71823371853668","17","9","3","3","cases",0
"-0.128914733155039","-1.79103900183536","1.56133993275642","17","10","3","3","cases",0
"0.343574759582621","-1.33335949265052","2.04901011889567","17","11","3","3","cases",0
"1.10036026818026","-0.581929065790365","2.81111623177461","17","12","3","3","cases",0
"-0.832326473485501","-2.57009062275547","0.936432513589303","18","3","1","1","cases",0
"0.989808314043605","-0.714823491802818","2.72370702252041","18","4","1","1","cases",0
"0.877896316759696","-0.815017083617686","2.59970477460352","18","5","2","2","cases",0
"0.199409282929564","-1.49004376838776","1.91783657930586","18","6","2","2","cases",0
"-0.672368124163425","-2.39428186619154","1.07992280264111","18","7","2","2","cases",0
"-0.407560004906948","-2.12687381083887","1.34195657555938","18","8","2","2","cases",0
"-0.452605504572556","-2.15049456165705","1.27474540045132","18","9","3","3","cases",0
"-0.643707736863142","-2.35429921265674","1.09685047759343","18","10","3","3","cases",0
"-0.21908951393993","-1.94284225737363","1.53496518387322","18","11","3","3","cases",0
"0.55687584392925","-1.17127302309452","2.31524364220865","18","12","3","3","cases",0
"-0.985931923508354","-2.76882884768086","0.829657412002516","19","3","1","1","cases",0
"0.784409578733336","-0.964379517094749","2.56407911219363","19","4","1","1","cases",0
"0.893110702330602","-0.843837471302766","2.66048551694069","19","5","2","2","cases",0
"0.25460548185503","-1.4759298399052","2.01553695447456","19","6","2","2","cases",0
"-0.690308683310148","-2.45475193369356","1.10605062700995","19","7","2","2","cases",0
"-0.44388058709699","-2.20714956248746","1.351181279754","19","8","2","2","cases",0
"-0.543323022618292","-2.28765863627489","1.23215202225655","19","9","3","3","cases",0
"-0.757591949366498","-2.51220133927219","1.0285973321096","19","10","3","3","cases",0
"-0.373668672265282","-2.13882868464584","1.42333021785839","19","11","3","3","cases",0
"0.419675912631123","-1.34794847356794","2.21897217916456","19","12","3","3","cases",0
"0.570764539368729","-1.22010207630313","2.39409933229671","20","3","1","1","cases",0
"2.43635906312962","0.677117354307755","4.22634193212164","20","4","1","1","cases",0
"2.60880970933308","0.860764091209654","4.38715118641189","20","5","2","2","cases",0
"2.02064540055464","0.281811258702236","3.78963001670467","20","6","2","2","cases",0
"1.0724891319045","-0.7001166447546","2.87673775781252","20","7","2","2","cases",0
"1.28248514768701","-0.490116670140139","3.08666289646113","20","8","2","2","cases",0
"1.09246499564783","-0.66017550425721","2.87602711976049","20","9","3","3","cases",0
"0.897038415730789","-0.863098281415009","2.68842564763139","20","10","3","3","cases",0
"1.24591055661822","-0.518479047083131","3.04159311446655","20","11","3","3","cases",0
"2.0241871370769","0.261593531577065","3.81776704659123","20","12","3","3","cases",0
"1.20219228640588","-0.606532982355734","3.04383206349506","21","3","1","1","cases",0
"3.31750789277909","1.53304140617367","5.13333678710632","21","4","1","1","cases",0
"3.45727615597429","1.68902292304804","5.25627724551156","21","5","2","2","cases",0
"2.88407059418119","1.12798614317862","4.67064939908781","21","6","2","2","cases",0
"1.90912248662718","0.119589534250064","3.73064146893649","21","7","2","2","cases",0
"2.08011420262983","0.287800369064972","3.90445973761966","21","8","2","2","cases",0
"1.87469567467575","0.106027730439107","3.67461234956221","21","9","3","3","cases",0
"1.68461609620978","-0.088929137147431","3.48964395374065","21","10","3","3","cases",0
"1.91145191758448","0.139406198645764","3.7148553821821","21","11","3","3","cases",0
"2.61990291852985","0.853155350359835","4.41760040550796","21","12","3","3","cases",0
"0.475688003875763","-0.878613514824256","1.84849342641116","0","3","1","1","deaths",0
"1.61664793559833","0.320652570765501","2.9293856554959","0","4","1","1","deaths",0
"2.13209725725512","0.817836951039053","3.46349024757482","0","5","2","2","deaths",0
"2.05564803527547","0.743799299254877","3.38457918349582","0","6","2","2","deaths",0
"2.03140320115667","0.721415044682838","3.35842913424775","0","7","2","2","deaths",0
"2.08657840549245","0.7752983477054","3.41492073367851","0","8","2","2","deaths",0
"2.20437784808016","0.883597318271923","3.5424501998921","0","9","3","3","deaths",0
"2.22131978558735","0.904272883724122","3.55555736225688","0","10","3","3","deaths",0
"2.2220828834125","0.904094012725065","3.55728705819887","0","11","3","3","deaths",0
"2.22714084192173","0.910262790050642","3.56120414091785","0","12","3","3","deaths",0
"0.72880879906192","-0.527969583052146","2.00146593518482","1","3","1","1","deaths",0
"1.97008837196662","0.767817659868997","3.18670349380474","1","4","1","1","deaths",0
"2.4690664284023","1.24902632071815","3.70380789093843","1","5","2","2","deaths",0
"2.40137355298677","1.18124700365836","3.63621339000892","1","6","2","2","deaths",0
"2.34275994611521","1.12196900523915","3.57828883697371","1","7","2","2","deaths",0
"2.36199094501057","1.13941486176949","3.59934556223225","1","8","2","2","deaths",0
"2.45829573783705","1.23026053241073","3.70122837075029","1","9","3","3","deaths",0
"2.46936083254476","1.24510721943139","3.70841809346281","1","10","3","3","deaths",0
"2.46512923669393","1.24002699029753","3.70505640519618","1","11","3","3","deaths",0
"2.47276180806673","1.24881302082831","3.71150633057442","1","12","3","3","deaths",0
"0.129796257320214","-1.12891922642524","1.40453629199224","2","3","1","1","deaths",0
"1.46802378481747","0.262577896374516","2.68796261589617","2","4","1","1","deaths",0
"1.97167510546101","0.7514530364924","3.20667554092187","2","5","2","2","deaths",0
"1.90132173933379","0.678778832392291","3.13870999081212","2","6","2","2","deaths",0
"1.81885602196992","0.593252739940842","3.05939175089784","2","7","2","2","deaths",0
"1.82495645550291","0.597835452570128","3.06704622937459","2","8","2","2","deaths",0
"1.92428215974305","0.695601025422454","3.16795558086134","2","9","3","3","deaths",0
"1.92958248388009","0.704487846118695","3.16958069648281","2","10","3","3","deaths",0
"1.92042407620476","0.694376392184526","3.16140003107139","2","11","3","3","deaths",0
"1.92914491575338","0.704012949366373","3.16918143550529","2","12","3","3","deaths",0
"-0.301755966659334","-1.5906294561628","1.00399797704036","3","3","1","1","deaths",0
"1.15924218597703","-0.0762836759955254","2.41004494328294","3","4","1","1","deaths",0
"1.67476715525461","0.429500996153442","2.93547387506374","3","5","2","2","deaths",0
"1.60246051872999","0.353538539978171","2.866925607687","3","6","2","2","deaths",0
"1.50319997839319","0.249209922575422","2.77287585419201","3","7","2","2","deaths",0
"1.49615793105242","0.240576620782362","2.76746625008324","3","8","2","2","deaths",0
"1.62017060801325","0.364398603806282","2.8916549898012","3","9","3","3","deaths",0
"1.62354483718008","0.371173507312728","2.89154250569692","3","10","3","3","deaths",0
"1.60819861860473","0.355023511946118","2.87702264639347","3","11","3","3","deaths",0
"1.62008486268026","0.367726163702731","2.88807012181662","3","12","3","3","deaths",0
"-0.393498585036089","-1.71855710539791","0.94942475324733","4","3","1","1","deaths",0
"1.23325111170662","-0.0255702992568385","2.50792288910322","4","4","1","1","deaths",0
"1.69875551005079","0.433082865477674","2.98037834949514","4","5","2","2","deaths",0
"1.62391190095159","0.353073189859465","2.91084410054658","4","6","2","2","deaths",0
"1.5113055615908","0.232693069095902","2.80622859963633","4","7","2","2","deaths",0
"1.48691808505834","0.205245981993807","2.78498337556206","4","8","2","2","deaths",0
"1.61563176671333","0.328116018645885","2.91967026899271","4","9","3","3","deaths",0
"1.61725717225691","0.332223804656606","2.91874896859754","4","10","3","3","deaths",0
"1.59378919169508","0.307484744013942","2.89658871086911","4","11","3","3","deaths",0
"1.60938344086881","0.323365078816318","2.91188692805877","4","12","3","3","deaths",0
"-0.493783325820285","-1.8912684733997","0.923607947414995","5","3","1","1","deaths",0
"1.34182386001016","0.0289729477810363","2.67190555515096","5","4","1","1","deaths",0
"1.76065093113733","0.441318066075302","3.09731370825495","5","5","2","2","deaths",0
"1.68513425988792","0.358316153382976","3.02949397485366","5","6","2","2","deaths",0
"1.55720785130333","0.218561242103488","2.91373512773798","5","7","2","2","deaths",0
"1.50980422451998","0.164953871012741","2.87271101796387","5","8","2","2","deaths",0
"1.63786578873601","0.279453790089002","3.01467919553122","5","9","3","3","deaths",0
"1.63580731541351","0.278334593803131","3.01165621167201","5","10","3","3","deaths",0
"1.6042034540136","0.244160305696695","2.98269872322856","5","11","3","3","deaths",0
"1.62217585603699","0.261139775158115","3.00168788101152","5","12","3","3","deaths",0
"-0.269159908051841","-1.72588261158754","1.20915587707431","6","3","1","1","deaths",0
"1.79991401757369","0.445329819476781","3.1727658479541","6","4","1","1","deaths",0
"2.20634280483625","0.845544374554175","3.58550369604154","6","5","2","2","deaths",0
"2.14190943388306","0.770599661694993","3.53188030859122","6","6","2","2","deaths",0
"1.99770268381203","0.608918190513008","3.40565766819192","6","7","2","2","deaths",0
"1.91642637771503","0.516169056378013","3.33619021809637","6","8","2","2","deaths",0
"2.06123094413715","0.638539134430305","3.50403485009276","6","9","3","3","deaths",0
"2.05952983631101","0.635482559428557","3.50372816325277","6","10","3","3","deaths",0
"2.02249892363229","0.593733430124721","3.47155763785876","6","11","3","3","deaths",0
"2.050304795769","0.619024524519074","3.50194466824294","6","12","3","3","deaths",0
"0.035630949679355","-1.43500941291497","1.52821402299894","7","3","1","1","deaths",0
"2.23959194789765","0.886675706790752","3.61065114339003","7","4","1","1","deaths",0
"2.66777660929172","1.29982362586889","4.05420243203327","7","5","2","2","deaths",0
"2.62486809209828","1.2440045439873","4.02456519136212","7","6","2","2","deaths",0
"2.47565771286855","1.07219056241881","3.89861311257291","7","7","2","2","deaths",0
"2.36347671885253","0.942970546453403","3.80397277043689","7","8","2","2","deaths",0
"2.4586852653441","1.00610427239998","3.93215600110388","7","9","3","3","deaths",0
"2.45895577138386","1.00294015241724","3.93596069501307","7","10","3","3","deaths",0
"2.42267722088938","0.959043460246245","3.90752972243846","7","11","3","3","deaths",0
"2.46198071624337","0.994680288942407","3.9505988063935","7","12","3","3","deaths",0
"0.760939365021085","-0.600228839596062","2.14074723912268","8","3","1","1","deaths",0
"2.73626799042683","1.48210359310126","4.00593195151615","8","4","1","1","deaths",0
"3.12938132044513","1.85093332694237","4.42387658242842","8","5","2","2","deaths",0
"3.10819465221601","1.81726707779788","4.41548972548993","8","6","2","2","deaths",0
"2.9729220583163","1.65894852973594","4.30387910343681","8","7","2","2","deaths",0
"2.85757877879318","1.52583490884057","4.20679151996217","8","8","2","2","deaths",0
"2.96920501860558","1.60405704426705","4.35269506555473","8","9","3","3","deaths",0
"2.97420747238595","1.60516180535391","4.36169989945574","8","10","3","3","deaths",0
"2.94380807175805","1.56642270620202","4.33987274485192","8","11","3","3","deaths",0
"2.98863070952144","1.60653450823747","4.38952678345979","8","12","3","3","deaths",0
"1.73015445774278","0.468543901566587","3.00760739735209","9","3","1","1","deaths",0
"3.45026361843783","2.2734453834528","4.64062301411223","9","4","1","1","deaths",0
"3.8239765245438","2.62328613920717","5.03871496325776","9","5","2","2","deaths",0
"3.82970513155103","2.61838697368819","5.055321815466","9","6","2","2","deaths",0
"3.71878296305124","2.48667005148613","4.96570855441252","9","7","2","2","deaths",0
"3.61547666883784","2.36802427990108","4.87813045951706","9","8","2","2","deaths",0
"3.80180496994436","2.52845757113882","5.09096664740438","9","9","3","3","deaths",0
"3.80810139238557","2.53194906699743","5.10013720357896","9","10","3","3","deaths",0
"3.78480685608129","2.5016004126664","5.08407762209986","9","11","3","3","deaths",0
"3.82903917684794","2.54063060786176","5.13363641788342","9","12","3","3","deaths",0
"2.60715729816465","1.28373936012802","3.94786759773711","10","3","1","1","deaths",0
"4.34139132937541","3.10308361532696","5.59457159563961","10","4","1","1","deaths",0
"4.7445574655669","3.48103518914311","6.02350757898615","10","5","2","2","deaths",0
"4.76445067077713","3.49191725865916","6.05263111435277","10","6","2","2","deaths",0
"4.65690536054424","3.36472604924376","5.96523841632188","10","7","2","2","deaths",0
"4.55369158959291","3.24760020570449","5.87630514639061","10","8","2","2","deaths",0
"4.72965669717054","3.40385626918527","6.07245597643915","10","9","3","3","deaths",0
"4.72808973678331","3.40178379071081","6.07140784065521","10","10","3","3","deaths",0
"4.70689746221429","3.37532632835029","6.05562048084147","10","11","3","3","deaths",0
"4.74025372072377","3.40450492362248","6.09325732553656","10","12","3","3","deaths",0
"3.21298266790517","1.66287880052756","4.78672173062655","11","3","1","1","deaths",0
"5.10139083112446","3.65923298157869","6.56361268464929","11","4","1","1","deaths",0
"5.47879097404214","4.0130264927122","6.96521119040039","11","5","2","2","deaths",0
"5.4799888733196","4.00819330684328","6.97261147390376","11","6","2","2","deaths",0
"5.35070544607563","3.85997532770364","6.86283241418506","11","7","2","2","deaths",0
"5.24872600867563","3.74613138085318","6.77308328523987","11","8","2","2","deaths",0
"5.36484017763961","3.84097830479435","6.9110646576696","11","9","3","3","deaths",0
"5.35992080850429","3.83865200235565","6.90347667959395","11","10","3","3","deaths",0
"5.33620673671507","3.81312987290399","6.88162916640898","11","11","3","3","deaths",0
"5.34727589680695","3.82296074019377","6.89397084956653","11","12","3","3","deaths",0
"2.58253570920217","0.518640712372287","4.68880754805607","12","3","1","1","deaths",0
"4.61765476786127","2.73692762149726","6.53281096209504","12","4","1","1","deaths",0
"4.98500270653344","3.05683564785428","6.94924527813519","12","5","2","2","deaths",0
"4.93777479902968","3.00773505271057","6.90397739681297","12","6","2","2","deaths",0
"4.75414979600943","2.80163061156673","6.74375332573867","12","7","2","2","deaths",0
"4.68212592627086","2.72342907397791","6.67817057150422","12","8","2","2","deaths",0
"4.71752063839983","2.72857360305301","6.74497604751907","12","9","3","3","deaths",0
"4.73251377890644","2.75170183930675","6.75151112925678","12","10","3","3","deaths",0
"4.72767542370747","2.74878060234043","6.74468286004741","12","11","3","3","deaths",0
"4.71228093150367","2.7361025034377","6.72647210372082","12","12","3","3","deaths",0
"4.99401435353828","3.05601135634761","6.96846214970468","13","3","1","1","deaths",0
"6.56688723072161","4.79370779529131","8.3700700449461","13","4","1","1","deaths",0
"6.71564059035912","4.89257605353526","8.5703905374424","13","5","2","2","deaths",0
"6.68164901916584","4.86036693259893","8.53456430076993","13","6","2","2","deaths",0
"6.54288970743366","4.70580875675233","8.41220255106752","13","7","2","2","deaths",0
"6.49572701199217","4.65608893273921","8.36770213247369","13","8","2","2","deaths",0
"6.67076018736021","4.82240218744661","8.55171071734897","13","9","3","3","deaths",0
"6.70057161394932","4.86510284371382","8.56816685443231","13","10","3","3","deaths",0
"6.71284111256567","4.88418604763838","8.57337876601745","13","11","3","3","deaths",0
