"pm","pm.low","pm.high","lag","df.date","df.tmmx","df.rmax","cause","mobility"
"4.29557402925764","1.99646686374511","6.64650547771883","14","9","3","3","cases",1
"3.98089136854258","1.65451400814838","6.36050819081178","14","10","3","3","cases",1
"4.76312118402331","2.42472492726598","7.15490393566749","14","11","3","3","cases",1
"5.39405408470981","3.07024299419458","7.77025758090422","14","12","3","3","cases",1
"0.873051652730061","-1.5047151668193","3.30821995152508","15","3","1","1","cases",1
"3.21330909236395","0.833686681525236","5.64908935088755","15","4","1","1","cases",1
"2.98523544668361","0.613304276458981","5.41308424645774","15","5","2","2","cases",1
"1.98899240962849","-0.378521146381494","4.41277014182209","15","6","2","2","cases",1
"0.625525035052465","-1.77457670583292","3.08427237066693","15","7","2","2","cases",1
"0.995338416706981","-1.40539579910717","3.45452942964195","15","8","2","2","cases",1
"0.832503126893402","-1.54207607497704","3.26435173036377","15","9","3","3","cases",1
"0.379268162935564","-2.01644623858702","2.83355818529791","15","10","3","3","cases",1
"1.13143303255296","-1.30039093637135","3.62317383267794","15","11","3","3","cases",1
"1.97061052858918","-0.463754615240353","4.46451311659881","15","12","3","3","cases",1
"0.0886469574899573","-2.33494411377179","2.57238025288089","16","3","1","1","cases",1
"2.58289200726223","0.153958384520014","5.07073212395486","16","4","1","1","cases",1
"2.51670920311009","0.0930601114400575","4.99904443059227","16","5","2","2","cases",1
"1.65729147486486","-0.763264706608047","4.13688922204773","16","6","2","2","cases",1
"0.219556307754454","-2.23968364321158","2.74066043185135","16","7","2","2","cases",1
"0.539309116152076","-1.92193943171648","3.06232218484503","16","8","2","2","cases",1
"0.439921426221024","-1.99268824698863","2.93291016417951","16","9","3","3","cases",1
"-0.0434350401212535","-2.49740110204796","2.47229295944766","16","10","3","3","cases",1
"0.71938179222788","-1.77317667180772","3.27519026767711","16","11","3","3","cases",1
"1.71538214341251","-0.787068019899584","4.28095166722409","16","12","3","3","cases",1
"0.2903020060671","-2.13702805229955","2.77783799416371","17","3","1","1","cases",1
"2.63330790513927","0.213515215472904","5.11152980615877","17","4","1","1","cases",1
"2.67419543923972","0.257456350154173","5.14919082204486","17","5","2","2","cases",1
"1.97888713787913","-0.434052047503475","4.45030289715156","17","6","2","2","cases",1
"0.669054043760164","-1.78307702630295","3.18240620080825","17","7","2","2","cases",1
"0.941798443047581","-1.51296919875457","3.45775062992348","17","8","2","2","cases",1
"0.977151864273185","-1.44922732851894","3.46326996958342","17","9","3","3","cases",1
"0.560704622738362","-1.88381540989612","3.06612875814565","17","10","3","3","cases",1
"1.25133931971633","-1.22670407451972","3.79155234194932","17","11","3","3","cases",1
"2.33256062340248","-0.158230944713522","4.88549094060617","17","12","3","3","cases",1
"-2.66260613031862","-5.12503029897569","-0.13627118724453","18","3","1","1","cases",1
