"pm","pm.low","pm.high","max.lag","df.date","df.tmmx","df.rmax","cause","mobility"
"6.36755608646877","4.7438562462689","8.01642591052783","8","5","2","2","cases",1
"5.3944560382454","3.74714527912356","7.06792301332686","8","6","2","2","cases",1
"5.12239992083683","3.46304112243967","6.8083718130687","8","7","2","2","cases",1
"5.19892592057525","3.54562817597555","6.87862162596238","8","8","2","2","cases",1
"5.311440647522","3.62778468456946","7.02245121822009","8","9","3","3","cases",1
"5.4761229884436","3.78840586009384","7.19128431040748","8","10","3","3","cases",1
"5.29837803803732","3.6144652313167","7.00965731655614","8","11","3","3","cases",1
"5.08969747901893","3.39886597647336","6.80817832900171","8","12","3","3","cases",1
"3.48892676002726","1.85064484498743","5.15356066957069","9","3","1","1","cases",1
"7.04869609186254","5.39558731992502","8.72773354526908","9","4","1","1","cases",1
"7.53028889738874","5.79909025050003","9.28981528081934","9","5","2","2","cases",1
"6.46647162609988","4.71582799473056","8.24638259157469","9","6","2","2","cases",1
"6.15702693029945","4.39605982324205","7.94769827291315","9","7","2","2","cases",1
"6.24713861157444","4.4918279723053","8.03193591501745","9","8","2","2","cases",1
"6.41595926768164","4.63004844918264","8.23235346546705","9","9","3","3","cases",1
"6.58420475887911","4.79376201361661","8.40523792443444","9","10","3","3","cases",1
"6.40258732288737","4.6168548743398","8.21880090548952","9","11","3","3","cases",1
"6.18358516278581","4.3934134216816","8.00445534316509","9","12","3","3","cases",1
"3.83482625352258","2.04441841372369","5.65664747469641","10","3","1","1","cases",1
"7.75652313126587","5.95135126938664","9.59245104686104","10","4","1","1","cases",1
"8.39709340938313","6.50652872205078","10.3212169299614","10","5","2","2","cases",1
"7.20543138108967","5.2888842830334","9.15686490428074","10","6","2","2","cases",1
"6.79141543998545","4.86091128972979","8.75746044362793","10","7","2","2","cases",1
"6.92556256792822","5.00410889005274","8.88217662452837","10","8","2","2","cases",1
"7.01868788422637","5.0652790533569","9.00841514583623","10","9","3","3","cases",1
"7.16787867303363","5.20900786250853","9.16322140673609","10","10","3","3","cases",1
"7.02352709599547","5.07447641636114","9.00873116588541","10","11","3","3","cases",1
"6.81590624118811","4.86429486414519","8.80383872230117","10","12","3","3","cases",1
"4.62051961376098","2.72136237673983","6.55478929601725","11","3","1","1","cases",1
"8.63061024491472","6.71616191565552","10.5794030665133","11","4","1","1","cases",1
"9.34513462609075","7.35113050720502","11.376176570357","11","5","2","2","cases",1
"8.11412443248285","6.09434425007265","10.1723563534291","11","6","2","2","cases",1
"7.63293764485087","5.59545469624558","9.70973418680916","11","7","2","2","cases",1
"7.8051403675568","5.77987164378821","9.86918502610141","11","8","2","2","cases",1
"7.83960420992904","5.77993083038419","9.9393821196726","11","9","3","3","cases",1
"7.95420002","5.88754118994044","10.0611948392786","11","10","3","3","cases",1
"7.87510431070095","5.8240743815734","9.96588628863935","11","11","3","3","cases",1
"7.70858638295477","5.65867897065422","9.79826450259278","11","12","3","3","cases",1
"4.56032966795612","2.39588349548499","6.77052794562523","12","3","1","1","cases",1
"8.60909240374845","6.42857879477881","10.834280475656","12","4","1","1","cases",1
"9.39279043747929","7.1345373492502","11.6986444874213","12","5","2","2","cases",1
"8.02400640763112","5.73061583511911","10.367142650085","12","6","2","2","cases",1
"7.30040063985733","4.9748313826667","9.67748960228356","12","7","2","2","cases",1
"7.61212813341507","5.30993346290429","9.96465139237566","12","8","2","2","cases",1
"7.39239291684188","5.0543669484385","9.7824525663545","12","9","3","3","cases",1
"7.40252584610688","5.04991779860313","9.80782088986121","12","10","3","3","cases",1
"7.5378075006435","5.2127805522894","9.91421366625809","12","11","3","3","cases",1
"7.48509796460237","5.16912428644063","9.8520726767114","12","12","3","3","cases",1
"4.8636723414202","2.57797198299239","7.20030396732698","13","3","1","1","cases",1
"8.94015343951282","6.63701742694711","11.2930323614393","13","4","1","1","cases",1
"9.71279412130044","7.33201878908438","12.1463784032263","13","5","2","2","cases",1
"8.32580678906498","5.91239773599173","10.7942098124568","13","6","2","2","cases",1
"7.49530643596195","5.04285370855457","10.005016979278","13","7","2","2","cases",1
"7.8416898177899","5.41600604005932","10.3231899939079","13","8","2","2","cases",1
"7.57881332613231","5.11962904994216","10.0955281259641","13","9","3","3","cases",1
"7.53972347306251","5.05900238594743","10.0790209503231","13","10","3","3","cases",1
"7.76027906345016","5.31520540219033","10.2621193158794","13","11","3","3","cases",1
"7.80440102833297","5.37912365428614","10.2854956281935","13","12","3","3","cases",1
"6.28344879513378","3.52966967815775","9.11047550817252","14","3","1","1","cases",1
"11.7483122277705","8.90965987401269","14.6609520239169","14","4","1","1","cases",1
"12.4973281740939","9.58564220968479","15.4863775137078","14","5","2","2","cases",1
"10.774300443815","7.84247733007746","13.7858285771614","14","6","2","2","cases",1
"9.49428187487078","6.52555781472406","12.5457402827749","14","7","2","2","cases",1
"9.95030209218604","7.00036967927802","12.9815622730897","14","8","2","2","cases",1
"9.58981767013798","6.62755060509714","12.6343807845097","14","9","3","3","cases",1
"9.40110521749043","6.41672898831991","12.4691760082389","14","10","3","3","cases",1
"9.93824144133668","6.96286029880675","12.9963886291892","14","11","3","3","cases",1
"10.3698191282563","7.40509899838244","13.4163749021588","14","12","3","3","cases",1
"4.49566467905056","1.55429876163842","7.5222227898569","15","3","1","1","cases",1
"10.4986148828524","7.42023399428744","13.6652140571416","15","4","1","1","cases",1
"11.2374155447796","8.0870363385328","14.4796178732006","15","5","2","2","cases",1
"9.35592090875539","6.20088387401916","12.6046884128384","15","6","2","2","cases",1
"7.72362759996879","4.54267270415687","11.0013704751528","15","7","2","2","cases",1
"8.2263567728275","5.05677194360106","11.4915686406903","15","8","2","2","cases",1
"7.92569596564656","4.76179917583559","11.1851451703199","15","9","3","3","cases",1
"7.58856606804932","4.40336575551052","10.8709423763769","15","10","3","3","cases",1
"8.24536036440824","5.0472964081582","11.5407863034791","15","11","3","3","cases",1
"8.93713884550045","5.739106191448","12.2318945873939","15","12","3","3","cases",1
"4.43337105571422","1.28906229700747","7.67528835522364","16","3","1","1","cases",1
"11.1039050890995","7.77807373942396","14.5323654224144","16","4","1","1","cases",1
"11.9771534022013","8.57309107757231","15.4879423585855","16","5","2","2","cases",1
"9.99600865262349","6.59243243295087","13.5082636107273","16","6","2","2","cases",1
"8.04692187796474","4.61757696610285","11.5886800846626","16","7","2","2","cases",1
"8.59628447252525","5.17415551709259","12.1297617580684","16","8","2","2","cases",1
"8.27489377052306","4.87204711465421","11.788154647168","16","9","3","3","cases",1
"7.8172781066453","4.39167818298205","11.3552886653443","16","10","3","3","cases",1
"8.65963131725942","5.20136617364337","12.2315793743065","16","11","3","3","cases",1
"9.64429386906904","6.17413019819839","13.2278753365362","16","12","3","3","cases",1
"4.5026867896313","1.18859475106672","7.92532076483508","17","3","1","1","cases",1
"11.5502890293027","8.03318797201513","15.1818919362475","17","4","1","1","cases",1
"12.5873203409715","8.98119766186623","16.3127674637034","17","5","2","2","cases",1
"10.5463109160056","6.94322052463361","14.2707952611477","17","6","2","2","cases",1
"8.38548681950251","4.75513514161521","12.1416504997067","17","7","2","2","cases",1
"8.97971559557531","5.35399342562548","12.7302157718087","17","8","2","2","cases",1
"8.69425835801441","5.09699987964933","12.414643743665","17","9","3","3","cases",1
"8.16313570182428","4.54157642742961","11.9101540713098","17","10","3","3","cases",1
"9.12507776399529","5.45847312599976","12.9191637619315","17","11","3","3","cases",1
"10.3735557631013","6.68555417168684","14.1890474898379","17","12","3","3","cases",1
"2.73329492660561","-0.708522876381368","6.29441914069784","18","3","1","1","cases",1
"10.0527083089017","6.38655785327849","13.8451967101685","18","4","1","1","cases",1
"11.2122316491027","7.44542642412287","15.1110929519926","18","5","2","2","cases",1
"9.11664737640288","5.35940661715961","13.0078757744928","18","6","2","2","cases",1
"6.69504114824258","2.910825247965","10.6184094646572","18","7","2","2","cases",1
"7.30579735805468","3.52216390231117","11.2277189019503","18","8","2","2","cases",1
"7.02710702353095","3.28268851261919","10.9072759703267","18","9","3","3","cases",1
"6.44213893846648","2.67408699425216","10.3484751944282","18","10","3","3","cases",1
"7.41535643181959","3.59429590737548","11.3773562174805","18","11","3","3","cases",1
"8.85077131807444","4.99897254790846","12.8438700781911","18","12","3","3","cases",1
"2.25561099908471","-1.29299869943907","5.93179655977165","19","3","1","1","cases",1
"9.61660785875349","5.83456195934235","13.5338068775279","19","4","1","1","cases",1
"10.9389980712055","7.04682251575461","14.9726914241811","19","5","2","2","cases",1
"8.80169933436403","4.9245677572469","12.8220971606313","19","6","2","2","cases",1
"6.13694327244612","2.23474165659894","10.1880881653435","19","7","2","2","cases",1
"6.78059472966754","2.8742809555429","10.8352379711788","19","8","2","2","cases",1
"6.4193501100841","2.56352422765922","10.4201338939416","19","9","3","3","cases",1
"5.75729034024091","1.87967193578913","9.78249387335328","19","10","3","3","cases",1
"6.7574682178793","2.8191746808224","10.8466106217178","19","11","3","3","cases",1
"8.35478577181967","4.37704478861038","12.4841158650823","19","12","3","3","cases",1
"3.26422332718923","-0.3736464740974","7.03493043730774","20","3","1","1","cases",1
"10.7989208754062","6.91281949387719","14.8262755137385","20","4","1","1","cases",1
"12.2658889105691","8.25813115301954","16.4220154056178","20","5","2","2","cases",1
"10.0741890318794","6.08471792779215","14.2136900366086","20","6","2","2","cases",1
"7.23919213646396","3.22537764775934","11.4090797451402","20","7","2","2","cases",1
"7.90846979217044","3.88569224399662","12.0870218156597","20","8","2","2","cases",1
"7.43441443864419","3.46996776493869","11.5507586896676","20","9","3","3","cases",1
"6.73414398050045","2.7505455131789","10.8721850025509","20","10","3","3","cases",1
"7.81726705539323","3.76791207996707","12.0246407804341","20","11","3","3","cases",1
"9.54715583914389","5.45327466886694","13.7999686603248","20","12","3","3","cases",1
"3.37423126719145","-0.338962338523885","7.22577188470852","21","3","1","1","cases",1
"11.2326325237745","7.25221263728117","15.3607765651659","21","4","1","1","cases",1
"12.7503828643335","8.6408957748082","17.015316795663","21","5","2","2","cases",1
"10.5110909029887","6.42590639714711","14.7530862175116","21","6","2","2","cases",1
"7.56465302705656","3.46038480521018","11.8317373612591","21","7","2","2","cases",1
"8.20888600597114","4.09087281710323","12.4898148488704","21","8","2","2","cases",1
"7.69405213679664","3.64269687784382","11.903773396719","21","9","3","3","cases",1
"6.98745472986304","2.92209898531171","11.2133893733359","21","10","3","3","cases",1
"8.02967285938074","3.90011707140216","12.3233596559347","21","11","3","3","cases",1
"9.84271498994678","5.66336073343439","14.1873772764157","21","12","3","3","cases",1
"-0.761899510570263","-2.31110574730526","0.811874922808786","0","3","1","1","deaths",1
"0.305046692796695","-1.20415091138454","1.83729868063351","0","4","1","1","deaths",1
"1.5652555588562","0.0289417809204773","3.12516510799825","0","5","2","2","deaths",1
"1.5029875652691","-0.0361975502814804","3.06587216765268","0","6","2","2","deaths",1
"1.50484301434008","-0.0338805326294822","3.06725128736096","0","7","2","2","deaths",1
"1.58868875529876","0.0602789436007889","3.14044485962308","0","8","2","2","deaths",1
"1.77918210168608","0.245037878858811","3.33680477837239","0","9","3","3","deaths",1
"1.77130941135151","0.23979432975787","3.32622376726361","0","10","3","3","deaths",1
"1.75554609486215","0.219255264814011","3.31538718487034","0","11","3","3","deaths",1
"1.77241966022526","0.236819062720905","3.33154523804229","0","12","3","3","deaths",1
"-0.617731113700071","-2.17621988133967","0.965586864545709","1","3","1","1","deaths",1
"0.460610744182199","-1.05658170381751","2.00106773027757","1","4","1","1","deaths",1
"1.75810283768953","0.211740341664157","3.32832717825491","1","5","2","2","deaths",1
"1.69923213204695","0.149823669333626","3.27261134674337","1","6","2","2","deaths",1
"1.69364448776665","0.144885472223488","3.26635534545248","1","7","2","2","deaths",1
"1.7679285477326","0.229726495704385","3.32973702507584","1","8","2","2","deaths",1
"1.94557638873669","0.403115657709918","3.51173344722473","1","9","3","3","deaths",1
"1.93708379292994","0.397469558253793","3.50030830386152","1","10","3","3","deaths",1
"1.92154240098537","0.377284291915658","3.4895582070704","1","11","3","3","deaths",1
"1.93785283214247","0.394339586313763","3.50509682962377","1","12","3","3","deaths",1
"-1.29744128735776","-2.98828657353685","0.422874231650083","2","3","1","1","deaths",1
"-0.0101853818573083","-1.65067960474888","1.65767274435893","2","4","1","1","deaths",1
"1.40761948019084","-0.259455276597531","3.10255791320464","2","5","2","2","deaths",1
"1.33922380369687","-0.332620405946382","3.03911192372186","2","6","2","2","deaths",1
"1.30661709734403","-0.365656678072668","3.00695849971251","2","7","2","2","deaths",1
"1.38250058821849","-0.277222429366952","3.06984698896884","2","8","2","2","deaths",1
"1.58147092067853","-0.0782059949621994","3.26871466987881","2","9","3","3","deaths",1
"1.57110686474533","-0.0848641167329189","3.25452353668134","2","10","3","3","deaths",1
"1.548814870371","-0.112936289916099","3.23821142152405","2","11","3","3","deaths",1
"1.57496839885405","-0.0852788679140071","3.26280340199947","2","12","3","3","deaths",1
"-1.54184605919447","-3.30769504511264","0.256251849143352","3","3","1","1","deaths",1
"-0.0972090209522825","-1.8205173179916","1.65634787187832","3","4","1","1","deaths",1
"1.4339401461293","-0.321198124334321","3.21998278432689","3","5","2","2","deaths",1
"1.36054439900393","-0.40043366311282","3.15265757394603","3","6","2","2","deaths",1
"1.30290960856718","-0.458877146730785","3.09587837670739","3","7","2","2","deaths",1
"1.37373885545091","-0.374197790030273","3.15234308351453","3","8","2","2","deaths",1
"1.61205019075645","-0.134594964343515","3.38924415599486","3","9","3","3","deaths",1
"1.60081889491435","-0.141319036629306","3.37335022383962","3","10","3","3","deaths",1
"1.57123836488362","-0.177289005286119","3.350393514381","3","11","3","3","deaths",1
"1.60445911670475","-0.142613097938549","3.38209753599119","3","12","3","3","deaths",1
"-1.70866767872332","-3.6445824291334","0.266142299535255","4","3","1","1","deaths",1
"0.0142086856914414","-1.87490286086966","1.93968954590829","4","4","1","1","deaths",1
"1.68862886691232","-0.231715901339691","3.64593652434568","4","5","2","2","deaths",1
"1.60357743953028","-0.325224155749071","3.56970317787835","4","6","2","2","deaths",1
"1.51419742448924","-0.417432643797344","3.48329584511666","4","7","2","2","deaths",1
"1.58147292740427","-0.334764434495605","3.53455328281442","4","8","2","2","deaths",1
"1.82863163802582","-0.0901313369464751","3.78424433969069","4","9","3","3","deaths",1
"1.81360376763402","-0.100193968101547","3.7640644551689","4","10","3","3","deaths",1
"1.77647733713255","-0.144310367371503","3.73421261487303","4","11","3","3","deaths",1
"1.82074405008956","-0.097880271871742","3.77621563113646","4","12","3","3","deaths",1
"-1.55846976568192","-3.64673569101871","0.575055182337669","5","3","1","1","deaths",1
"0.417655805202455","-1.62039772622349","2.49793010293522","5","4","1","1","deaths",1
"2.2392057511833","0.167734373345474","4.35351521152392","5","5","2","2","deaths",1
"2.14654882699707","0.0649207856147305","4.27148050834285","5","6","2","2","deaths",1
"2.02696445279262","-0.059396660770783","4.15688046347242","5","7","2","2","deaths",1
"2.0828111921422","0.00985882569646268","4.19873063767404","5","8","2","2","deaths",1
"2.35139503829516","0.273729504968201","4.47210967421046","5","9","3","3","deaths",1
"2.33101569227245","0.258340920912081","4.44653957392505","5","10","3","3","deaths",1
"2.2895722118355","0.209277762941174","4.41305253224504","5","11","3","3","deaths",1
"2.34872120291498","0.271006397141971","4.46948832230525","5","12","3","3","deaths",1
"-1.00613634411272","-3.21624001362393","1.25443610477505","6","3","1","1","deaths",1
"1.27170508318084","-0.879404302392095","3.46949771915326","6","4","1","1","deaths",1
"3.29124381140644","1.11140759291886","5.51807458819911","6","5","2","2","deaths",1
"3.21705374467631","1.02452825328665","5.4571634031342","6","6","2","2","deaths",1
"3.0768953093335","0.875808362622688","5.32600946718262","6","7","2","2","deaths",1
"3.0996276881911","0.90930559773037","5.3374925779164","6","8","2","2","deaths",1
"3.41099475498365","1.21243728893419","5.65730974037555","6","9","3","3","deaths",1
"3.39376450318223","1.19905869223773","5.63606693862935","6","10","3","3","deaths",1
"3.35723342216732","1.15414605730095","5.60830294225336","6","11","3","3","deaths",1
"3.43136268034738","1.23131471375821","5.67922402433838","6","12","3","3","deaths",1
"-0.940360254308026","-3.27939710788016","1.45524255562473","7","3","1","1","deaths",1
"1.73716934293475","-0.543332206064651","4.06996187885689","7","4","1","1","deaths",1
"4.00823979160618","1.68449518376004","6.38508776582822","7","5","2","2","deaths",1
"3.95496707249849","1.61413158420232","6.34972725313656","7","6","2","2","deaths",1
"3.79269795552886","1.43849569865608","6.20153694797319","7","7","2","2","deaths",1
"3.77222892409985","1.42570625114466","6.17303930042146","7","8","2","2","deaths",1
"4.0402006058154","1.6750970704515","6.46031972409156","7","9","3","3","deaths",1
"4.02797572787312","1.66557756547321","6.44526882336007","7","10","3","3","deaths",1
"3.99334207746047","1.6208507455064","6.42122278156507","7","11","3","3","deaths",1
"4.09050848848374","1.71979812371497","6.51647129906237","7","12","3","3","deaths",1
"-0.554654855402714","-2.93617482536822","1.88529715510046","8","3","1","1","deaths",1
"2.30947666098897","-0.0366607858435342","4.71067790383612","8","4","1","1","deaths",1
"4.80674746742447","2.38672664038919","7.28396809950729","8","5","2","2","deaths",1
"4.78117033394081","2.3424570977552","7.27799554454058","8","6","2","2","deaths",1
"4.6200253180819","2.16898440532558","7.12986686971089","8","7","2","2","deaths",1
"4.5825495018057","2.13865567088556","7.08491891200165","8","8","2","2","deaths",1
"4.90992158672841","2.44480692853843","7.4343539444701","8","9","3","3","deaths",1
"4.90174992247108","2.43950108075712","7.4231816896636","8","10","3","3","deaths",1
"4.86525824467043","2.39203590895936","7.39821988205236","8","11","3","3","deaths",1
"4.98340312749843","2.50917206155621","7.51735391651087","8","12","3","3","deaths",1
"0.344634433380309","-2.11054161677025","2.86138901851094","9","3","1","1","deaths",1
"3.45815939159884","1.02201024277129","5.95305635846199","9","4","1","1","deaths",1
"6.28755728639752","3.75614565260649","8.8807295495892","9","5","2","2","deaths",1
"6.30128669210341","3.74814741320197","8.91725620306201","9","6","2","2","deaths",1
"6.14353335962781","3.57674861963608","8.77392681479219","9","7","2","2","deaths",1
"6.0812661120603","3.52147912668477","8.70434923139543","9","8","2","2","deaths",1
"6.51289048152868","3.9297353068793","9.16024952080461","9","9","3","3","deaths",1
"6.49357679850251","3.9135569258606","9.13765474730073","9","10","3","3","deaths",1
"6.45974444549953","3.86703655655984","9.11717098262852","9","11","3","3","deaths",1
"6.60310179251449","4.007238040369","9.26375438769309","9","12","3","3","deaths",1
"1.38879917486501","-1.17565838117909","4.01980351937261","10","3","1","1","deaths",1
"4.75705706649447","2.1992119048081","7.37892005913299","10","4","1","1","deaths",1
"7.88428686645457","5.20852971908954","10.6280962556939","10","5","2","2","deaths",1
"7.94432684569977","5.24256680192374","10.7154457768154","10","6","2","2","deaths",1
"7.78083067364554","5.06277460313198","10.5692049784753","10","7","2","2","deaths",1
"7.6826226716953","4.97315132446836","10.4620284248996","10","8","2","2","deaths",1
"8.12155630961964","5.39149804660282","10.9223339215176","10","9","3","3","deaths",1
"8.08600460080216","5.36120703700609","10.8812694833815","10","10","3","3","deaths",1
"8.04514465796491","5.30633360368431","10.8551868123546","10","11","3","3","deaths",1
"8.20044013612302","5.45679479576326","11.015466270563","10","12","3","3","deaths",1
"2.11385774223465","-0.656870650229646","4.96186310266902","11","3","1","1","deaths",1
"5.68223209225756","2.9232758461283","8.51514478318005","11","4","1","1","deaths",1
"8.8535142266019","5.98300034204822","11.8017750133458","11","5","2","2","deaths",1
"8.93142370604489","6.03501746447586","11.9069469159212","11","6","2","2","deaths",1
"8.7558866355016","5.84256867562458","11.7493937068254","11","7","2","2","deaths",1
"8.64197133277589","5.73886884742407","11.6247796456283","11","8","2","2","deaths",1
"9.02365559069838","6.09859640909078","12.0293564726251","11","9","3","3","deaths",1
"8.98610381989293","6.06885892397153","11.9835826116921","11","10","3","3","deaths",1
"8.92790793290807","5.99890229913487","11.9378490652251","11","11","3","3","deaths",1
"9.06724481196042","6.13477569951999","12.080737086119","11","12","3","3","deaths",1
"1.63277313452841","-1.46158010777735","4.82429682059247","12","3","1","1","deaths",1
"5.17227128730091","2.08752463405721","8.35022876085598","12","4","1","1","deaths",1
"8.23330767374151","5.03321971062363","11.5308939616742","12","5","2","2","deaths",1
"8.31464163038595","5.09282325520761","11.6352309141869","12","6","2","2","deaths",1
"8.11264712988584","4.87506232500174","11.450179006423","12","7","2","2","deaths",1
"8.01685208341654","4.79432256152201","11.3384775893839","12","8","2","2","deaths",1
"8.24667245000119","4.9992136351104","11.594570005234","12","9","3","3","deaths",1
"8.22448907730053","4.98844835854815","11.5602737173809","12","10","3","3","deaths",1
"8.14392952579923","4.89772297353537","11.4905944739295","12","11","3","3","deaths",1
"8.25051138860526","5.00127082522595","11.6002989658991","12","12","3","3","deaths",1
"2.73809414816193","-0.505952638559559","6.08791449454382","13","3","1","1","deaths",1
"6.30793485944263","3.04988295014355","9.66899418553642","13","4","1","1","deaths",1
"9.34192246660195","5.95537754667608","12.83670810786","13","5","2","2","deaths",1
"9.41001356744431","6.00125801834124","12.9283868193064","13","6","2","2","deaths",1
"9.18912001414225","5.76755942127198","12.7213674466705","13","7","2","2","deaths",1
"9.09159960185431","5.68789110848973","12.604925492125","13","8","2","2","deaths",1
"9.28169354139978","5.8532841953717","12.8211432838906","13","9","3","3","deaths",1
"9.26558098886778","5.84846077571561","12.793016557251","13","10","3","3","deaths",1
"9.17331899641256","5.74835298049594","12.7092124346442","13","11","3","3","deaths",1
